"Step","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-rms/mlp","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-rms/mlp__MIN","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-rms/mlp__MAX","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MIN","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MAX","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MIN","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-rms/mlp__MAX"
"10937","0.11588069051504135","0.11588069051504135","0.11588069051504135","0.0949074849486351","0.0949074849486351","0.0949074849486351","16.808732986450195","16.808732986450195","16.808732986450195"
"10938","0.11823708564043045","0.11823708564043045","0.11823708564043045","0.0945674329996109","0.0945674329996109","0.0945674329996109","16.84109878540039","16.84109878540039","16.84109878540039"
"10940","0.1196136474609375","0.1196136474609375","0.1196136474609375","0.09525299072265625","0.09525299072265625","0.09525299072265625","17.024972915649414","17.024972915649414","17.024972915649414"
"10942","0.12005506455898285","0.12005506455898285","0.12005506455898285","0.0965554341673851","0.0965554341673851","0.0965554341673851","17.23019027709961","17.23019027709961","17.23019027709961"
"10943","","","","","","","17.026506423950195","17.026506423950195","17.026506423950195"
"10947","0.11719077080488205","0.11719077080488205","0.11719077080488205","0.0944584459066391","0.0944584459066391","0.0944584459066391","16.991071701049805","16.991071701049805","16.991071701049805"
"10948","0.11631011962890625","0.11631011962890625","0.11631011962890625","0.09570857137441635","0.09570857137441635","0.09570857137441635","16.691545486450195","16.691545486450195","16.691545486450195"
"10949","0.1180899515748024","0.1180899515748024","0.1180899515748024","0.0954066663980484","0.0954066663980484","0.0954066663980484","17.054128646850586","17.054128646850586","17.054128646850586"
"10950","0.1156485453248024","0.1156485453248024","0.1156485453248024","0.09534236043691635","0.09534236043691635","0.09534236043691635","16.44405746459961","16.44405746459961","16.44405746459961"
"10953","0.1195177361369133","0.1195177361369133","0.1195177361369133","0.09550367295742035","0.09550367295742035","0.09550367295742035","17.302316665649414","17.302316665649414","17.302316665649414"
"10954","0.1196746826171875","0.1196746826171875","0.1196746826171875","0.09821319580078125","0.09821319580078125","0.09821319580078125","17.29073715209961","17.29073715209961","17.29073715209961"
"10955","0.11929865926504135","0.11929865926504135","0.11929865926504135","0.0954350084066391","0.0954350084066391","0.0954350084066391","17.349748611450195","17.349748611450195","17.349748611450195"
"10958","0.11889539659023285","0.11889539659023285","0.11889539659023285","0.0969303697347641","0.0969303697347641","0.0969303697347641","17.268693923950195","17.268693923950195","17.268693923950195"
"10959","0.1185389906167984","0.1185389906167984","0.1185389906167984","0.09450531005859375","0.09450531005859375","0.09450531005859375","16.861467361450195","16.861467361450195","16.861467361450195"
"10960","0.1189422607421875","0.1189422607421875","0.1189422607421875","0.09647805243730545","0.09647805243730545","0.09647805243730545","17.244279861450195","17.244279861450195","17.244279861450195"
"10963","0.11821746826171875","0.11821746826171875","0.11821746826171875","0.09575871378183365","0.09575871378183365","0.09575871378183365","17.052873611450195","17.052873611450195","17.052873611450195"
"10965","0.11830466240644455","0.11830466240644455","0.11830466240644455","0.09553854912519455","0.09553854912519455","0.09553854912519455","16.88448715209961","16.88448715209961","16.88448715209961"
"10967","0.1213771253824234","0.1213771253824234","0.1213771253824234","0.09649985283613205","0.09649985283613205","0.09649985283613205","17.205915451049805","17.205915451049805","17.205915451049805"
"10972","0.11774226278066635","0.11774226278066635","0.11774226278066635","0.09480830281972885","0.09480830281972885","0.09480830281972885","17.026227951049805","17.026227951049805","17.026227951049805"
"10975","0.1182839497923851","0.1182839497923851","0.1182839497923851","0.0962567999958992","0.0962567999958992","0.0962567999958992","16.91476058959961","16.91476058959961","16.91476058959961"
"10980","0.1178043931722641","0.1178043931722641","0.1178043931722641","0.09443337470293045","0.09443337470293045","0.09443337470293045","16.5087890625","16.5087890625","16.5087890625"
"10982","0.1199384406208992","0.1199384406208992","0.1199384406208992","0.09604208916425705","0.09604208916425705","0.09604208916425705","16.851423263549805","16.851423263549805","16.851423263549805"
"10983","0.1178981214761734","0.1178981214761734","0.1178981214761734","0.09612928330898285","0.09612928330898285","0.09612928330898285","17.2734375","17.2734375","17.2734375"
"10984","0.1208953857421875","0.1208953857421875","0.1208953857421875","0.09600502997636795","0.09600502997636795","0.09600502997636795","17.2841796875","17.2841796875","17.2841796875"
"10985","0.11776188760995865","0.11776188760995865","0.11776188760995865","0.0951625257730484","0.0951625257730484","0.0951625257730484","17.209123611450195","17.209123611450195","17.209123611450195"
"10986","0.1182185560464859","0.1182185560464859","0.1182185560464859","0.0948028564453125","0.0948028564453125","0.0948028564453125","16.705915451049805","16.705915451049805","16.705915451049805"
"10989","","","","","","","17.255998611450195","17.255998611450195","17.255998611450195"
"10992","0.11834172159433365","0.11834172159433365","0.11834172159433365","0.09598105400800705","0.09598105400800705","0.09598105400800705","16.922712326049805","16.922712326049805","16.922712326049805"
"10994","0.1197880357503891","0.1197880357503891","0.1197880357503891","0.09629930555820465","0.09629930555820465","0.09629930555820465","17.44698715209961","17.44698715209961","17.44698715209961"
"10998","0.11654990166425705","0.11654990166425705","0.11654990166425705","0.09322793036699295","0.09322793036699295","0.09322793036699295","16.7138671875","16.7138671875","16.7138671875"
"11000","","","","","","","16.90792465209961","16.90792465209961","16.90792465209961"
"11004","0.1204833984375","0.1204833984375","0.1204833984375","0.0960497185587883","0.0960497185587883","0.0960497185587883","17.369977951049805","17.369977951049805","17.369977951049805"
"11005","","","","","","","16.950056076049805","16.950056076049805","16.950056076049805"
"11007","0.11894117295742035","0.11894117295742035","0.11894117295742035","0.09699467569589615","0.09699467569589615","0.09699467569589615","17.129743576049805","17.129743576049805","17.129743576049805"
"11009","0.11930738389492035","0.11930738389492035","0.11930738389492035","0.09723227471113205","0.09723227471113205","0.09723227471113205","17.167131423950195","17.167131423950195","17.167131423950195"
"11013","0.11634282022714615","0.11634282022714615","0.11634282022714615","0.09588295966386795","0.09588295966386795","0.09588295966386795","16.81961441040039","16.81961441040039","16.81961441040039"
"11014","0.1185869500041008","0.1185869500041008","0.1185869500041008","0.0943886861205101","0.0943886861205101","0.0943886861205101","16.863420486450195","16.863420486450195","16.863420486450195"
"11015","0.1185237318277359","0.1185237318277359","0.1185237318277359","0.09671129286289215","0.09671129286289215","0.09671129286289215","17.1669921875","17.1669921875","17.1669921875"
"11016","0.11868394911289215","0.11868394911289215","0.11868394911289215","0.09432438760995865","0.09432438760995865","0.09432438760995865","16.99776840209961","16.99776840209961","16.99776840209961"
"11017","0.11721910536289215","0.11721910536289215","0.11721910536289215","0.0969369038939476","0.0969369038939476","0.0969369038939476","17.210798263549805","17.210798263549805","17.210798263549805"
"11019","0.1182447150349617","0.1182447150349617","0.1182447150349617","0.0974840447306633","0.0974840447306633","0.0974840447306633","17.049386978149414","17.049386978149414","17.049386978149414"
"11024","0.11692482978105545","0.11692482978105545","0.11692482978105545","0.09452275186777115","0.09452275186777115","0.09452275186777115","16.591238021850586","16.591238021850586","16.591238021850586"
"11028","0.11983054131269455","0.11983054131269455","0.11983054131269455","0.09673745185136795","0.09673745185136795","0.09673745185136795","17.34347152709961","17.34347152709961","17.34347152709961"
"11029","0.11798640340566635","0.11798640340566635","0.11798640340566635","0.0942840576171875","0.0942840576171875","0.0942840576171875","16.907087326049805","16.907087326049805","16.907087326049805"
"11031","0.11876678466796875","0.11876678466796875","0.11876678466796875","0.09479304403066635","0.09479304403066635","0.09479304403066635","16.911550521850586","16.911550521850586","16.911550521850586"
"11033","0.11797551065683365","0.11797551065683365","0.11797551065683365","0.09421757608652115","0.09421757608652115","0.09421757608652115","16.806501388549805","16.806501388549805","16.806501388549805"
"11035","0.11959294229745865","0.11959294229745865","0.11959294229745865","0.0951974019408226","0.0951974019408226","0.0951974019408226","17.32938003540039","17.32938003540039","17.32938003540039"
"11036","0.11659567803144455","0.11659567803144455","0.11659567803144455","0.0942905992269516","0.0942905992269516","0.0942905992269516","16.79422378540039","16.79422378540039","16.79422378540039"
"11039","0.1201607808470726","0.1201607808470726","0.1201607808470726","0.09657832235097885","0.09657832235097885","0.09657832235097885","17.342355728149414","17.342355728149414","17.342355728149414"
"11040","0.1184409037232399","0.1184409037232399","0.1184409037232399","0.0955243781208992","0.0955243781208992","0.0955243781208992","17.12569808959961","17.12569808959961","17.12569808959961"
"11046","0.1181117445230484","0.1181117445230484","0.1181117445230484","0.09365517646074295","0.09365517646074295","0.09365517646074295","16.680105209350586","16.680105209350586","16.680105209350586"
"11047","0.11633845418691635","0.11633845418691635","0.11633845418691635","0.09480176866054535","0.09480176866054535","0.09480176866054535","16.725168228149414","16.725168228149414","16.725168228149414"
"11050","0.1186937615275383","0.1186937615275383","0.1186937615275383","0.09477996826171875","0.09477996826171875","0.09477996826171875","16.959821701049805","16.959821701049805","16.959821701049805"
"11051","0.11767469346523285","0.11767469346523285","0.11767469346523285","0.09475599229335785","0.09475599229335785","0.09475599229335785","17.14453125","17.14453125","17.14453125"
"11052","0.1179090216755867","0.1179090216755867","0.1179090216755867","0.09504808485507965","0.09504808485507965","0.09504808485507965","16.87960433959961","16.87960433959961","16.87960433959961"
"11053","0.11568669229745865","0.11568669229745865","0.11568669229745865","0.09326934814453125","0.09326934814453125","0.09326934814453125","16.646623611450195","16.646623611450195","16.646623611450195"
"11056","0.1187787726521492","0.1187787726521492","0.1187787726521492","0.0948442742228508","0.0948442742228508","0.0948442742228508","17.0078125","17.0078125","17.0078125"
"11058","0.11908286064863205","0.11908286064863205","0.11908286064863205","0.09498923271894455","0.09498923271894455","0.09498923271894455","17.02804183959961","17.02804183959961","17.02804183959961"
"11059","0.11832209676504135","0.11832209676504135","0.11832209676504135","0.09535761922597885","0.09535761922597885","0.09535761922597885","17.044363021850586","17.044363021850586","17.044363021850586"
"11062","0.1191210076212883","0.1191210076212883","0.1191210076212883","0.09396689385175705","0.09396689385175705","0.09396689385175705","16.61160659790039","16.61160659790039","16.61160659790039"
"11067","0.1175667867064476","0.1175667867064476","0.1175667867064476","0.0942317396402359","0.0942317396402359","0.0942317396402359","17.110212326049805","17.110212326049805","17.110212326049805"
"11072","0.11879076063632965","0.11879076063632965","0.11879076063632965","0.0954371839761734","0.0954371839761734","0.0954371839761734","16.845842361450195","16.845842361450195","16.845842361450195"
"11073","","","","","","","17.068918228149414","17.068918228149414","17.068918228149414"
"11075","0.12161146104335785","0.12161146104335785","0.12161146104335785","0.09670039266347885","0.09670039266347885","0.09670039266347885","17.526227951049805","17.526227951049805","17.526227951049805"
"11076","0.11737060546875","0.11737060546875","0.11737060546875","0.0950121209025383","0.0950121209025383","0.0950121209025383","16.888113021850586","16.888113021850586","16.888113021850586"
"11081","0.11856406182050705","0.11856406182050705","0.11856406182050705","0.09383610635995865","0.09383610635995865","0.09383610635995865","17.025949478149414","17.025949478149414","17.025949478149414"
"11086","0.12023381143808365","0.12023381143808365","0.12023381143808365","0.0953194722533226","0.0953194722533226","0.0953194722533226","17.086496353149414","17.086496353149414","17.086496353149414"
"11088","0.11788831651210785","0.11788831651210785","0.11788831651210785","0.0929020494222641","0.0929020494222641","0.0929020494222641","16.717912673950195","16.717912673950195","16.717912673950195"
"11089","0.11800384521484375","0.11800384521484375","0.11800384521484375","0.0950578972697258","0.0950578972697258","0.0950578972697258","16.970285415649414","16.970285415649414","16.970285415649414"
"11091","0.11980874091386795","0.11980874091386795","0.11980874091386795","0.09599848836660385","0.09599848836660385","0.09599848836660385","17.2421875","17.2421875","17.2421875"
"11094","0.11709703505039215","0.11709703505039215","0.11709703505039215","0.093231201171875","0.093231201171875","0.093231201171875","16.4755859375","16.4755859375","16.4755859375"
"11095","0.11897604912519455","0.11897604912519455","0.11897604912519455","0.0956202894449234","0.0956202894449234","0.0956202894449234","17.001394271850586","17.001394271850586","17.001394271850586"
"11098","0.1187787726521492","0.1187787726521492","0.1187787726521492","0.0949968621134758","0.0949968621134758","0.0949968621134758","17.091796875","17.091796875","17.091796875"
"11101","0.117279052734375","0.117279052734375","0.117279052734375","0.09396471083164215","0.09396471083164215","0.09396471083164215","16.756277084350586","16.756277084350586","16.756277084350586"
"11102","0.11955588310956955","0.11955588310956955","0.11955588310956955","0.0956224724650383","0.0956224724650383","0.0956224724650383","17.24190902709961","17.24190902709961","17.24190902709961"
"11105","0.11772918701171875","0.11772918701171875","0.11772918701171875","0.09298161417245865","0.09298161417245865","0.09298161417245865","16.9921875","16.9921875","16.9921875"
"11109","0.11678314208984375","0.11678314208984375","0.11678314208984375","0.0927712544798851","0.0927712544798851","0.0927712544798851","16.641740798950195","16.641740798950195","16.641740798950195"
"11112","0.11860547959804535","0.11860547959804535","0.11860547959804535","0.09491729736328125","0.09491729736328125","0.09491729736328125","16.861467361450195","16.861467361450195","16.861467361450195"
"11113","0.1169760599732399","0.1169760599732399","0.1169760599732399","0.0942208394408226","0.0942208394408226","0.0942208394408226","16.910715103149414","16.910715103149414","16.910715103149414"
"11114","0.1195722296833992","0.1195722296833992","0.1195722296833992","0.09498487412929535","0.09498487412929535","0.09498487412929535","16.925222396850586","16.925222396850586","16.925222396850586"
"11115","0.11919621378183365","0.11919621378183365","0.11919621378183365","0.0961390882730484","0.0961390882730484","0.0961390882730484","17.21065902709961","17.21065902709961","17.21065902709961"
"11117","0.1182425394654274","0.1182425394654274","0.1182425394654274","0.09545135498046875","0.09545135498046875","0.09545135498046875","16.960378646850586","16.960378646850586","16.960378646850586"
"11118","0.1175319105386734","0.1175319105386734","0.1175319105386734","0.09341539442539215","0.09341539442539215","0.09341539442539215","16.804826736450195","16.804826736450195","16.804826736450195"
"11124","0.1207602396607399","0.1207602396607399","0.1207602396607399","0.09621211141347885","0.09621211141347885","0.09621211141347885","17.469308853149414","17.469308853149414","17.469308853149414"
"11126","0.1173204705119133","0.1173204705119133","0.1173204705119133","0.092559814453125","0.092559814453125","0.092559814453125","16.714426040649414","16.714426040649414","16.714426040649414"
"11127","0.11785997450351715","0.11785997450351715","0.11785997450351715","0.0947723388671875","0.0947723388671875","0.0947723388671875","16.86007308959961","16.86007308959961","16.86007308959961"
"11128","0.1180201917886734","0.1180201917886734","0.1180201917886734","0.09430476278066635","0.09430476278066635","0.09430476278066635","16.985490798950195","16.985490798950195","16.985490798950195"
"11133","0.12021418660879135","0.12021418660879135","0.12021418660879135","0.0944170281291008","0.0944170281291008","0.0944170281291008","16.86746597290039","16.86746597290039","16.86746597290039"
"11134","0.11751120537519455","0.11751120537519455","0.11751120537519455","0.09467969834804535","0.09467969834804535","0.09467969834804535","17.2529296875","17.2529296875","17.2529296875"
"11136","0.11853136122226715","0.11853136122226715","0.11853136122226715","0.09424372762441635","0.09424372762441635","0.09424372762441635","16.99539566040039","16.99539566040039","16.99539566040039"
"11137","0.11996568739414215","0.11996568739414215","0.11996568739414215","0.0950164794921875","0.0950164794921875","0.0950164794921875","16.843191146850586","16.843191146850586","16.843191146850586"
"11138","0.1186501607298851","0.1186501607298851","0.1186501607298851","0.0940900519490242","0.0940900519490242","0.0940900519490242","16.90945816040039","16.90945816040039","16.90945816040039"
"11141","0.11879730224609375","0.11879730224609375","0.11879730224609375","0.0959450826048851","0.0959450826048851","0.0959450826048851","16.953264236450195","16.953264236450195","16.953264236450195"
"11142","0.11917658895254135","0.11917658895254135","0.11917658895254135","0.0931418314576149","0.0931418314576149","0.0931418314576149","16.594865798950195","16.594865798950195","16.594865798950195"
"11145","0.1192953959107399","0.1192953959107399","0.1192953959107399","0.0962851420044899","0.0962851420044899","0.0962851420044899","17.185686111450195","17.185686111450195","17.185686111450195"
"11146","0.12149592489004135","0.12149592489004135","0.12149592489004135","0.09481048583984375","0.09481048583984375","0.09481048583984375","17.017717361450195","17.017717361450195","17.017717361450195"
"11147","0.1189030259847641","0.1189030259847641","0.1189030259847641","0.0950295552611351","0.0950295552611351","0.0950295552611351","16.945730209350586","16.945730209350586","16.945730209350586"
"11150","","","","","","","16.9169921875","16.9169921875","16.9169921875"
"11151","0.11822618544101715","0.11822618544101715","0.11822618544101715","0.0956202894449234","0.0956202894449234","0.0956202894449234","17.408063888549805","17.408063888549805","17.408063888549805"
"11154","0.11872319132089615","0.11872319132089615","0.11872319132089615","0.0949750617146492","0.0949750617146492","0.0949750617146492","16.817800521850586","16.817800521850586","16.817800521850586"
"11159","0.11690739542245865","0.11690739542245865","0.11690739542245865","0.09386662393808365","0.09386662393808365","0.09386662393808365","16.96805191040039","16.96805191040039","16.96805191040039"
"11160","0.1201695054769516","0.1201695054769516","0.1201695054769516","0.09526606649160385","0.09526606649160385","0.09526606649160385","17.232004165649414","17.232004165649414","17.232004165649414"
"11161","0.11809539794921875","0.11809539794921875","0.11809539794921875","0.09432002156972885","0.09432002156972885","0.09432002156972885","16.92843246459961","16.92843246459961","16.92843246459961"
"11162","0.1207493394613266","0.1207493394613266","0.1207493394613266","0.0954480841755867","0.0954480841755867","0.0954480841755867","16.951730728149414","16.951730728149414","16.951730728149414"
"11165","0.115753173828125","0.115753173828125","0.115753173828125","0.092010498046875","0.092010498046875","0.092010498046875","16.274972915649414","16.274972915649414","16.274972915649414"
"11166","0.1183384507894516","0.1183384507894516","0.1183384507894516","0.0944235697388649","0.0944235697388649","0.0944235697388649","16.98953628540039","16.98953628540039","16.98953628540039"
"11175","0.1193716898560524","0.1193716898560524","0.1193716898560524","0.09524644911289215","0.09524644911289215","0.09524644911289215","16.765485763549805","16.765485763549805","16.765485763549805"
"11176","0.1162479966878891","0.1162479966878891","0.1162479966878891","0.09316907823085785","0.09316907823085785","0.09316907823085785","16.6005859375","16.6005859375","16.6005859375"
"11179","0.1214381605386734","0.1214381605386734","0.1214381605386734","0.0955047607421875","0.0955047607421875","0.0955047607421875","17.22977066040039","17.22977066040039","17.22977066040039"
"11180","0.1184714213013649","0.1184714213013649","0.1184714213013649","0.09574127197265625","0.09574127197265625","0.09574127197265625","17.47726058959961","17.47726058959961","17.47726058959961"
"11183","0.1191776841878891","0.1191776841878891","0.1191776841878891","0.0924508199095726","0.0924508199095726","0.0924508199095726","16.6640625","16.6640625","16.6640625"
"11189","0.1178545281291008","0.1178545281291008","0.1178545281291008","0.09289006143808365","0.09289006143808365","0.09289006143808365","16.8251953125","16.8251953125","16.8251953125"
"11191","0.11605072021484375","0.11605072021484375","0.11605072021484375","0.09284646064043045","0.09284646064043045","0.09284646064043045","16.557058334350586","16.557058334350586","16.557058334350586"
"11192","0.1190708726644516","0.1190708726644516","0.1190708726644516","0.09435272216796875","0.09435272216796875","0.09435272216796875","16.839704513549805","16.839704513549805","16.839704513549805"
"11194","0.1172202005982399","0.1172202005982399","0.1172202005982399","0.09328678995370865","0.09328678995370865","0.09328678995370865","16.73995590209961","16.73995590209961","16.73995590209961"
"11195","0.11788177490234375","0.11788177490234375","0.11788177490234375","0.09392765909433365","0.09392765909433365","0.09392765909433365","16.593889236450195","16.593889236450195","16.593889236450195"
"11197","0.1151275634765625","0.1151275634765625","0.1151275634765625","0.0923113152384758","0.0923113152384758","0.0923113152384758","16.446706771850586","16.446706771850586","16.446706771850586"
"11198","","","","","","","16.921457290649414","16.921457290649414","16.921457290649414"
"11200","0.11790793389081955","0.11790793389081955","0.11790793389081955","0.09289223700761795","0.09289223700761795","0.09289223700761795","16.593889236450195","16.593889236450195","16.593889236450195"
"11204","0.12032972276210785","0.12032972276210785","0.12032972276210785","0.0937325581908226","0.0937325581908226","0.0937325581908226","17.073102951049805","17.073102951049805","17.073102951049805"
"11207","0.1153346449136734","0.1153346449136734","0.1153346449136734","0.09281158447265625","0.09281158447265625","0.09281158447265625","16.669921875","16.669921875","16.669921875"
"11210","0.11884089559316635","0.11884089559316635","0.11884089559316635","0.09277234971523285","0.09277234971523285","0.09277234971523285","16.654157638549805","16.654157638549805","16.654157638549805"
"11214","0.11691392958164215","0.11691392958164215","0.11691392958164215","0.09373147040605545","0.09373147040605545","0.09373147040605545","16.697683334350586","16.697683334350586","16.697683334350586"
"11215","0.1188507080078125","0.1188507080078125","0.1188507080078125","0.09344482421875","0.09344482421875","0.09344482421875","16.92159652709961","16.92159652709961","16.92159652709961"
"11216","0.11933571845293045","0.11933571845293045","0.11933571845293045","0.0945194810628891","0.0945194810628891","0.0945194810628891","17.200056076049805","17.200056076049805","17.200056076049805"
"11217","0.11952972412109375","0.11952972412109375","0.11952972412109375","0.09448786824941635","0.09448786824941635","0.09448786824941635","17.119140625","17.119140625","17.119140625"
"11219","0.11833082139492035","0.11833082139492035","0.11833082139492035","0.09441157430410385","0.09441157430410385","0.09441157430410385","17.095563888549805","17.095563888549805","17.095563888549805"
"11224","0.1201433464884758","0.1201433464884758","0.1201433464884758","0.09589821845293045","0.09589821845293045","0.09589821845293045","16.896623611450195","16.896623611450195","16.896623611450195"
"11226","0.1169891357421875","0.1169891357421875","0.1169891357421875","0.09395599365234375","0.09395599365234375","0.09395599365234375","16.27664566040039","16.27664566040039","16.27664566040039"
"11228","0.11822618544101715","0.11822618544101715","0.11822618544101715","0.0948747918009758","0.0948747918009758","0.0948747918009758","16.67605972290039","16.67605972290039","16.67605972290039"
"11230","0.1197487935423851","0.1197487935423851","0.1197487935423851","0.0953238382935524","0.0953238382935524","0.0953238382935524","17.11202621459961","17.11202621459961","17.11202621459961"
"11231","0.1173553466796875","0.1173553466796875","0.1173553466796875","0.0926404669880867","0.0926404669880867","0.0926404669880867","16.646484375","16.646484375","16.646484375"
"11232","0.11731719970703125","0.11731719970703125","0.11731719970703125","0.09338270127773285","0.09338270127773285","0.09338270127773285","16.376115798950195","16.376115798950195","16.376115798950195"
"11233","0.11716025322675705","0.11716025322675705","0.11716025322675705","0.0928955078125","0.0928955078125","0.0928955078125","16.55050277709961","16.55050277709961","16.55050277709961"
"11235","0.1185738667845726","0.1185738667845726","0.1185738667845726","0.09296417236328125","0.09296417236328125","0.09296417236328125","16.671735763549805","16.671735763549805","16.671735763549805"
"11239","0.11843327432870865","0.11843327432870865","0.11843327432870865","0.0932464599609375","0.0932464599609375","0.0932464599609375","16.705915451049805","16.705915451049805","16.705915451049805"
"11240","0.11904580146074295","0.11904580146074295","0.11904580146074295","0.09419577568769455","0.09419577568769455","0.09419577568769455","16.76827621459961","16.76827621459961","16.76827621459961"
"11241","0.1192060187458992","0.1192060187458992","0.1192060187458992","0.09391457587480545","0.09391457587480545","0.09391457587480545","16.672292709350586","16.672292709350586","16.672292709350586"
"11247","0.11717115342617035","0.11717115342617035","0.11717115342617035","0.09335435926914215","0.09335435926914215","0.09335435926914215","16.786691665649414","16.786691665649414","16.786691665649414"
"11249","0.1173466295003891","0.1173466295003891","0.1173466295003891","0.0930153951048851","0.0930153951048851","0.0930153951048851","16.975168228149414","16.975168228149414","16.975168228149414"
"11256","0.1178000345826149","0.1178000345826149","0.1178000345826149","0.09433092176914215","0.09433092176914215","0.09433092176914215","16.6533203125","16.6533203125","16.6533203125"
"11258","0.1197161003947258","0.1197161003947258","0.1197161003947258","0.09515489637851715","0.09515489637851715","0.09515489637851715","17.108816146850586","17.108816146850586","17.108816146850586"
"11259","0.11938585340976715","0.11938585340976715","0.11938585340976715","0.0940050408244133","0.0940050408244133","0.0940050408244133","16.960798263549805","16.960798263549805","16.960798263549805"
"11261","0.11755698174238205","0.11755698174238205","0.11755698174238205","0.0934949591755867","0.0934949591755867","0.0934949591755867","16.81766128540039","16.81766128540039","16.81766128540039"
"11262","0.1175864115357399","0.1175864115357399","0.1175864115357399","0.0934644415974617","0.0934644415974617","0.0934644415974617","16.915178298950195","16.915178298950195","16.915178298950195"
"11263","0.11799076944589615","0.11799076944589615","0.11799076944589615","0.09379468858242035","0.09379468858242035","0.09379468858242035","16.759904861450195","16.759904861450195","16.759904861450195"
"11265","0.1197771355509758","0.1197771355509758","0.1197771355509758","0.0950753316283226","0.0950753316283226","0.0950753316283226","16.947404861450195","16.947404861450195","16.947404861450195"
"11266","0.11611829698085785","0.11611829698085785","0.11611829698085785","0.0920497328042984","0.0920497328042984","0.0920497328042984","16.34402847290039","16.34402847290039","16.34402847290039"
"11268","0.11656297743320465","0.11656297743320465","0.11656297743320465","0.0927167609333992","0.0927167609333992","0.0927167609333992","16.824357986450195","16.824357986450195","16.824357986450195"
"11269","0.1183624267578125","0.1183624267578125","0.1183624267578125","0.09461430460214615","0.09461430460214615","0.09461430460214615","16.764787673950195","16.764787673950195","16.764787673950195"
"11272","0.11639513075351715","0.11639513075351715","0.11639513075351715","0.0925641730427742","0.0925641730427742","0.0925641730427742","16.797990798950195","16.797990798950195","16.797990798950195"
"11273","0.12003980576992035","0.12003980576992035","0.12003980576992035","0.095703125","0.095703125","0.095703125","16.786550521850586","16.786550521850586","16.786550521850586"
"11277","0.11782073974609375","0.11782073974609375","0.11782073974609375","0.09286171942949295","0.09286171942949295","0.09286171942949295","16.446428298950195","16.446428298950195","16.446428298950195"
"11278","0.11777932196855545","0.11777932196855545","0.11777932196855545","0.09350913017988205","0.09350913017988205","0.09350913017988205","16.80147933959961","16.80147933959961","16.80147933959961"
"11280","0.11741746962070465","0.11741746962070465","0.11741746962070465","0.09261757880449295","0.09261757880449295","0.09261757880449295","16.51241683959961","16.51241683959961","16.51241683959961"
"11281","0.11897386610507965","0.11897386610507965","0.11897386610507965","0.09419577568769455","0.09419577568769455","0.09419577568769455","17.07421875","17.07421875","17.07421875"
"11285","","","","","","","16.752790451049805","16.752790451049805","16.752790451049805"
"11291","0.1175428107380867","0.1175428107380867","0.1175428107380867","0.09300123155117035","0.09300123155117035","0.09300123155117035","16.7275390625","16.7275390625","16.7275390625"
"11293","0.11729322373867035","0.11729322373867035","0.11729322373867035","0.09356144815683365","0.09356144815683365","0.09356144815683365","16.73897933959961","16.73897933959961","16.73897933959961"
"11294","0.11854444444179535","0.11854444444179535","0.11854444444179535","0.09312547743320465","0.09312547743320465","0.09312547743320465","16.689453125","16.689453125","16.689453125"
"11296","0.1206120103597641","0.1206120103597641","0.1206120103597641","0.09415217489004135","0.09415217489004135","0.09415217489004135","17.11983871459961","17.11983871459961","17.11983871459961"
"11299","0.1183558851480484","0.1183558851480484","0.1183558851480484","0.09458596259355545","0.09458596259355545","0.09458596259355545","16.8525390625","16.8525390625","16.8525390625"
"11301","0.1173989400267601","0.1173989400267601","0.1173989400267601","0.0933467298746109","0.0933467298746109","0.0933467298746109","16.591657638549805","16.591657638549805","16.591657638549805"
"11305","0.1175733283162117","0.1175733283162117","0.1175733283162117","0.0934775248169899","0.0934775248169899","0.0934775248169899","16.747488021850586","16.747488021850586","16.747488021850586"
"11306","0.1170545294880867","0.1170545294880867","0.1170545294880867","0.09202031046152115","0.09202031046152115","0.09202031046152115","16.4033203125","16.4033203125","16.4033203125"
"11307","0.1179242804646492","0.1179242804646492","0.1179242804646492","0.094268798828125","0.094268798828125","0.094268798828125","16.862863540649414","16.862863540649414","16.862863540649414"
"11309","0.1168539896607399","0.1168539896607399","0.1168539896607399","0.09352220594882965","0.09352220594882965","0.09352220594882965","16.698102951049805","16.698102951049805","16.698102951049805"
"11310","0.11941637098789215","0.11941637098789215","0.11941637098789215","0.0939113050699234","0.0939113050699234","0.0939113050699234","16.600725173950195","16.600725173950195","16.600725173950195"
"11311","0.11780766397714615","0.11780766397714615","0.11780766397714615","0.09270913153886795","0.09270913153886795","0.09270913153886795","16.50223159790039","16.50223159790039","16.50223159790039"
