Step,Muon without wd,Spectral Sphere,Muon
12279,0.720855713,0.057371411472558975,0.046298980712890625
12280,0.7187761664390564,0.05631147,0.046102252
12287,0.7235369086265564,0.057518005,0.046909332275390625
12292,0.7180611491203308,0.057397027,0.046167101711034775
12293,0.7224382758140564,0.057321276515722275,0.046447210013866425
12295,0.7251456379890442,0.057775225,0.046589442
12297,0.7227608561515808,0.057682037353515625,0.046317510306835175
12298,0.7230791449546814,0.05746787,0.046896252781152725
12302,0.7206246256828308,0.057406835,0.046829767525196075
12305,0.7199837565422058,0.057010107,0.045604705810546875
12306,0.7165004014968872,0.057007379829883575,0.046589442
12312,0.7212088704109192,0.057333264499902725,0.046974182
12313,0.7261003851890564,0.057728358,0.045906610786914825
12315,0.7218540906906128,0.057438441,0.045773096
12317,0.7243216633796692,0.057430267333984375,0.046106066554784775
12319,0.7199445366859436,0.056687493,0.045583996921777725
12321,0.7241995930671692,0.057443891,0.046266283839941025
12325,0.7228960394859314,0.056621008,0.045839582
12329,0.7246922254562378,0.056686401,0.046116966754198074
12330,0.7184230089187622,0.056774683,0.045953478664159775
12331,0.7208426594734192,0.056461878,0.045764379
12332,0.720367432,0.057135991752147675,0.046025414019823074
12336,0.720062256,0.057169233,0.0456325
12337,0.7167227864265442,0.056718554347753525,0.046369824558496475
12340,0.7211260199546814,0.056885309517383575,0.045706067234277725
12342,0.7161080241203308,0.056553431,0.045602526515722275
12343,0.7176688313484192,0.056514739990234375,0.046149116
12344,0.7184056043624878,0.056209564208984375,0.045547485
12345,0.721923828,0.057629175,0.046657562255859375
12346,0.7192208170890808,0.055921283,0.045616693794727325
12348,0.7265406847000122,0.056680951,0.046215601
12349,0.720184326,0.057383399456739426,0.045883179
12353,0.7208426594734192,0.057121277,0.04585484
12356,0.7228960394859314,0.056591033935546875,0.046084266155958176
12359,0.719268799,0.057181768119335175,0.046007972210645676
12361,0.7165876030921936,0.056898933,0.045875549
12362,0.717773438,0.056265693,0.045390539
12363,0.7188197374343872,0.057121820747852325,0.046054840087890625
12367,0.7193254828453064,0.056924548000097275,0.0456107
12371,0.7266976237297058,0.057556152,0.046425957
12373,0.7218279242515564,0.057172503,0.046069555
12376,0.7196437120437622,0.057876587,0.046036310493946075
12378,0.7217755913734436,0.057997566,0.046161651611328125
12380,0.7181745171546936,0.057598114013671875,0.045563288033008575
12386,0.7179042100906372,0.057398114,0.045913696
12389,0.7239772081375122,0.056687493,0.045684270560741425
12391,0.7200840711593628,0.056661877781152725,0.045142036
12392,0.7204110026359558,0.056727271527051926,0.04625484
12395,0.721984863,0.057226997,0.045417241752147675
12397,0.7247794270515442,0.057005200535058975,0.045734405517578125
12400,0.722503662,0.056938715279102325,0.046020508
12402,0.7171849012374878,0.056009565,0.045266289
12411,0.7241472601890564,0.057436805218458176,0.046019416
12415,0.7254071831703186,0.056822639,0.045990534126758575
12417,0.7227129340171814,0.056821551,0.045787811279296875
12418,0.7219673991203308,0.056673322,0.045686994
12419,0.7249668836593628,0.057072777301073074,0.046048302203416824
12421,0.7262181043624878,0.057250432670116425,0.045760017
12422,0.7189897894859314,0.056436266750097275,0.045821052
12427,0.7269679307937622,0.057805743,0.045949664
12428,0.7213047742843628,0.056243352591991425,0.045665197
12429,0.7249101996421814,0.056710381,0.045704979449510574
12430,0.7207423448562622,0.056676593,0.045808520168066025
12433,0.7259129285812378,0.056670598685741425,0.045484814792871475
12435,0.7195565104484558,0.056611199,0.045305524
12437,0.7239903211593628,0.056860242038965225,0.045443945
12447,0.7234148383140564,0.056897301226854324,0.045294079929590225
12448,0.7238420844078064,0.057352881878614426,0.046152387
12450,0.7256513237953186,0.05719975,0.046054296
12451,0.725128174,0.057111468,0.045606885105371475
12452,0.7260175347328186,0.057380676,0.046281542629003525
12453,0.7233712077140808,0.056563787162303925,0.045197077095508575
12454,0.7205680012702942,0.056738716,0.045917510986328125
12456,0.7225603461265564,0.057267327,0.045922961086034775
12462,0.7211216688156128,0.056168146431446075,0.045201983
12466,0.7260611653327942,0.056787218898534775,0.0454919
12467,0.7229788899421692,0.056738171726465225,0.045956749469041824
12470,0.726379395,0.056754522025585175,0.045066289603710175
12471,0.7179478406906128,0.055985589,0.045811790972948074
12472,0.7251456379890442,0.057498931884765625,0.045357842
12475,0.721740723,0.056377410888671875,0.045982904732227325
12477,0.7219805121421814,0.056458063423633575,0.045743126422166824
12479,0.7193472981452942,0.056155615,0.045031957
12480,0.7250584363937378,0.057344709,0.045716967433691025
12482,0.72265625,0.057401929050683975,0.045713696628808975
12484,0.7205723524093628,0.057084765285253525,0.045321326702833176
12485,0.7250148057937622,0.05671256,0.045725141
12487,0.7287161946296692,0.057361602783203125,0.046213422
12489,0.7220371961593628,0.056426458060741425,0.045683723
12498,0.7296665906906128,0.057255335,0.046058655
12499,0.7168666124343872,0.05642591,0.044942584
12502,0.7219979166984558,0.056264061480760574,0.045472283
12503,0.7213265299797058,0.056735449,0.044903893023729324
12509,0.721191406,0.056333813816308975,0.044886999
12512,0.7225211262702942,0.056788854,0.045348577201366425
12514,0.7252415418624878,0.057504381984472275,0.045573096722364426
12515,0.721923828,0.0560706,0.045410156
12517,0.7273690104484558,0.056363788,0.045757293701171875
12524,0.7213309407234192,0.057307653,0.044918604
12526,0.7254900336265564,0.057682037353515625,0.045050483
12527,0.718536377,0.055555072,0.045215606689453125
12533,0.7275303602218628,0.056705474853515625,0.045202527195215225
12535,0.7290911078453064,0.056981224566698074,0.045318059623241425
12540,0.7238202691078186,0.05633327,0.045441217720508575
12543,0.728363037,0.057887487,0.045726232
12547,0.7249189019203186,0.057405744,0.045070648193359375
12549,0.7290213704109192,0.057790484,0.045475006103515625
12550,0.7274431586265564,0.056343079,0.045440674
12551,0.7238682508468628,0.057068414986133575,0.045182366
12560,0.7248360514640808,0.056885309517383575,0.045670099556446075
12561,0.7229047417640686,0.056251526,0.044704437255859375
12563,0.7270159125328064,0.056698389,0.045077734
12565,0.7260611653327942,0.056972503662109375,0.045163836
12567,0.7319117784500122,0.057381220161914825,0.045556750148534775
12570,0.7249712347984314,0.056637901812791824,0.045386724174022675
12573,0.7240382432937622,0.056860786,0.044819422
12574,0.726104736,0.056307111,0.045251574367284775
12575,0.7344578504562378,0.057830266654491425,0.045644488
12576,0.7184056043624878,0.056150708347558975,0.04511261
12580,0.7258692979812622,0.056658606976270676,0.04564013
12582,0.7225603461265564,0.056118011474609375,0.045416694
12585,0.7278572916984558,0.057082585990428925,0.044831414
12586,0.7265537977218628,0.056983948,0.045861382
12587,0.7284894585609436,0.056983948,0.044867378
12593,0.7247489094734192,0.056285858154296875,0.044578552
12595,0.7244742512702942,0.055648804,0.044439587742090225
12599,0.7259739637374878,0.056267876,0.044518609
12601,0.726593018,0.056282587349414825,0.044615063816308975
12602,0.7259957194328308,0.056871686,0.045562744
12606,0.7253679633140564,0.056030273,0.045108795166015625
12607,0.7227216362953186,0.056480951607227325,0.044608525931835175
12609,0.7243739366531372,0.056589942425489426,0.044726782
12610,0.7248927354812622,0.056646618992090225,0.045059204
12617,0.7202540636062622,0.056151252,0.044872283935546875
12620,0.7240033745765686,0.056689124554395676,0.044828686863183975
12622,0.7245832085609436,0.056745257,0.044914789497852325
12628,0.7178170084953308,0.056723457,0.04459054
12631,0.7283673882484436,0.056371417,0.044828143
12632,0.7233451008796692,0.056850977,0.044951301
12633,0.7197222113609314,0.055614471435546875,0.044414520263671875
12635,0.7229090929031372,0.055716377,0.044491905719041824
12639,0.7254377007484436,0.056922368705272675,0.044779639691114426
12640,0.723724365,0.055800847709178925,0.044949122
12642,0.73147583,0.056605749,0.045617241
12643,0.72277832,0.056512017,0.044582366943359375
12644,0.7294355034828186,0.056710924953222275,0.045229773968458176
12645,0.7238028645515442,0.056552343,0.044749122112989426
12649,0.7281101942062378,0.057384490966796875,0.045719146728515625
12651,0.7252415418624878,0.057049341,0.045352935791015625
12652,0.724456787,0.056240081787109375,0.044550757855176926
12653,0.7224208116531372,0.056746892631053925,0.045176368206739426
12655,0.726257324,0.057053156197071075,0.045282636
12656,0.7226431965827942,0.055878777,0.044502258
12657,0.7207554578781128,0.056952886283397675,0.044846673
12658,0.72756958,0.056354522705078125,0.04486629
12660,0.7275608777999878,0.056792668998241425,0.045371465384960175
12661,0.7244001030921936,0.056931634,0.044702802
12663,0.7223859429359436,0.056896209716796875,0.044615608
12667,0.7239903211593628,0.056931634,0.044611249
12669,0.7311881184577942,0.058259148,0.045453209429979324
12670,0.7271379828453064,0.056047712,0.044752392917871475
12672,0.7310703992843628,0.056375775,0.044900622218847275
12674,0.722686768,0.055641174,0.044374738
12676,0.7254202961921692,0.056300573,0.044757299
12684,0.7287989854812622,0.057164330035448074,0.044654302299022675
12690,0.722290039,0.056864057,0.044251032173633575
12694,0.7249668836593628,0.057144708931446075,0.044859204441308975
12700,0.7255902886390686,0.056605749,0.045454841
12703,0.7300066351890564,0.057140894,0.044547490775585175
12705,0.7268109917640686,0.057082038,0.044516973197460175
12708,0.7235935926437378,0.056326184421777725,0.044939856976270676
12713,0.7278050184249878,0.056855883449316025,0.04447937
12714,0.7205287218093872,0.055829185992479324,0.044436865
12719,0.7220982313156128,0.056586675345897675,0.044233594089746475
12721,0.7223772406578064,0.056235176,0.044122968
12723,0.7297755479812622,0.057483129,0.044851575046777725
12725,0.7281929850578308,0.057127815,0.044447761
12726,0.726318359,0.056034632,0.044827599078416824
12728,0.7305123209953308,0.056116919964551926,0.044934954
12731,0.7267020344734192,0.057132720947265625,0.044605255126953125
12732,0.7253897786140442,0.056386676,0.044491905719041824
12734,0.7327401041984558,0.057228632271289825,0.045130591839551926
12735,0.7284371256828308,0.056330543011426926,0.044653210788965225
12736,0.726135254,0.056868415,0.044839043
12737,0.7301592230796814,0.056537084,0.044765472412109375
12739,0.7284938097000122,0.056053705513477325,0.044210162
12743,0.7265973687171936,0.055851527,0.043866295367479324
12744,0.7304556965827942,0.057526178658008575,0.045183454
12747,0.7298758625984192,0.057081494480371475,0.044691902
12749,0.735046387,0.057007379829883575,0.044580732
12750,0.7213352918624878,0.056331091,0.044508252292871475
12753,0.7262006402015686,0.056395393,0.044025421142578125
12756,0.723571777,0.056053705513477325,0.044615063816308975
12758,0.7240425944328308,0.056170873,0.044718604534864426
12759,0.726745605,0.056625910103321075,0.043944221
12766,0.732818604,0.056685857474803925,0.045014519
12767,0.7290126085281372,0.0572161,0.044719696044921875
12768,0.736999512,0.056926727294921875,0.045130048
12770,0.7311314344406128,0.056465692818164825,0.044708252
12772,0.7278485894203186,0.056282587349414825,0.044454303
12773,0.728271484,0.056614466,0.044613428
12778,0.7280055284500122,0.056801386177539825,0.043987274169921875
12780,0.7286333441734314,0.056982312351465225,0.043929509818553925
12786,0.7299891710281372,0.056512560695409775,0.044477191
12790,0.721557617,0.055657525,0.044051033
12791,0.7292436957359314,0.057218823581933975,0.044436865
12793,0.7198704481124878,0.056072235107421875,0.043746948
12794,0.7242649793624878,0.055351801216602325,0.043976922
12795,0.7246529459953308,0.056744166,0.044303350150585175
12798,0.7264665961265564,0.056161065,0.044410706
12800,0.7274256944656372,0.056401934,0.044652123004198074
12803,0.7263140082359314,0.056913104,0.044304986
12806,0.7273690104484558,0.055667877197265625,0.044466834515333176
12807,0.7211129069328308,0.056180682,0.043577466160058975
12809,0.7232447862625122,0.056699481,0.043681006878614426
12815,0.7225516438484192,0.056304387748241425,0.044402532279491425
12816,0.7237635850906372,0.055358342826366425,0.043379646
12817,0.7241472601890564,0.056534905,0.044669561088085175
12819,0.7293003797531128,0.057124000042676926,0.045059204
12820,0.7322518229484558,0.055999756,0.043973106890916824
12821,0.7231706976890564,0.056475501507520676,0.044395447
12826,0.7369820475578308,0.056230817,0.044120244681835175
12829,0.728210449,0.057084765285253525,0.044469561
12831,0.7256339192390442,0.056712012737989426,0.044224876910448074
12833,0.7262660264968872,0.056630816,0.043888636
12834,0.7334943413734436,0.056591033935546875,0.044568744
12838,0.726989746,0.056365967,0.044250488
12842,0.7267630696296692,0.056489672511816025,0.044039045
12844,0.7264752984046936,0.056428637355566025,0.043904986
12845,0.72756958,0.056443896144628525,0.044109344482421875
12848,0.727630615,0.056603021919727325,0.044207435101270676
12849,0.7282801866531372,0.055932183,0.04398128
12850,0.7242256999015808,0.056260247,0.043922424
12851,0.7258082628250122,0.055615015,0.043814521
12858,0.7231401801109314,0.056449346244335175,0.043462481
12863,0.728607178,0.055856977,0.044330053
12865,0.7299281358718872,0.056417737156152725,0.044180188328027725
12867,0.7327793836593628,0.056957789,0.044563293
12870,0.7296534776687622,0.05581338,0.043937683
12871,0.7299063801765442,0.05683681,0.044057574
12877,0.7243695855140686,0.056905475,0.044343676418066025
12880,0.7269766926765442,0.055516380816698074,0.043579645454883575
12881,0.7250017523765564,0.05657959,0.044032507
12882,0.7309046983718872,0.056156702,0.043907166
12883,0.7295880913734436,0.056974682956933975,0.044156212359666824
12885,0.7271074652671814,0.056910925,0.044232506304979324
12886,0.7301722764968872,0.056073871,0.043750219
12888,0.7285810112953186,0.055987768,0.043637413531541824
12889,0.7288861870765686,0.056789942,0.044527869671583176
12894,0.7313014268875122,0.055732183158397675,0.043966565281152725
12898,0.7310660481452942,0.056080408,0.044151850044727325
12904,0.7260218858718872,0.056035724,0.043815613
12908,0.7320774793624878,0.056928363,0.044557843
12918,0.7234410047531128,0.056412287056446075,0.043815613
12921,0.7278660535812378,0.055661339312791824,0.043521337
12923,0.7233843207359314,0.055319104343652725,0.043397631496191025
12924,0.7268894910812378,0.056738716,0.043801989406347275
12925,0.7270551323890686,0.055810656398534775,0.043726239
12929,0.7289472222328186,0.056246619671583176,0.043619428
12930,0.729614258,0.056353979,0.043736595660448074
12931,0.7322213053703308,0.05656106,0.043826513
12932,0.7298191785812378,0.05631692,0.044033050537109375
12934,0.7273734211921692,0.055835723876953125,0.044003624469041824
12935,0.7328273057937622,0.056715827,0.043509893119335175
12941,0.7325569987297058,0.057008471339941025,0.043766566
12942,0.7261919379234314,0.055518560111522675,0.043766021728515625
12945,0.730682373,0.057033538818359375,0.043950763
12949,0.7322518229484558,0.056643348187208176,0.044278827
12950,0.7276741862297058,0.05569458,0.043026514
12954,0.7366114854812622,0.057126727,0.044250488
12956,0.7297188639640808,0.056353979,0.043884277
12957,0.7299324870109558,0.056660242,0.043877739
12958,0.7257908582687378,0.055810113,0.043517522513866425
12960,0.7269461750984192,0.056315284222364426,0.043716974556446075
12966,0.7296709418296814,0.056849889,0.043819427490234375
12967,0.7283063530921936,0.056071143597364426,0.043800354
12968,0.7273297905921936,0.056222643703222275,0.043454852
12971,0.7311052680015564,0.056350164115428925,0.043884821236133575
12972,0.7243129014968872,0.055675506591796875,0.043133326
12973,0.7360709309577942,0.056773596,0.044165473
12976,0.7279183268547058,0.056460242718458176,0.043709345161914825
12982,0.7276087999343872,0.056812286376953125,0.043634687
12985,0.724304199,0.054919653,0.043210167437791824
12990,0.7286115288734436,0.055983406,0.043376922607421875
12991,0.7328011393547058,0.056550707668066025,0.043883186
12993,0.7314409613609314,0.055869512259960175,0.043294090777635574
12994,0.7262224555015564,0.056122918,0.043590002
12997,0.726165771,0.055315833538770676,0.042683192
12998,0.7308872938156128,0.056088585406541824,0.043660846
12999,0.7299761176109314,0.055846624076366425,0.043140411376953125
13002,0.7328055500984192,0.056963239,0.044351305812597275
13004,0.7288164496421814,0.056444983929395676,0.043829236179590225
13005,0.7283107042312622,0.055479866,0.042872291058301926
13010,0.7289341688156128,0.056167058646678925,0.043527331203222275
13012,0.7382158637046814,0.057639531791210175,0.044538226
13013,0.7309090495109558,0.055865149945020676,0.043303352
13016,0.7327357530593872,0.05592237,0.043404169380664825
13019,0.7291346788406372,0.056224822998046875,0.043490272015333176
13020,0.7362409234046936,0.056122918,0.043636322021484375
13021,0.7270333170890808,0.056310925632715225,0.04336112
13022,0.7303379774093628,0.055673327296972275,0.043276648968458176
13026,0.7308174967765808,0.056290216743946075,0.043707165867090225
13028,0.7325177788734436,0.056291308254003525,0.043671198189258575
13029,0.7275347113609314,0.056261335,0.043316431
13031,0.7348763346672058,0.056719098,0.043769292533397675
13032,0.728057861,0.055897303,0.043229784816503525
13035,0.7282758355140686,0.056416649371385574,0.043479375541210175
13036,0.7283368706703186,0.056722369,0.043772559612989426
13039,0.7351946234703064,0.056316375732421875,0.043446678668260574
13040,0.7310921549797058,0.056909289211034775,0.043794904
13042,0.7269548773765564,0.056716375052928925,0.043754033744335175
13043,0.7318376898765564,0.055488042533397675,0.042840685695409775
13045,0.7324131727218628,0.055515289306640625,0.042976379
13047,0.7330365777015686,0.055853161960840225,0.043167114
13050,0.7320033311843872,0.057140350341796875,0.043976922
13051,0.7288600206375122,0.055578503757715225,0.043049950152635574
13052,0.7307347059249878,0.057167597115039825,0.043915886
13053,0.732116699,0.055724553763866425,0.043375831097364426
13054,0.730255127,0.056258611381053925,0.043249402195215225
13055,0.7297886610031128,0.055589403957128525,0.043342046439647675
13057,0.7346758246421814,0.056212287,0.043887548
13059,0.729888916,0.055864606,0.043761663138866425
13062,0.7273167371749878,0.055969782173633575,0.042847223579883575
13066,0.7270159125328064,0.056103297,0.042675018310546875
13068,0.7300807237625122,0.056390490382909775,0.043248858
13069,0.7280403971672058,0.055623736,0.043199267238378525
13073,0.7319902777671814,0.056291308254003525,0.043108802288770676
13074,0.7315499186515808,0.056287494,0.04398673
13078,0.7302812933921814,0.055473328,0.043482099
13082,0.7284938097000122,0.055468969,0.043536596
13084,0.7293265461921692,0.055795942,0.043414526
13085,0.7317330241203308,0.056591033935546875,0.043167114
13090,0.7333940863609314,0.056512017,0.044000353664159775
13091,0.7329450249671936,0.056668963,0.043000902980566025
13092,0.7364720106124878,0.056627001613378525,0.044039588421583176
13097,0.7322126030921936,0.056771416,0.043374199
13098,0.7297276258468628,0.055879865,0.043157306
13099,0.7347150444984436,0.056453704833984375,0.043372564017772675
13101,0.7302420735359192,0.056223731487989426,0.043386187
13102,0.7310006022453308,0.056313653,0.043125152587890625
13105,0.7315194010734558,0.056064062,0.043391089886426926
13107,0.7313494086265564,0.055789947509765625,0.043414526
13109,0.7329668402671814,0.055716377,0.043542046
13110,0.7305559515953064,0.056627546,0.043031964
13111,0.7335902452468872,0.055720191448926926,0.043670110404491425
13112,0.7290736436843872,0.056692395359277725,0.042967658
13114,0.7312665581703186,0.057062964886426926,0.043235234916210175
13116,0.7296186089515686,0.056968689,0.043252129
13117,0.7317243218421936,0.055724553763866425,0.043281555
13121,0.7287030816078186,0.055773053,0.043129511177539825
13129,0.7333461046218872,0.056432452,0.043407440185546875
13130,0.7287859320640564,0.055344719,0.042870111763477325
13132,0.7284110188484192,0.055571965873241425,0.043084826320409775
13135,0.7239031195640564,0.0559518,0.042377471923828125
13137,0.7367597222328186,0.057306017726659775,0.043241772800683975
13139,0.7307477593421936,0.056450434029102325,0.042574201
13142,0.7368730902671814,0.056337084621191025,0.043551307171583176
13143,0.7378932237625122,0.056931634,0.043174744
13145,0.7323216199874878,0.056667872,0.043140411376953125
13150,0.7278050184249878,0.055837359,0.042813438922166824
13151,0.7285723090171814,0.056100029,0.043033599853515625
13152,0.7319117784500122,0.055771966,0.042812347412109375
13153,0.7349199652671814,0.056443896144628525,0.043400355
13156,0.7323957085609436,0.055830273777246475,0.042995997
13157,0.7288338541984558,0.056364875,0.043176379054784775
13158,0.7316109538078308,0.055885858833789825,0.042854852974414825
13159,0.7287859320640564,0.056228093802928925,0.043316978961229324
13161,0.7287248969078064,0.056114740669727325,0.043381281197071075
13162,0.732421875,0.055910382,0.042334966361522675
13163,0.732116699,0.056608472019433975,0.043648858
13164,0.7347455620765686,0.056010656,0.042419434
13167,0.7300066351890564,0.055938721,0.043504987
13173,0.7287423014640808,0.056183405220508575,0.043279919773340225
13174,0.7292305827140808,0.055284228175878525,0.042205811
13175,0.7297493815422058,0.056417193,0.043433052
13177,0.733764648,0.056803022,0.043454852
13178,0.7327226996421814,0.055539813,0.042357854545116425
13180,0.7351204752922058,0.056271143,0.042936597019433975
13182,0.7326442003250122,0.056181225925683975,0.042840142
13183,0.7286246418952942,0.055667877197265625,0.0427039
13186,0.7315499186515808,0.056255884,0.042920794
13191,0.7307957410812378,0.055519104,0.042512078
13193,0.7365504503250122,0.056036811,0.043062482
13199,0.7324349284172058,0.055973052978515625,0.042601448
13200,0.7290779948234558,0.055934906005859375,0.042931146919727325
13201,0.7321079969406128,0.055965423583984375,0.042485919
13202,0.7317723035812378,0.055927276611328125,0.043078832
13203,0.7308219075202942,0.056233543902635574,0.042663574
13205,0.731719971,0.055878229439258575,0.042534418404102325
13209,0.7326878309249878,0.055322375148534775,0.042945317924022675
13210,0.7279619574546814,0.056142535,0.042004175
13212,0.7309003472328186,0.056383405,0.042378563433885574
13219,0.736480713,0.055807929,0.043188911
13223,0.7336949110031128,0.055354528,0.042598724365234375
13224,0.7341483235359192,0.056952886283397675,0.043131147
13225,0.7324044108390808,0.055259160697460175,0.042516980320215225
13230,0.7320818305015564,0.056157794,0.042609077
13232,0.7375008463859558,0.056978498,0.043052129447460175
13233,0.7337254285812378,0.055541448295116425,0.042714256793260574
13237,0.7254420518875122,0.055338178,0.042131696
13238,0.7361319661140442,0.056365967,0.043213982
13239,0.7289036512374878,0.055260796,0.041964393109083176
13242,0.7343009114265442,0.055491309612989426,0.042885918
13245,0.7320774793624878,0.056073871,0.042862482368946075
13246,0.736663818,0.055606298,0.042681012
13248,0.7324088215827942,0.05555943,0.042211261
13251,0.7291826605796814,0.055252619087696075,0.042913165
13253,0.7312752604484558,0.055377416,0.043100085109472275
13254,0.7316414713859558,0.055963244289159775,0.042155127972364426
13258,0.7308524250984192,0.055641718208789825,0.042464666068553925
13259,0.7338343858718872,0.056150164,0.043037958443164825
13261,0.7323259711265564,0.056228093802928925,0.042750220745801926
13262,0.7313188910484314,0.055843353271484375,0.042823247611522675
13265,0.7299412488937378,0.055465154349803925,0.042030878365039825
13266,0.7303597331047058,0.055383410304784775,0.042302813
13268,0.7271292805671692,0.055036816745996475,0.042058673
13274,0.7339739203453064,0.055941992,0.042562756687402725
13278,0.7286638617515564,0.05531311,0.042563301
13279,0.7321036458015442,0.055806297808885574,0.042001452296972275
13281,0.7347586750984192,0.056154523,0.042267389595508575
13284,0.7307608723640442,0.055792671,0.042816162
13289,0.7269461750984192,0.055219378,0.041656494
13290,0.7353646159172058,0.055970873683691025,0.042838506400585175
13291,0.7405918836593628,0.05667768,0.042892999947071075
13292,0.7368904948234558,0.056012835,0.042719703167676926
13294,0.7333853840827942,0.055654797703027725,0.042178016155958176
13296,0.7339957356452942,0.055730548,0.042436872
13298,0.7353907823562622,0.05570003,0.042187828570604324
13299,0.7329930067062378,0.056410652,0.042978014796972275
13300,0.7297145128250122,0.055267877876758575,0.041999817
13303,0.7293308973312378,0.055844444781541824,0.042436872
13304,0.7274082899093628,0.055085863918066025,0.041940417140722275
13305,0.728515625,0.055910926312208176,0.042345862835645676
13307,0.7314671277999878,0.056349072605371475,0.042635779827833176
13308,0.7315586805343628,0.055332728,0.042181831
13310,0.7338431477546692,0.055276598781347275,0.042242322117090225
13311,0.731445313,0.055909838527441025,0.042451586574316025
13312,0.7342921495437622,0.055508751422166824,0.042298998683691025
13316,0.7326398491859436,0.055225372314453125,0.041980743408203125
13318,0.7315106987953186,0.054992131888866425,0.041982922703027725
13319,0.7306082844734192,0.056476593017578125,0.042674474
13321,0.7322823405265808,0.056115832179784775,0.04257638
13322,0.7334681749343872,0.055483136,0.042137689888477325
13324,0.7303553819656372,0.055072784423828125,0.041661400347948074
13325,0.733459473,0.056053162,0.042542595
13329,0.7341657280921936,0.056038994,0.042532239109277725
13331,0.7362235188484192,0.056217193603515625,0.04272788
13333,0.738250732,0.056597571820020676,0.042958397418260574
13336,0.7319902777671814,0.055438995361328125,0.041938782
13337,0.7370256781578064,0.056294031,0.042732239
13338,0.7295096516609192,0.055488042533397675,0.041955132
13339,0.7353951334953308,0.056349072605371475,0.042561668902635574
13341,0.7350638508796692,0.05643354,0.042737689
13342,0.7345494031906128,0.056091309,0.042131696
13344,0.7384381890296936,0.056654248386621475,0.042615074664354324
13346,0.7292960286140442,0.05620357,0.041946955025196075
13348,0.7349373698234558,0.056261335,0.041958946734666824
13349,0.7327619194984436,0.055577415972948074,0.04245431
13350,0.7364066243171692,0.056508202105760574,0.042234692722558975
13353,0.7354038953781128,0.0558221,0.042259760200977325
13355,0.7385123372077942,0.05619267,0.042161126
13358,0.7345319390296936,0.056127276,0.043013982474803925
13360,0.7320207953453064,0.055744715,0.042253766
13366,0.7350507378578186,0.056435175240039825,0.042261396
13368,0.73828125,0.056577411,0.042454857379198074
13369,0.7295793890953064,0.055110388,0.041808538138866425
13370,0.7323390245437622,0.056287494,0.042485919
13371,0.7327750325202942,0.055393218994140625,0.041652679443359375
13372,0.7352120280265808,0.056191582,0.042593274265527725
13376,0.7324610948562622,0.055882591754198074,0.042255401611328125
13377,0.7254682183265686,0.054994855,0.041440147906541824
13380,0.7351641058921814,0.056415557861328125,0.042299543
13382,0.7348284125328064,0.056167603,0.042294640094041824
13385,0.7319466471672058,0.055630274,0.041976384818553925
13387,0.731018066,0.055611748,0.041927337646484375
13389,0.729370117,0.055619921535253525,0.041718073189258575
13394,0.7381156086921692,0.055964332073926926,0.042411804
13395,0.7317025065422058,0.055643897503614426,0.041889735
13399,0.7288600206375122,0.055656433,0.041787285
13400,0.7276960015296936,0.054850988,0.041688647121191025
13401,0.736938477,0.056298394,0.041999273002147675
13403,0.7332676649093628,0.056212287,0.041659217327833176
13406,0.7307477593421936,0.055384498089551926,0.04222434
13411,0.7318943738937378,0.055644445,0.041701179
13418,0.734710693,0.056210655719041824,0.042011805
13423,0.7321515679359436,0.055646080523729324,0.042384557
13426,0.7346278429031372,0.055965967,0.041573114693164825
13430,0.7329842448234558,0.055467333644628525,0.041257586
13434,0.7326311469078064,0.055855341255664825,0.041742052882909775
13435,0.7358528971672058,0.055827002972364426,0.041962213814258575
13438,0.739044189,0.056031908839941025,0.042073932
13439,0.7398551106452942,0.056283135,0.042298455
13440,0.7328839898109436,0.055646080523729324,0.041902814
13441,0.7371346354484558,0.056061883,0.042110987
13444,0.7313145399093628,0.055659156292676926,0.041797637939453125
13445,0.7318376898765564,0.054990496,0.041478839
13447,0.735290527,0.05558886,0.041655950248241425
13453,0.7310093641281128,0.055259160697460175,0.041425976902246475
13454,0.7370648980140686,0.055754524,0.041843958
13456,0.7342137098312378,0.055255889892578125,0.041721343994140625
13457,0.7369428277015686,0.056300025433301926,0.042023248970508575
13459,0.7325264811515808,0.056023736,0.041739326
13460,0.7341395616531372,0.055197034031152725,0.041718621
13462,0.7400556206703186,0.055829185992479324,0.042185102
13463,0.7307477593421936,0.055815014988183975,0.041581292
13464,0.7413678765296936,0.056247711181640625,0.042500633746385574
13466,0.734283447,0.055587769,0.042271204
13468,0.7373439073562622,0.055949073284864426,0.042403083
13469,0.7341395616531372,0.056502204,0.041806903
13470,0.7383641004562378,0.05593545,0.042234149
13473,0.7339608073234558,0.056060791,0.041708264499902725
13474,0.7344709038734436,0.055484228,0.041993279
13476,0.7380806803703308,0.055817194283008575,0.042122979
13477,0.7363804578781128,0.056616645,0.041889190673828125
13478,0.734130859,0.055043902,0.041810717433691025
13480,0.7369123101234436,0.055633001029491425,0.042292457073926926
13481,0.7382332682609558,0.056682043,0.041722435504198074
13482,0.7364283800125122,0.055716377,0.042691368609666824
13486,0.7372174859046936,0.055787224,0.04223197
13488,0.7323085069656372,0.055369239300489426,0.042010169476270676
13489,0.7342180609703064,0.056339263916015625,0.041588921
13490,0.7355433702468872,0.055901117622852325,0.042111534625291824
13491,0.7376752495765686,0.056010656,0.041473389
13494,0.7324742078781128,0.055482049,0.041804723
