Step,Muon without wd,Muon
5734,2.7872977256774902,2.845386028289795
5736,2.788846969604492,2.8450071811676025
5742,2.8005738258361816,2.8572936058044434
5745,2.7916812896728516,2.847303628921509
5748,2.779745101928711,2.836519241333008
5752,2.781931161880493,2.8388895988464355
5753,2.7684383392333984,2.8257031440734863
5754,2.7892842292785645,2.846245765686035
5756,2.7799298763275146,2.8370556831359863
5757,2.7925355434417725,2.8503475189208984
5758,2.7714357376098633,2.827605724334717
5761,2.777195453643799,2.835883378982544
5762,2.7684497833251953,2.825772523880005
5765,2.793402671813965,2.8526556491851807
5766,2.7836437225341797,2.841010332107544
5770,2.7575559616088867,2.814359188079834
5773,2.7603209018707275,2.817206382751465
5774,2.7695412635803223,2.8275539875030518
5777,2.7579660415649414,2.8153743743896484
5778,2.7786293029785156,2.832143783569336
5779,2.763878345489502,2.821439504623413
5786,2.771152973175049,2.826773166656494
5796,2.784660577774048,2.8418405055999756
5797,2.787639856338501,2.845813751220703
5798,2.7844367027282715,2.8426053524017334
5801,2.772179604,2.8298468589782715
5802,2.779425621032715,2.8361682891845703
5803,2.7875850200653076,2.845456123352051
5805,2.771829367,2.8277907371520996
5806,2.772649049758911,2.8288168907165527
5808,2.7767531871795654,2.833901882171631
5809,2.7862510681152344,2.843550682067871
5818,2.773695468902588,2.831292152404785
5819,2.783562421798706,2.8415446281433105
5820,2.775498390197754,2.833124876022339
5822,2.7723593711853027,2.8295629024505615
5823,2.7686095237731934,2.8247299194335938
5825,2.7847790718078613,2.8430442810058594
5831,2.7854325771331787,2.845532178878784
5832,2.7756190299987793,2.835052490234375
5834,2.7705092430114746,2.825962781906128
5836,2.781813859939575,2.8384175300598145
5837,2.773608446121216,2.8281030654907227
5841,2.777902126312256,2.8357675075531006
5847,2.7675602436065674,2.822755813598633
5848,2.774688720703125,2.8300421237945557
5849,2.7775180339813232,2.832570791244507
5851,2.7762351036071777,2.8341548442840576
5853,2.8027427196502686,2.861859083175659
5856,2.771487236022949,2.829575538635254
5857,2.773381233215332,2.829833984
5860,2.777540445327759,2.833162307739258
5861,2.7882354259490967,2.8458285331726074
5863,2.768303632736206,2.8240976333618164
5864,2.7728729248046875,2.8306868076324463
5865,2.7823455333709717,2.840282440185547
5867,2.766447067260742,2.8234007358551025
5868,2.785992146,2.8446125984191895
5870,2.7870097160339355,2.8434524536132812
5875,2.762789726257324,2.819592237472534
5876,2.7606630325317383,2.8189423084259033
5877,2.785057783126831,2.843386412
5880,2.767587661743164,2.825117588043213
5882,2.7701973915100098,2.8267219066619873
5884,2.777867317199707,2.836033582687378
5887,2.7685062885284424,2.8242101669311523
5890,2.7783737182617188,2.835096836090088
5891,2.766669273376465,2.823662042617798
5896,2.784213066101074,2.8423681259155273
5902,2.7885353565216064,2.8462581634521484
5905,2.7817189693450928,2.8383824825286865
5909,2.777039051055908,2.8353323936462402
5910,2.7875022888183594,2.845414638519287
5911,2.7629995346069336,2.820345401763916
5914,2.774197578430176,2.8308353424072266
5916,2.7797892093658447,2.835002899169922
5920,2.7917263507843018,2.851332187652588
5921,2.765425205230713,2.8236777782440186
5922,2.765547752380371,2.8246359825134277
5923,2.782524585723877,2.8412866592407227
5928,2.7777318954467773,2.8349688053131104
5931,2.7587618827819824,2.81750226
5934,2.7820968627929688,2.839831590652466
5937,2.7589330673217773,2.815892219543457
5938,2.778944253921509,2.8350939750671387
5941,2.7721035480499268,2.830038547515869
5942,2.763375997543335,2.820066452026367
5943,2.7777860164642334,2.8347110748291016
5945,2.7951278686523438,2.854124069213867
5946,2.7669949531555176,2.8250393867492676
5947,2.7630443572998047,2.8199706077575684
5948,2.7724905014038086,2.830026865005493
5951,2.7909927368164062,2.8472046852111816
5953,2.770726442337036,2.8280184268951416
5955,2.7743101119995117,2.8322277069091797
5956,2.7792534828186035,2.8397676944732666
5957,2.7886481285095215,2.8454678058624268
5960,2.7680304050445557,2.823064088821411
5961,2.788116693496704,2.843059539794922
5962,2.774616003036499,2.830998420715332
5967,2.7858939170837402,2.8446600437164307
5969,2.774437665939331,2.8342645168304443
5970,2.7719194889068604,2.830277919769287
5972,2.7656092643737793,2.8212480545043945
5973,2.7546439170837402,2.811114788
5976,2.7776072025299072,2.836676597595215
5978,2.7831218242645264,2.8413281440734863
5979,2.7802159786224365,2.8377654552459717
5980,2.7840583324432373,2.8425307273864746
5981,2.7753233909606934,2.832901954650879
5985,2.7770817279815674,2.835601329803467
5996,2.7699458599090576,2.8271279335021973
5997,2.765420675,2.822537899017334
6000,2.776421308517456,2.8345019817352295
6001,2.7756783962249756,2.8343801498413086
6008,2.7818784713745117,2.839625358581543
6010,2.783404827,2.8431105613708496
6012,2.782909870147705,2.8388514518737793
6015,2.786315441131592,2.8438937664031982
6019,2.7620797157287598,2.820249080657959
6022,2.7897520065307617,2.847454548
6023,2.757068157196045,2.815082073
6024,2.7655811309814453,2.8250222206115723
6025,2.7836296558380127,2.8420677185058594
6027,2.781813144683838,2.839749813079834
6029,2.7622251510620117,2.8205509185791016
6032,2.7567825317382812,2.815925359725952
6033,2.7720463275909424,2.830552577972412
6037,2.775627613067627,2.8377885818481445
6043,2.7602639198303223,2.8159637451171875
6044,2.7609174251556396,2.818903923034668
6055,2.771085023880005,2.8281149864196777
6058,2.7738609313964844,2.832519054412842
6060,2.791414260864258,2.850572347640991
6061,2.7746877670288086,2.8341052532196045
6064,2.7794041633605957,2.8367691040039062
6069,2.7641048431396484,2.8222217559814453
6071,2.767883777618408,2.8282663822174072
6077,2.764117718,2.822721004486084
6078,2.777212619781494,2.834343671798706
6079,2.774893283843994,2.8345253467559814
6080,2.743532419204712,2.8039655685424805
6082,2.7807655334472656,2.8401172161102295
6083,2.7757697105407715,2.8351142406463623
6087,2.7744951248168945,2.832679510116577
6088,2.776188850402832,2.834378242492676
6090,2.7880167961120605,2.8482069969177246
6097,2.7721190452575684,2.827655553817749
6102,2.7650671005249023,2.820559501647949
6104,2.780414581298828,2.8374648094177246
6105,2.7761096954345703,2.835812568664551
6107,2.779740333557129,2.8391709327697754
6115,2.7574782371520996,2.8175840377807617
6116,2.776275396347046,2.834873676300049
6118,2.7713117599487305,2.8294219970703125
6121,2.7661986351013184,2.825158119
6126,2.7602663040161133,2.8190994262695312
6134,2.7908053398132324,2.8495802879333496
6135,2.765327215194702,2.8238329887390137
6138,2.7765324115753174,2.8345134258270264
6140,2.7717292308807373,2.828519582748413
6143,2.783643960952759,2.8446617126464844
6144,2.756110668182373,2.816197156906128
6147,2.7789363861083984,2.8381640911102295
6148,2.770047903060913,2.8280320167541504
6151,2.7741541862487793,2.832017660140991
6152,2.773228883743286,2.8309593200683594
6153,2.782696247,2.840859889984131
6168,2.7758960723876953,2.8364925384521484
6171,2.761202096939087,2.8199758529663086
6180,2.7675552368164062,2.8264684677124023
6183,2.756809949874878,2.815047503
6184,2.7846601009368896,2.8440752029418945
6187,2.7795729637145996,2.8370003700256348
6188,2.7649309635162354,2.8224823474884033
6190,2.767871379852295,2.826216936
6193,2.770892381668091,2.8290069103240967
6194,2.740429639816284,2.7990026473999023
6197,2.7742843627929688,2.834500551223755
6201,2.765312910079956,2.8240556716918945
6202,2.769110679626465,2.827753782272339
6203,2.756345034,2.813680648803711
6206,2.7630081176757812,2.8216211795806885
6207,2.7620315551757812,2.8196887969970703
6208,2.7589690685272217,2.8191182613372803
6209,2.753284454345703,2.812619209289551
6212,2.7737860679626465,2.8324625492095947
6213,2.7800827026367188,2.837801456451416
6215,2.771111011505127,2.831770420074463
6217,2.773538112640381,2.830921173095703
6219,2.7682833671569824,2.8273072242736816
6220,2.754379987716675,2.8136308193206787
6222,2.765866756439209,2.823840379714966
6226,2.7624611854553223,2.8215417861938477
6232,2.7761549949645996,2.835176467895508
6233,2.765139102935791,2.822164774
6237,2.7649714946746826,2.822864532470703
6241,2.7673823833465576,2.8267695903778076
6242,2.753052234649658,2.8119921684265137
6244,2.7731056213378906,2.831355571746826
6246,2.7609686851501465,2.818988561630249
6250,2.7567200660705566,2.815701484680176
6259,2.7659380435943604,2.825760841369629
6260,2.7780349254608154,2.838160753250122
6262,2.7594265937805176,2.817713737487793
6266,2.767357110977173,2.8297266960144043
6269,2.7599828243255615,2.8183960914611816
6270,2.7392935752868652,2.7997941970825195
6271,2.757493019104004,2.816967248916626
6277,2.767831802368164,2.827096700668335
6281,2.7581191062927246,2.818474292755127
6282,2.764538288116455,2.8256306648254395
6283,2.774353504180908,2.832913637161255
6284,2.758068561553955,2.8170714378356934
6285,2.775088072,2.8347997665405273
6290,2.781740665435791,2.8420910835266113
6292,2.767057180404663,2.8253965377807617
6294,2.7808172702789307,2.8388586044311523
6295,2.765812873840332,2.8242299556732178
6296,2.762719154,2.821718215942383
6298,2.762758731842041,2.8220467567443848
6306,2.765906572341919,2.822293996810913
6307,2.7544240951538086,2.813628911972046
6308,2.7676382064819336,2.8254449367523193
6310,2.7612762451171875,2.8202898502349854
6311,2.7611284255981445,2.8226914405822754
6313,2.777109146118164,2.838426351547241
6317,2.7693729400634766,2.825894355773926
6319,2.763629913330078,2.8219993114471436
6323,2.7574312686920166,2.815631866455078
6329,2.7634925842285156,2.8266000747680664
6335,2.7497034072875977,2.8087432384490967
6338,2.765784740447998,2.8256421089172363
6341,2.739393949508667,2.795532464981079
6342,2.7489817142486572,2.805269718170166
6343,2.7693495750427246,2.827242612838745
6344,2.762026786804199,2.8243191242218018
6345,2.7650816440582275,2.8269057273864746
6349,2.769784927368164,2.828939914703369
6350,2.7620487213134766,2.8195438385009766
6352,2.7778522968292236,2.8379476070404053
6358,2.7574727535247803,2.8190979957580566
6363,2.758878707885742,2.816002846
6371,2.774711847305298,2.832589626312256
6372,2.7564878463745117,2.8160643577575684
6376,2.7642340660095215,2.8243470191955566
6378,2.769630193710327,2.828951358795166
6379,2.7502171993255615,2.8096258640289307
6381,2.7367193698883057,2.7959775924682617
6383,2.770446777,2.830866813659668
6384,2.7774200439453125,2.8382647037506104
6386,2.7663235664367676,2.8274083137512207
6387,2.766354799,2.825087547302246
6388,2.759847402572632,2.8188586235046387
6396,2.7846035957336426,2.845277786254883
6397,2.7442073822021484,2.8064494132995605
6400,2.7835023403167725,2.842763662338257
6402,2.7653310298919678,2.825543165206909
6403,2.7524402141571045,2.8146677017211914
6406,2.739448308944702,2.797459840774536
6409,2.767756938934326,2.830770492553711
6413,2.7618091106414795,2.8216171264648438
6415,2.7722227573394775,2.8308887481689453
6416,2.753871440887451,2.811180591583252
6417,2.757242202758789,2.8158316612243652
6418,2.7551636695861816,2.8153090476989746
6423,2.7510499954223633,2.810816764831543
6424,2.761631727218628,2.819437265396118
6425,2.7736120223999023,2.833676338195801
6427,2.7448437213897705,2.8036627769470215
6431,2.771467447280884,2.8302297592163086
6432,2.754345417022705,2.813584804534912
6433,2.7741129398345947,2.8331966400146484
6439,2.75521183,2.8168752193450928
6440,2.7639429569244385,2.8215205669403076
6441,2.7548298835754395,2.8130428791046143
6443,2.752696990966797,2.810882568359375
6447,2.755469560623169,2.8140149116516113
6448,2.7655773162841797,2.8249592781066895
6454,2.7663192749023438,2.8285341262817383
6455,2.7718114852905273,2.8310492038726807
6456,2.754885196685791,2.815033435821533
6460,2.762385845184326,2.824103832244873
6464,2.772367477416992,2.828990936279297
6466,2.7539358139038086,2.8136420249938965
6469,2.7763123512268066,2.8354480266571045
6470,2.7735562324523926,2.832119941711426
6471,2.750030755996704,2.8087148666381836
6472,2.743610382080078,2.803779125213623
6474,2.767996072769165,2.8272972106933594
6475,2.7615857124328613,2.8237602710723877
6478,2.776083469390869,2.8366315364837646
6481,2.7558696269989014,2.814803362
6485,2.7626309394836426,2.8213350772857666
6487,2.7487967014312744,2.810579538345337
6491,2.764592409133911,2.8251395225524902
6493,2.787048816680908,2.8473258018493652
6495,2.7689504623413086,2.829113245010376
6496,2.7782366275787354,2.839280366897583
6497,2.778897285461426,2.8401150703430176
6506,2.7517313957214355,2.8097190856933594
6508,2.752432107925415,2.811753273010254
6511,2.7692036628723145,2.8304333686828613
6512,2.7409744262695312,2.802136182785034
6515,2.7684378623962402,2.8296875953674316
6516,2.774522066116333,2.836837053
6519,2.7493371963500977,2.807670831680298
6521,2.7672109603881836,2.827237129211426
6523,2.761026620864868,2.8226168155670166
6526,2.7535853385925293,2.8145430088043213
6527,2.7682275772094727,2.828824996948242
6529,2.734184503555298,2.7947537899017334
6531,2.7800064086914062,2.840125799179077
6535,2.747626543045044,2.8068912029266357
6536,2.7605059146881104,2.820751428604126
6537,2.7746384143829346,2.833460807800293
6538,2.7754409313201904,2.8361613750457764
6539,2.763111114501953,2.8224501609802246
6540,2.756190776824951,2.816617012023926
6543,2.758960247039795,2.816084146499634
6545,2.7544169425964355,2.813537598
6546,2.7532541751861572,2.812772274017334
6552,2.753584384918213,2.8134775161743164
6553,2.7672817707061768,2.829742908477783
6556,2.7490124702453613,2.810289144515991
6557,2.768010139465332,2.8284378051757812
6558,2.7763750553131104,2.839923858642578
6563,2.759962797164917,2.821066379547119
6566,2.7489142417907715,2.810591697692871
6569,2.7671091556549072,2.8263866901397705
6571,2.7586989402770996,2.8214526176452637
6576,2.767949104309082,2.8280506134033203
6577,2.767484426498413,2.8260769844055176
6579,2.757915974,2.8171396255493164
6580,2.7586047649383545,2.8190505504608154
6581,2.760861635,2.8223681449890137
6583,2.741941452026367,2.8030402660369873
6584,2.768317699432373,2.8287549018859863
6585,2.750664234161377,2.811929941177368
6586,2.744032859802246,2.805405378341675
6587,2.767849922180176,2.8283724784851074
6589,2.738929271697998,2.799562931060791
6590,2.771914244,2.8301055431365967
6591,2.7640738487243652,2.8227949142456055
6596,2.7600209712982178,2.8211264610290527
6598,2.777264118,2.8365731239318848
6601,2.744783878326416,2.8060550689697266
6603,2.755514144897461,2.8142383098602295
6604,2.7664031982421875,2.825218677520752
6606,2.7657265663146973,2.8284895420074463
6607,2.7634799480438232,2.8221323490142822
6610,2.754958152770996,2.8173718452453613
6611,2.782424211502075,2.8445565700531006
6612,2.765427350997925,2.828019142150879
6615,2.753946304321289,2.814147710800171
6622,2.767582654953003,2.8276028633117676
6624,2.7554309368133545,2.815927028656006
6626,2.761523723602295,2.8207216262817383
6627,2.7690083980560303,2.8271100521087646
6628,2.763503313064575,2.8225250244140625
6631,2.7589902877807617,2.821385145187378
6634,2.765030860900879,2.8248069286346436
6638,2.7498745918273926,2.8112266063690186
6639,2.7539479732513428,2.814345359802246
6644,2.7591631412506104,2.8206920623779297
6645,2.757680892944336,2.818084478378296
6646,2.755295515060425,2.8166146278381348
6651,2.768387556,2.827188491821289
6652,2.768850803375244,2.828584671020508
6656,2.744717836380005,2.8052492141723633
6657,2.757570743560791,2.8192222118377686
6660,2.7540838718414307,2.8143246173858643
6662,2.7438902854919434,2.804417610168457
6664,2.7425856590270996,2.802830219268799
6665,2.755016326904297,2.8134169578552246
6671,2.7629849910736084,2.824340581893921
6673,2.757889747619629,2.820941686630249
6674,2.7512056827545166,2.813225269317627
6677,2.7524940967559814,2.813934803009033
6679,2.760481834411621,2.8211514949798584
6681,2.7620058059692383,2.821542263031006
6682,2.7496798038482666,2.809264659881592
6685,2.7645304203033447,2.826732873916626
6686,2.7528815269470215,2.8134090900421143
6688,2.7625041007995605,2.8261444568634033
6689,2.758638858795166,2.8215982913970947
6692,2.7578582763671875,2.819378376
6693,2.7510039806365967,2.8122172355651855
6694,2.769336223602295,2.8301258087158203
6695,2.745514392852783,2.807359457015991
6696,2.7510979175567627,2.812453031539917
6697,2.750098228,2.8093974590301514
6701,2.7528903484344482,2.816239119
6707,2.7455523014068604,2.8058032989501953
6708,2.748190165,2.809654712677002
6710,2.7635018825531006,2.821934700012207
6712,2.7532663345336914,2.8124961853027344
6715,2.763335704803467,2.8244099617004395
6716,2.7667453289031982,2.8264060020446777
6717,2.756399631500244,2.8162248134613037
6718,2.760471820831299,2.8192362785339355
6719,2.7599081993103027,2.820362091064453
6720,2.771786689758301,2.8323426246643066
6723,2.7540595531463623,2.816171169281006
6728,2.7700071334838867,2.829303265
6730,2.769211769104004,2.8301212787628174
6734,2.7511777877807617,2.810720920562744
6737,2.7490336894989014,2.810089588165283
6738,2.759438991546631,2.821629524230957
6743,2.7632575035095215,2.8249526023864746
6744,2.753488540649414,2.814085006713867
6747,2.7568554878234863,2.8173108100891113
6748,2.753957986831665,2.8128774166107178
6750,2.7555088996887207,2.8154947757720947
6757,2.766174793243408,2.8284850120544434
6760,2.750164270401001,2.811825752258301
6763,2.757519006729126,2.818233013153076
6764,2.7627975940704346,2.823391914367676
6767,2.7688257694244385,2.8297157287597656
6768,2.7565460205078125,2.8201043605804443
6773,2.778071165084839,2.8387045860290527
6776,2.7591822147369385,2.818330764770508
6777,2.740382432937622,2.801537036895752
6779,2.7596328258514404,2.8202452659606934
6781,2.753197193145752,2.815577983856201
6783,2.7450954914093018,2.809161663
6784,2.747020959854126,2.808554172515869
6787,2.735332489013672,2.7948670387268066
6790,2.744870662689209,2.803692341
6793,2.755110502243042,2.813650131225586
6795,2.7658309936523438,2.826798915863037
6798,2.7432732582092285,2.805466651916504
6801,2.746119976043701,2.804286003112793
6803,2.7494425773620605,2.8083863258361816
6804,2.7548887729644775,2.814093589782715
6806,2.751922607421875,2.812016248703003
6810,2.765118360519409,2.8251707553863525
6812,2.748176336288452,2.80968976
6816,2.736937999725342,2.798004627227783
6820,2.742156744003296,2.8053221702575684
6822,2.7682204246520996,2.828731060028076
6824,2.737081527709961,2.7987217903137207
6827,2.764167070388794,2.8268213272094727
6828,2.7581231594085693,2.818206310272217
6829,2.740122079849243,2.800422191619873
6830,2.7489562034606934,2.8113467693328857
6831,2.743053913116455,2.8034963607788086
6833,2.755845308303833,2.8157312870025635
6835,2.7561874389648438,2.818068027496338
6837,2.754502773284912,2.816157341003418
6845,2.764895439147949,2.8268485069274902
6846,2.750159502029419,2.8110098838806152
6851,2.757330894470215,2.819676399230957
6856,2.7429351806640625,2.805145740509033
6861,2.7516329288482666,2.812098503112793
6868,2.754925251,2.8167834281921387
6869,2.7756240367889404,2.837360382080078
6870,2.758880615234375,2.8184776306152344
6874,2.7488133907318115,2.809868812561035
6875,2.7498786449432373,2.8115763664245605
6876,2.766491651535034,2.828272819519043
6882,2.7679622173309326,2.8304858207702637
6883,2.760258674621582,2.8224263191223145
6886,2.764568806,2.8252296447753906
6887,2.7646231651306152,2.825641155
6895,2.748013973236084,2.8086118698120117
6896,2.7784957885742188,2.837632894515991
6899,2.7464535236358643,2.807100534439087
6900,2.7399721145629883,2.800194501876831
6901,2.748345375061035,2.8092455863952637
6903,2.7369985580444336,2.797438383102417
6906,2.7395005226135254,2.803213357925415
6907,2.754826545715332,2.8151650428771973
6911,2.7779247760772705,2.8407325744628906
6913,2.7578532695770264,2.8194265365600586
6915,2.7591967582702637,2.820100784301758
6917,2.748403549194336,2.808749198913574
6920,2.7664003372192383,2.827151298522949
6921,2.751558303833008,2.8133578300476074
6922,2.737452983856201,2.796082019805908
6925,2.753723382949829,2.814002513885498
6932,2.755856513977051,2.8163163661956787
6935,2.7608914375305176,2.8240554332733154
6936,2.749274492263794,2.809793472290039
6937,2.7562217712402344,2.8188087940216064
6940,2.7594544887542725,2.8222315311431885
6944,2.760953903198242,2.822167397
6945,2.7261507511138916,2.786562681
6947,2.7635536193847656,2.8246357440948486
6948,2.751349925994873,2.813328504562378
6951,2.739760160446167,2.8000974655151367
6956,2.75447154,2.8161520957946777
6959,2.7622594833374023,2.8233006
6962,2.7450170516967773,2.805980682373047
6965,2.747896909713745,2.809689998626709
6966,2.7401723861694336,2.801166296005249
6967,2.758577346801758,2.8205528259277344
6969,2.740760087966919,2.8002724647521973
6972,2.7426929473876953,2.806365489959717
6974,2.7422914505004883,2.804269552230835
6976,2.7420337200164795,2.805041551589966
6981,2.744443893432617,2.807224750518799
6983,2.7491400241851807,2.8093130588531494
6985,2.737736940383911,2.799872875213623
6986,2.7506515979766846,2.8131637573242188
6988,2.7475481033325195,2.8089284896850586
6989,2.7678442001342773,2.828989028930664
6990,2.759944438934326,2.8200533390045166
6991,2.7484121322631836,2.8086977005004883
6995,2.745314121246338,2.8076212406158447
7003,2.7483596801757812,2.8123645782470703
7004,2.746860980987549,2.8094048500061035
7005,2.7496652603149414,2.8121097087860107
7006,2.7606685161590576,2.822037458
7008,2.7441208362579346,2.8043534755706787
7011,2.7453150749206543,2.8074593544006348
7012,2.7582340240478516,2.820589303970337
7014,2.738210678100586,2.7989730834960938
7018,2.7480666637420654,2.8103644847869873
7019,2.7451446056365967,2.8063673973083496
7023,2.734045982,2.7977373600006104
7024,2.7601563930511475,2.8240151405334473
7026,2.7519826889038086,2.813206434249878
7030,2.758991003036499,2.8201608657836914
7038,2.7555925846099854,2.8153181076049805
7041,2.742920398712158,2.8038101196289062
7042,2.7374863624572754,2.7995219230651855
7043,2.747042179107666,2.808415651321411
7049,2.7589974403381348,2.8207883834838867
7052,2.752002239227295,2.813804864883423
7057,2.7349634170532227,2.7969846725463867
7059,2.750227689743042,2.8135228157043457
7060,2.741626262664795,2.803325653076172
7061,2.7430238723754883,2.8061070442199707
7062,2.741508960723877,2.802554130554199
7063,2.740668535232544,2.8036880493164062
7065,2.762643337249756,2.8225908279418945
7067,2.7446789741516113,2.805525779724121
7068,2.749246359,2.8104119300842285
7071,2.7561614513397217,2.8185746669769287
7074,2.730405807495117,2.7929420471191406
7078,2.744185686,2.805232286453247
7082,2.775808811187744,2.8366241455078125
7083,2.749119758605957,2.810063362121582
7084,2.7422432899475098,2.8029747009277344
7088,2.753267526626587,2.815535068511963
7090,2.7392325401306152,2.798304796218872
7091,2.7520270347595215,2.814340114593506
7092,2.7519326210021973,2.8137240409851074
7095,2.748074531555176,2.8095741271972656
7098,2.7459959983825684,2.808245897293091
7113,2.7531633377075195,2.8136496543884277
7114,2.747562885284424,2.8098080158233643
7115,2.7402572631835938,2.801295757293701
7120,2.7390995025634766,2.8036231994628906
7122,2.741572856903076,2.8049442768096924
7126,2.753401279449463,2.8172950744628906
7129,2.737626075744629,2.798745871
7130,2.7403595447540283,2.8013577461242676
7132,2.765749931335449,2.8279590606689453
7133,2.7410197257995605,2.8039937019348145
7137,2.740133285522461,2.801844835281372
7138,2.7314062118530273,2.793820858001709
7141,2.733473300933838,2.795056104660034
7145,2.753073215484619,2.815371275
7150,2.759888172149658,2.8215391635894775
7152,2.750993251800537,2.811516284942627
7155,2.736564874649048,2.7967405319213867
7160,2.7393832206726074,2.802806854248047
7161,2.7368974685668945,2.7990336418151855
7163,2.747699261,2.8112008571624756
7165,2.7520573139190674,2.812117576599121
7167,2.764000415802002,2.8257782459259033
7169,2.7428689002990723,2.8061084747314453
7174,2.7448525428771973,2.8064396381378174
7175,2.7487406730651855,2.810511589050293
7177,2.7356815338134766,2.7985963821411133
7185,2.7400500774383545,2.804119587
7187,2.7500152587890625,2.8122429847717285
7189,2.755523681640625,2.8171896934509277
7191,2.7354345321655273,2.795461893081665
7194,2.7185277938842773,2.7827870845794678
7195,2.743428945541382,2.8061203956604004
7197,2.743360996246338,2.8050315380096436
7199,2.757366418838501,2.818357467651367
7201,2.749769926071167,2.814701795578003
7206,2.7448360919952393,2.807502269744873
7207,2.7468204498291016,2.8087778091430664
7208,2.7506425380706787,2.8109042644500732
7209,2.7446508407592773,2.806190013885498
7211,2.7410457134246826,2.803191661834717
7213,2.747741222381592,2.809006929397583
7214,2.7550442218780518,2.8148202896118164
7215,2.7433114051818848,2.804985284805298
7221,2.728379249572754,2.7895851135253906
7226,2.746471881866455,2.809209108352661
7227,2.7515835762023926,2.814506769180298
7230,2.732694149017334,2.7947092056274414
7235,2.7424230575561523,2.8047914505004883
7236,2.726719856262207,2.7907581329345703
7237,2.7402539253234863,2.803658962249756
7239,2.755246162414551,2.8196182250976562
7240,2.7515077590942383,2.814844846725464
7241,2.768519639968872,2.8298439979553223
7242,2.750953435897827,2.8128724098205566
7243,2.736647367477417,2.7980127334594727
7245,2.752758502960205,2.8148722648620605
7246,2.723345994949341,2.7865488529205322
7247,2.7480807304382324,2.8099024295806885
7248,2.7535572052001953,2.8142590522766113
7249,2.7408437728881836,2.8037290573120117
7250,2.7352800369262695,2.7979960441589355
7252,2.7371931076049805,2.798306465148926
7254,2.7438790798187256,2.806550979614258
7255,2.735844135284424,2.797053575515747
7258,2.753451108932495,2.8158202171325684
7261,2.7460782527923584,2.807687520980835
7264,2.757401704788208,2.820807933807373
7265,2.7329771518707275,2.7959842681884766
7266,2.739945650100708,2.802091121673584
7268,2.730238914489746,2.794172763824463
7269,2.7266108989715576,2.7898664474487305
7270,2.745974063873291,2.8094418048858643
7275,2.7448360919952393,2.8076722621917725
7276,2.742180585861206,2.803042173
7278,2.7464659214019775,2.8080668449401855
7279,2.728879928588867,2.789097309112549
7280,2.7445836067199707,2.806748390197754
7281,2.7313737869262695,2.7930891513824463
7286,2.7451138496398926,2.805957555770874
7287,2.748845338821411,2.8096508979797363
7291,2.740744113922119,2.802323341369629
7292,2.737478256225586,2.800328016281128
7293,2.742932081222534,2.805687665939331
7294,2.7339048385620117,2.796085834503174
7296,2.7339706420898438,2.799593687057495
7297,2.7584166526794434,2.822018862
7299,2.7220706939697266,2.7829604148864746
7300,2.7529351711273193,2.8142950534820557
7302,2.7602176666259766,2.8219568729400635
7305,2.732125997543335,2.794600009918213
7309,2.7437164783477783,2.8078114986419678
7311,2.738919496536255,2.800093173980713
7314,2.736020803451538,2.7983880043029785
7316,2.7327539920806885,2.794086456298828
7326,2.7358148097991943,2.799365997314453
7329,2.7394490242004395,2.8031303882598877
7330,2.7601559162139893,2.8223257064819336
7331,2.7478652000427246,2.8082034587860107
7333,2.732205390930176,2.7942144870758057
7341,2.750739574432373,2.814979076385498
7343,2.7422454357147217,2.806086778640747
7345,2.7330167293548584,2.793837308883667
7346,2.732052803039551,2.795217514038086
7348,2.7251079082489014,2.788146495819092
7350,2.750511646270752,2.815208911895752
7356,2.732210874557495,2.7932398319244385
7358,2.7516798973083496,2.8128747940063477
7359,2.754392147064209,2.8173623085021973
7362,2.7457873821258545,2.8078930377960205
7365,2.745590925216675,2.8077850341796875
7366,2.739452838897705,2.8028812408447266
7368,2.738063097000122,2.802506208
7374,2.7478408813476562,2.8099513053894043
7379,2.751335859298706,2.8145930767059326
7382,2.766810655593872,2.829984664916992
7384,2.7418642044067383,2.8030426502227783
7385,2.773343563079834,2.834198474884033
7390,2.7502925395965576,2.814408779144287
7391,2.748065710067749,2.810290813446045
7392,2.7446351051330566,2.806422710418701
7398,2.7556209564208984,2.8170604705810547
7400,2.729947566986084,2.7926523685455322
7401,2.7259116172790527,2.7885537147521973
7404,2.7358832359313965,2.7970643043518066
7408,2.7364985942840576,2.798175335
7411,2.7298390865325928,2.794107437133789
7412,2.720843792,2.783069133758545
7414,2.754889965057373,2.817406415939331
7416,2.756503105163574,2.818981170654297
7417,2.7477993965148926,2.8080239295959473
7418,2.7386677265167236,2.799868345
7420,2.731147527694702,2.7936301231384277
7423,2.7500247955322266,2.8131957054138184
7426,2.7425432205200195,2.8042190074920654
7429,2.752607822418213,2.8150033950805664
7430,2.7419321537017822,2.8053812980651855
7431,2.7361533641815186,2.7991676330566406
7432,2.7537643909454346,2.816730499267578
7434,2.729121208190918,2.792433738708496
7435,2.7305257320404053,2.7914743423461914
7436,2.7503623962402344,2.8130619525909424
7438,2.7389400005340576,2.800420045852661
7441,2.7497479915618896,2.811772584915161
7442,2.7327516078948975,2.795905590057373
7445,2.7442729473114014,2.8073995113372803
7446,2.74863863,2.8117809295654297
7452,2.7385008335113525,2.8008832931518555
7455,2.7513327598571777,2.814870834350586
7458,2.7353174686431885,2.799355983734131
7459,2.738668203353882,2.8021304607391357
7460,2.7368571758270264,2.799459934234619
