Step,Muon without wd,Spectral Sphere,Muon
12345,65.5,4.65625,7.4375
12346,68.5,4.5625,6.78125
12348,70,4.78125,7.375
12349,66,4.75,7.59375
12353,68,4.71875,6.96875
12356,69,4.84375,7.875
12359,65,4.71875,7.21875
12361,67,4.53125,6.5
12362,69.5,4.46875,7.53125
12363,65.5,4.78125,7.65625
12367,70.5,4.625,7.71875
12371,70,4.4375,6.71875
12373,67,4.65625,7.375
12376,66.5,4.59375,7.125
12378,69,4.625,7.28125
12380,67,4.78125,7.21875
12386,65.5,4.625,7.375
12389,66.5,5,7.34375
12391,65,4.625,7.1875
12392,66,4.875,7.71875
12395,67.5,4.65625,7.21875
12397,66.5,4.84375,6.9375
12400,67.5,4.75,7.40625
12402,70,4.71875,7.0625
12411,66.5,4.8125,7.65625
12415,65.5,4.8125,7.6875
12417,66,4.6875,7.78125
12418,67,4.84375,7.46875
12419,66.5,5.03125,7.8125
12421,66.5,4.875,7.84375
12422,69,4.5,7.8125
12427,71,5.4375,7.8125
12428,69,4.8125,7.46875
12429,70,4.75,6.71875
12430,69.5,5,7.9375
12433,67.5,4.90625,7.875
12435,65.5,4.90625,7.71875
12437,65.5,5.1875,7.5
12447,71,4.65625,7.6875
12448,68,4.59375,7.625
12450,66.5,4.84375,7.71875
12451,66,4.6875,7.1875
12452,68.5,5,7.5
12453,69,4.8125,7.5
12454,67.5,4.625,7.28125
12456,69,4.96875,7.71875
12462,70.5,4.53125,7.125
12466,66.5,4.75,8.0625
12467,67.5,4.65625,7.84375
12470,69.5,4.5,6.84375
12471,70,4.4375,7.9375
12472,68,4.90625,7.40625
12475,67,5.03125,7.3125
12477,73.5,4.59375,7.46875
12479,67,4.53125,6.53125
12480,67.5,4.65625,7.21875
12482,66.5,5.09375,7.5
12484,67,4.8125,7.5
12485,68.5,4.75,7.78125
12487,68,4.59375,7.78125
12489,68.5,4.6875,7.90625
12498,67.5,4.46875,7.3125
12499,68,4.84375,7.6875
12502,67.5,4.90625,7.65625
12503,69.5,4.84375,7.34375
12509,67,4.78125,7.34375
12512,68,4.71875,7.6875
12514,69,4.71875,7.59375
12515,68,4.59375,8.1875
12517,67,4.59375,8.0625
12524,68,4.65625,7.65625
12526,69.5,4.90625,6.65625
12527,69.5,4.90625,7.5625
12533,67.5,4.9375,4.125
12535,72.5,4.78125,4.5625
12540,70,4.46875,4.5625
12543,66.5,4.84375,4.4375
12547,73.5,4.59375,5.625
12549,65.5,4.84375,6.1875
12550,72,5.25,6.21875
12551,70.5,4.90625,5.8125
12560,69.5,4.59375,6.84375
12561,72.5,4.53125,6.78125
12563,68.5,4.96875,6.8125
12565,67,4.71875,6.59375
12567,72,5.1875,6.5
12570,65.5,4.5,6.25
12573,69.5,4.84375,6.28125
12574,66,5.03125,6.3125
12575,70,4.5625,6.25
12576,72,4.6875,6.3125
12580,67.5,4.46875,6.40625
12582,67.5,4.5,6.6875
12585,69.5,4.46875,6.625
12586,67,4.9375,6.90625
12587,67,4.75,6.65625
12593,68,4.5,6.8125
12595,67,4.28125,6.96875
12599,69.5,4.53125,7.03125
12601,67,4.96875,7.25
12602,72,4.5625,7.1875
12606,68.5,4.71875,7
12607,68,4.65625,6.84375
12609,68,4.46875,7
12610,70,4.65625,7.28125
12617,67.5,4.625,7.5
12620,69.5,4.84375,7.3125
12622,72.5,4.9375,6.9375
12628,69,4.40625,7.53125
12631,67,5,7.53125
12632,67,5.0625,7.59375
12633,68,4.71875,7.3125
12635,70.5,4.5,7.625
12639,66.5,4.625,7.8125
12640,69.5,4.4375,7.53125
12642,69.5,4.78125,7.78125
12643,68,5.1875,7.78125
12644,67.5,4.78125,7.71875
12645,68.5,4.96875,6.9375
12649,68.5,5.03125,7.78125
12651,68.5,4.90625,7.5625
12652,70.5,4.8125,7.21875
12653,69.5,4.8125,7.59375
12655,71,5.09375,7.84375
12656,72.5,4.78125,7.21875
12657,68.5,4.90625,7.8125
12658,71,4.59375,7.90625
12660,66.5,4.53125,7.78125
12661,70.5,4.65625,7.46875
12663,67,4.65625,7.125
12667,68,4.65625,7.3125
12669,68.5,4.78125,7.375
12670,65.5,4.625,7.90625
12672,69,4.6875,7.25
12674,66.5,5.03125,7.59375
12676,69.5,4.6875,7
12684,68.5,4.5625,7.875
12690,69.5,5,7.40625
12694,69,4.5625,7.71875
12700,68.5,4.75,7.625
12703,71.5,4.65625,7.75
12705,67,4.5625,7.25
12708,66,4.90625,7.90625
12713,66.5,4.53125,7.59375
12714,67.5,4.5625,7.84375
12719,67,4.59375,7.03125
12721,66.5,4.5625,7.4375
12723,68,4.84375,6.8125
12725,66.5,4.875,7.65625
12726,67.5,4.71875,7.28125
12728,69,5.15625,7.78125
12731,67,4.8125,7.53125
12732,67.5,4.6875,7.46875
12734,72.5,4.84375,7.0625
12735,70,4.53125,7.75
12736,71.5,4.84375,7.3125
12737,67,4.59375,7.34375
12739,69,4.78125,7.71875
12743,68,4.625,7.28125
12744,67,4.875,7.4375
12747,72.5,4.65625,7.9375
12749,69.5,5.1875,7.46875
12750,70.5,4.78125,7.84375
12753,69,4.71875,7.71875
12756,69.5,4.40625,7.90625
12758,69,4.90625,7.78125
12759,68.5,4.59375,7.65625
12766,68,4.875,7.78125
12767,66,4.53125,6.75
12768,70.5,4.71875,7.09375
12770,69,4.71875,7.4375
12772,69,4.875,7.3125
12773,67,5.125,7.75
12778,67,5.03125,7.90625
12780,68.5,4.59375,7.53125
12786,69,4.65625,7.5625
12790,69,4.96875,7.71875
12791,70,4.9375,7.03125
12793,70,4.625,7.125
12794,69,4.84375,7.28125
12795,67.5,4.59375,7.03125
12798,69.5,5.15625,7.6875
12800,68,4.5,7.65625
12803,67.5,4.46875,7.59375
12806,71.5,4.59375,8.125
12807,70,4.5625,7.40625
12809,67.5,4.78125,7.65625
12815,67,4.78125,8.125
12816,71,5.09375,7.8125
12817,72,4.71875,8.1875
12819,65,4.6875,7.75
12820,73,4.9375,7.28125
12821,70,4.84375,8.0625
12826,69,4.78125,7.6875
12829,67,4.8125,7.46875
12831,70,4.53125,7.8125
12833,72.5,4.71875,7.9375
12834,70,4.5,7.15625
12838,70,4.875,8.0625
12842,71.5,4.59375,7.78125
12844,68.5,4.8125,8.25
12845,70.5,4.78125,8
12848,71,5.34375,7.53125
12849,69,4.8125,7.6875
12850,70,5.03125,8
12851,70.5,4.65625,8.1875
12858,68.5,4.78125,7.5625
12863,69.5,4.625,7.84375
12865,71.5,4.75,7.34375
12867,66.5,4.625,7.375
12870,68.5,4.5625,7.5
12871,70,4.59375,7.34375
12877,70,5.09375,7.90625
12880,70.5,4.625,7.53125
12881,73,4.78125,7.90625
12882,73,4.5625,7.46875
12883,69.5,4.875,7.40625
12885,69,4.6875,8
12886,68,4.65625,7.78125
12888,70,4.6875,7.78125
12889,68.5,4.78125,8.125
12894,68.5,4.90625,7.34375
12898,71.5,4.5,7.28125
12904,69,5,8.125
12908,69,4.84375,7.875
12918,69.5,4.5625,8.1875
12921,70.5,4.71875,7.875
12923,67.5,4.5625,7.875
12924,67,4.78125,7.625
12925,69,4.8125,7.875
12929,67,4.71875,8.25
12930,68,4.75,8.1875
12931,67,4.90625,7.8125
12932,69.5,4.78125,8.125
12934,70,4.59375,8.125
12935,67.5,5.25,7.3125
12941,67.5,4.84375,7.25
12942,69.5,4.6875,7.9375
12945,70.5,4.65625,7.625
12949,71.5,4.5625,7.4375
12950,71.5,4.53125,7.46875
12954,70,4.90625,7.46875
12956,67,4.78125,7.46875
12957,71,4.625,7.71875
12958,68.5,4.78125,7.75
12960,68,4.6875,8.25
12966,72,4.84375,7.71875
12967,67.5,4.6875,7.625
12968,68.5,5.125,8.1875
12971,68,4.5,6.84375
12972,71,5.40625,7.875
12973,68,4.34375,7.28125
12976,71.5,4.71875,7.875
12982,67.5,4.8125,7.8125
12985,68.5,4.59375,7.5
12990,71,4.84375,7.0625
12991,66,4.65625,8.0625
12993,69.5,4.5625,8.125
12994,68,4.9375,7.34375
12997,72.5,4.53125,6.84375
12998,69.5,4.71875,6.59375
12999,70,4.53125,5.25
13002,70,4.6875,4.6875
13004,71.5,4.6875,4.3125
13005,68.5,4.40625,4.3125
13010,68.5,4.625,4.5625
13012,67,5.25,4.84375
13013,69.5,4.625,4.90625
13016,72.5,4.625,4.8125
13019,70.5,5.1875,5.625
13020,69.5,5.09375,5.75
13021,66.5,4.5,5.96875
13022,68.5,4.75,6.0625
13026,70,4.5625,6.21875
13028,68,4.5,6.34375
13029,70.5,4.8125,6.6875
13031,68,4.71875,7
13032,70,4.84375,6.46875
13035,71,4.6875,6.9375
13036,67.5,4.5625,6.84375
13039,71.5,4.78125,6.9375
13040,71,4.96875,7.375
13042,70.5,4.84375,7.5
13043,68,4.65625,7.1875
13045,70.5,4.5625,7.28125
13047,70,4.71875,7.4375
13050,68,4.90625,7.625
13051,71,4.75,7.5
13052,72.5,4.59375,7.375
13053,68.5,4.78125,7.71875
13054,69,4.6875,7.34375
13055,67.5,4.6875,7.8125
13057,70.5,4.8125,7.65625
13059,68.5,4.90625,7.75
13062,70,4.6875,7.65625
13066,74,4.875,7.15625
13068,67,4.5625,7.4375
13069,67.5,4.78125,7.96875
13073,69.5,4.71875,7.28125
13074,68,4.53125,7.46875
13078,73.5,4.96875,7.8125
13082,70.5,4.65625,7.96875
13084,69.5,4.8125,7.03125
13085,67,4.65625,7.40625
13090,68.5,4.8125,8.3125
13091,72,4.9375,7.625
13092,70.5,4.84375,8.1875
13097,72.5,5.09375,7.71875
13098,69,4.5625,8.25
13099,71,5.03125,7.53125
13101,68.5,4.46875,7.6875
13102,70.5,4.6875,7.625
13105,70.5,4.65625,8.3125
13107,70,4.90625,8.5625
13109,71.5,5,8.375
13110,67,4.875,8.375
13111,68.5,4.65625,8.25
13112,70,4.71875,7.875
13114,69.5,4.75,7.75
13116,72,4.65625,7.84375
13117,70,4.71875,7.625
13121,73,4.875,7.4375
13129,69,4.71875,7.71875
13130,72,4.84375,7.53125
13132,71.5,4.8125,7.625
13135,74,5.1875,8.0625
13137,71,4.71875,7.90625
13139,70,4.78125,7.3125
13142,73.5,4.9375,8.4375
13143,72,4.71875,8.4375
13145,69.5,4.75,7.9375
13150,68,4.59375,8.3125
13151,68,5.03125,8.375
13152,72,4.5,8.125
13153,70.5,4.40625,7.71875
13156,68.5,4.6875,8.0625
13157,66.5,4.8125,7.75
13158,68,4.65625,8.125
13159,68.5,4.6875,7.25
13161,70,4.9375,8.1875
13162,74,4.5,7.6875
13163,73,4.96875,8
13164,70,4.71875,7.59375
13167,72,4.78125,7.8125
13173,68.5,4.78125,7.875
13174,71.5,4.625,8
13175,70,4.75,7.9375
13177,73.5,4.8125,7.8125
13178,70.5,4.71875,7.71875
13180,69.5,4.5625,8
13182,69,4.75,7.9375
13183,71.5,4.65625,7.875
13186,68,4.90625,7.90625
13191,71.5,4.6875,7.90625
13193,71.5,4.78125,8.125
13199,68,4.71875,7.75
13200,68.5,4.71875,8.125
13201,70,4.59375,8
13202,70.5,4.6875,7.4375
13203,68.5,4.78125,7.4375
13205,67.5,4.40625,7.9375
13209,68.5,4.96875,7.59375
13210,72,4.875,7.90625
13212,70,4.6875,7.4375
13219,70.5,4.46875,7.75
13223,68,4.46875,7.8125
13224,68.5,4.84375,7.84375
13225,70,4.46875,7.53125
13230,68.5,4.6875,7.9375
13232,70,4.71875,7.59375
13233,69,4.65625,7.78125
13237,67.5,4.46875,7.71875
13238,67.5,4.625,6.84375
13239,69.5,4.90625,7.71875
13242,69,4.6875,7.875
13245,67.5,4.6875,7.21875
13246,72.5,4.84375,7.46875
13248,72,4.96875,7.53125
13251,68.5,4.5625,8.25
13253,70,4.4375,8.1875
13254,69,5,8
13258,69,4.78125,8.0625
13259,73.5,4.625,7.6875
13261,71,4.625,7.53125
13262,73.5,4.4375,8.5625
13265,70,4.5,8.3125
13266,69,4.53125,7.9375
13268,71.5,4.625,7.90625
13274,71,4.6875,8.125
13278,68.5,4.53125,7.96875
13279,70,4.65625,8.0625
13281,75,4.5,8
13284,70.5,4.8125,8
13289,70.5,4.78125,7.59375
13290,69,5,8.1875
13291,70,5.21875,8.1875
13292,70,4.875,8.1875
13294,69.5,4.5625,8.625
13296,73.5,4.71875,8.3125
13298,76,4.46875,8
13299,69,4.75,7.84375
13300,68.5,4.71875,8.375
13303,70.5,4.6875,7.9375
13304,72.5,5.28125,8.0625
13305,68,4.96875,7.71875
13307,71.5,4.625,8.0625
13308,71,4.8125,7.6875
13310,69,4.59375,7.9375
13311,73,4.875,7.71875
13312,68.5,4.5,7.9375
13316,70,4.78125,7.96875
13318,68.5,4.5,8.5625
13319,70.5,4.65625,8.1875
13321,70,4.625,7.90625
13322,69.5,4.9375,7.65625
13324,69.5,5,7.46875
13325,71,4.71875,8.25
13329,70,4.8125,8.4375
13331,71.5,4.78125,7.75
13333,69.5,4.8125,8.3125
13336,70,4.5625,8.375
13337,68.5,4.625,8.4375
13338,70.5,4.625,8.1875
13339,76,4.9375,8.3125
13341,70,4.46875,8.0625
13342,70,4.90625,7.96875
13344,69.5,4.96875,8.375
13346,70.5,4.75,8.4375
13348,70,4.8125,8.3125
13349,72.5,4.5625,7.9375
13350,70.5,4.4375,8.1875
13353,73,4.53125,7.90625
13355,70,4.6875,8.0625
13358,68,4.65625,8.0625
13360,71,4.625,8
13366,69.5,5.25,7.78125
13368,73.5,5.03125,7.875
13369,70.5,5,7.8125
13370,71,4.625,7.53125
13371,70,4.96875,8.0625
13372,68,4.6875,7.0625
13376,72,4.625,7.78125
13377,68.5,4.65625,7.96875
13380,72.5,4.65625,7.9375
13382,70,4.71875,7.1875
13385,69.5,4.78125,7.5625
13387,69,4.71875,7.4375
13389,69,5.21875,7.625
13394,71,4.65625,7.375
13395,70,4.5625,8.25
13399,74,4.59375,8.0625
13400,71,4.5,7.8125
13401,71,4.75,7.53125
13403,68,4.9375,7.40625
13406,73.5,4.9375,8
13411,70.5,4.59375,8.125
13418,73.5,4.90625,7.71875
13423,70,4.75,8.375
13426,74.5,4.5625,7.90625
13430,70,4.65625,7.71875
13434,74,4.9375,7.75
13435,70.5,4.53125,8
13438,76,4.8125,8.125
13439,71.5,4.75,8
13440,70,5.09375,8.125
13441,69,4.71875,7.71875
13444,70.5,4.84375,7.40625
13445,75,5.1875,7.6875
13447,68,4.53125,7.65625
13453,70.5,4.78125,8.1875
13454,73,4.625,7.40625
13456,69.5,4.625,8.25
13457,72.5,4.6875,8.5
13459,69.5,4.84375,8.25
13460,72,4.5625,7.65625
13462,69.5,5,7.46875
13463,70,4.625,7.34375
13464,68.5,4.71875,7.6875
13466,70,4.78125,8.125
13468,69.5,4.84375,8.3125
13469,69.5,4.65625,7.90625
13470,71,5.09375,8.25
13473,69,4.5625,7.96875
13474,74,4.75,7.90625
13476,71.5,4.5625,8.1875
13477,69,4.53125,8.3125
13478,70.5,4.53125,7.65625
13480,73,4.6875,8.3125
13481,71,4.71875,8.3125
13482,69.5,4.8125,8.375
13486,70.5,4.59375,7.96875
13488,74,4.71875,8.4375
13489,71,4.6875,8.375
13490,71,4.875,8.375
13491,70,4.78125,7.75
13494,70,4.8125,8.0625
13497,68.5,4.6875,7.46875
13499,70.5,4.5,7.875
13501,74.5,5.15625,8.1875
13502,70.5,4.6875,8.125
13505,70.5,4.53125,8.0625
13507,70,4.84375,7.40625
13508,71.5,4.53125,8.4375
13511,74,4.4375,7.53125
13512,69.5,4.6875,8.3125
13513,73,4.5,7.5625
13514,72,4.9375,7.4375
13515,74,4.8125,7.8125
13518,73.5,4.78125,8.0625
13519,70.5,4.71875,8.1875
13520,70.5,4.625,7.59375
13523,72.5,5,8.0625
13526,70,4.75,7.84375
13527,71,4.84375,8.1875
13529,69,4.71875,8.375
13533,71,4.625,8
13537,69,5.34375,7.8125
13538,70.5,4.78125,8.0625
13539,71.5,4.9375,7.9375
13540,71.5,4.6875,7.78125
13543,69.5,4.8125,7.875
13545,71,4.90625,7.96875
13547,68.5,4.5625,8.4375
13548,73.5,4.78125,8.3125
13551,73.5,4.625,7.96875
13552,73.5,4.9375,8.1875
13553,74.5,4.59375,8.375
13554,69,4.65625,8.0625
13555,71.5,4.75,8.1875
13557,72,4.71875,8.5625
13558,71,4.6875,7.375
13560,74,4.875,8.3125
13561,70.5,4.5625,8.0625
13563,69.5,4.75,7.59375
13564,72,4.71875,8.75
13565,69,4.875,8.1875
13567,73.5,4.65625,7.875
13569,71,4.71875,7.71875
13570,69,4.78125,7.5
13574,71.5,4.84375,8
13575,74.5,4.75,8.125
13576,70.5,4.65625,7.71875
13577,72.5,4.53125,7.84375
13578,68.5,4.71875,7.5625
13580,70,4.6875,7.65625
13582,71.5,4.59375,7.65625
13587,73,4.84375,8.1875
13588,70.5,4.4375,7.84375
13589,69,4.625,7.90625
13591,69.5,4.90625,8.0625
13594,70,4.625,8.5625
13597,71,4.4375,7.9375
13598,70.5,4.59375,8.3125
13600,68.5,4.53125,8
13604,74,4.5625,7.46875
13605,69,4.71875,8.4375
13607,73,4.6875,8.125
13611,70,4.875,8.125
13615,73,4.59375,7.28125
13617,72,4.65625,7.75
13618,72.5,4.65625,8.5
13619,70.5,4.65625,8.0625
13621,72,4.53125,8
13625,73.5,5.71875,8.25
13627,74.5,4.90625,7.40625
13628,70.5,4.75,8.3125
13629,72.5,4.5,8.0625
13631,70.5,4.59375,7.6875
13632,71.5,4.8125,8.125
13637,80,4.90625,7.71875
13638,70.5,4.625,8.5
13640,69,4.90625,8.625
13644,71.5,4.78125,7.90625
13648,70,4.59375,8
13651,68.5,4.53125,7.65625
13652,70.5,4.59375,7.53125
13659,72,4.75,8.0625
13660,70,4.5625,7.96875
13662,70.5,4.5,8.125
13663,71,4.75,7.59375
13664,70.5,4.4375,7.78125
13666,69.5,4.5625,7.90625
13667,69.5,4.5625,7.59375
13668,69.5,4.875,8.0625
13670,70,4.8125,7.1875
13671,71.5,4.78125,8.5
13673,75,4.84375,8.125
13675,70.5,4.875,8.0625
13681,69,4.78125,8.625
13684,71,4.875,7.40625
13689,71,4.71875,7.90625
13693,70,4.5625,7.59375
13696,72.5,4.6875,8.125
13698,69,4.78125,7.90625
13699,72.5,4.625,7.8125
13703,71.5,4.46875,8.0625
13704,76.5,4.6875,7.8125
13707,70,4.59375,7.5625
13709,71.5,4.46875,8.1875
13712,71.5,4.53125,8.25
13715,72.5,4.4375,7.96875
13716,74.5,4.875,8
13719,74.5,4.71875,8.625
13727,69.5,4.53125,8.4375
13728,72,4.53125,7.78125
13729,72.5,4.59375,8.4375
13732,69.5,4.625,7.90625
13733,74.5,4.65625,8.1875
13736,72,4.6875,7.4375
13738,71,4.59375,8.125
13739,73.5,4.4375,7
13742,77.5,4.90625,8.375
13743,74,4.6875,8.0625
13747,70.5,4.71875,7.90625
13749,70.5,4.4375,8.1875
13755,72,4.53125,8.125
13756,70,4.5625,8.125
13757,75,4.59375,8.4375
13761,71,4.84375,8.5625
13768,72.5,4.71875,8.5625
13776,73,4.625,8.4375
13777,70,4.6875,8.125
13781,72.5,4.8125,7.375
13783,74,4.59375,8.125
13786,70.5,4.5625,7.90625
13790,70.5,4.71875,8.25
13792,72.5,4.40625,8.1875
13801,74.5,4.59375,7.78125
13802,72,4.96875,8.25
13803,72.5,4.5625,8.4375
13805,75.5,4.90625,8
13806,70.5,4.90625,7.9375
13813,70,4.65625,7.625
13814,71.5,4.6875,8.5
13817,71,4.625,8.3125
13822,69,4.40625,8.125
13823,71,5.03125,8.25
13825,72.5,4.71875,8.125
13830,70.5,4.6875,8.125
13832,73.5,4.5,7.625
13833,74,4.5625,8.6875
13835,72,4.625,7.875
13836,71,4.75,8.125
13841,70.5,5.03125,8.5625
13842,76,4.5,8
13843,70,4.6875,8.6875
13845,70.5,4.84375,8.625
13846,73,4.78125,8.0625
13847,73.5,4.6875,8.25
13849,69.5,4.9375,8.5625
13850,72.5,4.75,8.0625
13854,71,4.5,7.75
13855,76,4.6875,7.71875
13856,70.5,4.78125,7.46875
13861,71,4.59375,8.0625
13862,76,4.59375,7.75
13866,74.5,4.75,7.59375
13867,71.5,4.59375,8.625
13869,73.5,4.8125,8.1875
13875,71,4.5625,8
13878,71,4.5,7.71875
13879,71.5,4.6875,7.78125
13882,72,4.6875,8.25
13888,72,4.5625,7.65625
13889,73,4.375,7.5625
13891,72.5,4.5625,7.375
13897,71,4.9375,7.875
13899,73,4.75,8.3125
13901,71,4.75,8.4375
13902,72,4.375,8.125
13909,70,4.375,7.96875
13916,73,4.78125,7.96875
13922,72.5,4.5625,7.875
13923,71.5,5.03125,8.3125
13928,73.5,4.71875,8.0625
13933,71,4.65625,7.71875
13935,71,5.125,8.5625
13937,72.5,4.59375,7.90625
13940,70,4.375,8.0625
13944,70.5,4.59375,7.40625
13945,71.5,4.84375,8.4375
13946,70.5,4.5625,8.4375
13948,73,4.75,8.25
13949,77,5,8.25
13952,73,4.875,8.875
13957,70.5,4.65625,7.625
13958,70,5,8
13960,71,4.59375,8.5625
13962,70,4.84375,8.75
13963,70.5,4.90625,7.75
13969,71,4.6875,8.1875
13972,73.5,4.875,8.5
13973,73,5,7.96875
13975,71.5,4.78125,8.4375
13977,74.5,4.75,7.875
13978,70.5,4.75,7.875
13980,73.5,4.8125,8.375
13984,71,4.5625,8
13985,76.5,4.53125,8.4375
13986,72,4.625,7.375
13994,70.5,4.8125,8.125
13996,72.5,4.6875,7.8125
13999,70,4.5,7.65625
14000,72,4.875,8
14001,77.5,5.03125,8.0625
14002,72,4.71875,8.3125
14007,71.5,4.5625,8.125
14008,74,4.40625,7.96875
14009,71.5,4.59375,8.8125
14010,76,5.1875,8.5625
14017,74.5,4.5,8.125
14018,69,4.59375,8.25
14019,71,4.34375,8.375
14026,72,4.84375,8.375
14027,73,4.9375,8.625
14029,74,5,8.625
14030,73,4.8125,8.3125
14034,71,4.59375,8.375
14035,79,4.75,9
14037,74.5,4.8125,8.3125
14042,70.5,4.71875,8.3125
14044,75.5,4.71875,8.5
14045,70.5,4.5625,8.375
14048,73.5,4.78125,7.9375
14050,73,5.46875,8.4375
14051,72.5,4.6875,8.625
14053,70,4.65625,8.3125
14055,72.5,4.71875,7.4375
14059,72,4.78125,8.125
14063,73,4.90625,8.125
14065,72.5,4.625,8.25
14066,72,4.8125,7.9375
14067,72,4.84375,8.125
14068,73,4.6875,8.0625
14069,74.5,4.59375,8.625
14075,73.5,5.59375,8.4375
14078,79,5.0625,8.625
14079,71,5,7.71875
14080,71,4.5,8.8125
14081,74,4.625,7.90625
14083,69.5,4.5,7.71875
14086,74,4.625,8.4375
14087,71,4.5625,7.84375
14088,70.5,4.90625,8.25
14091,73.5,4.8125,8
14092,70,5.0625,8.0625
14093,74,5.0625,8.125
14094,70.5,4.5,8.75
14095,72,4.65625,8.0625
14097,72.5,4.75,7.875
14100,71,4.71875,8.125
14102,77,4.5625,8.1875
14106,71.5,4.65625,8.4375
14112,73,4.75,7.875
14113,71.5,4.625,8.1875
14114,77.5,4.625,8.5
14115,73,4.5,8.375
14116,72.5,4.65625,8.375
14117,74.5,4.8125,7.9375
14120,73.5,5.09375,8.8125
14122,73,4.75,8.5
14125,72,4.71875,8.4375
14130,75.5,4.78125,8.25
14131,72,4.59375,8.8125
14134,75.5,4.65625,8.625
14137,73.5,4.625,8.5
14138,70.5,4.40625,8.9375
14139,71,4.6875,8.1875
14141,72,4.65625,8.1875
14142,71,5.34375,7.65625
14144,73,4.625,8.4375
14146,74.5,4.5625,8.6875
14149,76,4.96875,8.0625
14151,74,4.84375,7.59375
14153,71.5,4.75,8.375
14154,75,4.625,8.6875
14155,73,4.90625,8.8125
14158,72,4.71875,6.28125
14162,74,5,4.53125
14163,69.5,4.875,4.8125
14168,72.5,4.5,5.21875
14170,71,4.46875,5.4375
14171,71.5,4.65625,5.71875
14175,74.5,4.96875,5.84375
14176,71.5,4.625,6.3125
14178,76.5,4.75,6.21875
14182,74,4.9375,6.15625
14183,73.5,4.84375,6.25
14186,71,4.90625,6.34375
14187,72.5,5.15625,6.03125
14192,75,4.8125,6.59375
14193,73.5,5.0625,6.5625
14194,73,4.6875,6.5
14195,73,4.625,6.625
14202,73.5,4.6875,6.6875
14203,71,4.6875,6.71875
14206,69,4.53125,6.90625
14207,71.5,4.5625,6.96875
14208,74,4.625,6.9375
14214,72,4.78125,7.84375
14215,76.5,4.84375,7.375
14217,69.5,4.65625,7.4375
14220,75.5,4.59375,7.28125
14223,74,4.78125,7.875
14226,71.5,4.875,7.59375
14228,78,4.75,7.03125
14230,75,4.875,7.4375
14232,77,4.96875,7.84375
14233,72,4.53125,7.75
14244,73.5,4.90625,8.5625
14246,71,4.6875,8.8125
14247,70.5,4.8125,7.28125
14251,74,4.625,8.125
14253,72,5,8.3125
14254,71,4.5625,8
14256,72.5,4.75,8.1875
14257,72.5,5,7.96875
14261,78.5,4.6875,7.71875
14263,72,4.71875,7.125
14266,71.5,4.875,7.875
14267,73.5,4.71875,7.09375
14269,72,5,8.625
14276,71.5,4.5625,9.25
14277,77,4.78125,8.25
14278,73.5,4.4375,8.375
14279,75.5,4.5625,7.6875
14280,76,5.03125,9.125
14281,74.5,4.75,8.0625
14282,75.5,4.6875,8.125
14283,74.5,5.125,7.78125
14287,73,4.65625,8.125
14292,71.5,5.21875,7.84375
14293,71,4.71875,8.5625
14295,76.5,4.75,8.4375
14297,72,4.71875,7.8125
14298,75.5,4.59375,8.1875
14299,75,4.6875,8.0625
14301,72,4.71875,8.8125
14303,72,4.625,8.3125
14305,72,4.84375,8.875
14306,74.5,4.71875,8.625
14307,74,4.875,8.875
14310,75.5,4.8125,8.5625
14318,73,4.59375,8.625
14319,77.5,4.5625,8.125
14320,80,4.59375,7.84375
14322,70.5,4.59375,8.4375
14327,74,4.78125,7.53125
14331,75.5,4.53125,8.25
14332,71,4.875,8.5625
14337,73.5,4.71875,8.3125
14338,75.5,4.875,8.3125
14340,72.5,4.78125,8.375
14342,72,4.8125,9.0625
14343,72,4.75,8.9375
14344,74.5,4.78125,8.8125
14345,74,4.65625,8.5625
14347,73,4.625,8.75
14349,72.5,4.96875,8.8125
14359,76,4.5625,8.0625
14360,71.5,4.6875,7.875
14367,72.5,4.96875,7.875
14370,73,5.28125,8.1875
14371,74,4.625,8.5625
14375,73.5,4.5625,7.65625
14378,70.5,4.6875,8.1875
14380,73,4.875,8
14381,76,4.75,8.875
14383,73.5,4.75,8.875
14385,73,4.75,7.59375
14388,74,4.9375,8.1875
14390,73,4.625,7.625
14392,70.5,4.6875,8
14395,72.5,4.40625,8.875
14399,76,4.5625,9
14400,74.5,4.59375,8.0625
14402,74.5,4.75,7.8125
14403,73,5.0625,8.8125
14405,71.5,4.625,8.3125
14406,72,4.78125,8.625
14412,76.5,4.9375,8.3125
14415,74.5,4.5,8.6875
14419,72.5,4.6875,8.4375
14423,76,4.53125,8.0625
14425,78.5,4.78125,8.5625
14430,72,4.875,8.75
14437,72,5.375,8.125
14438,72.5,4.53125,7.90625
14440,73.5,4.71875,8.1875
14442,73,4.46875,8
14443,76,4.65625,8.0625
14447,73.5,4.6875,8.125
14448,72,4.78125,8.75
14449,72.5,4.40625,9.125
14450,73.5,4.90625,7.78125
14452,76.5,4.5625,8.0625
14455,72.5,4.8125,8.9375
14457,71,4.53125,9.5625
14458,74.5,4.6875,8.8125
14461,74,4.6875,9
14462,72,4.8125,9.0625
14463,73.5,4.5625,9.0625
14464,73,4.8125,9.0625
14471,75.5,4.53125,8.375
14472,74,4.90625,8.875
14474,74,4.65625,8.875
14478,77,4.65625,9.1875
14479,71.5,5.125,8.5625
14480,72.5,4.90625,9.3125
14482,73,4.78125,8.5625
14483,76.5,4.6875,8.5
14484,75.5,4.625,9.25
14485,72,4.71875,8.0625
