Step,radius1,radius0.1,radius2,radius10,radius0.5
5428,1936,16.25,2656,25856,134
5429,1840,16.75,2848,25472,132
5430,1792,15.9375,2400,28160,135
5431,1728,17.375,2528,27904,128
5432,1856,16.25,2352,28032,130
5433,1880,17,2928,28160,129
5434,2016,16.25,2560,28544,138
5435,1880,17.125,3104,27392,130
5436,1728,16.75,2544,26496,132
5437,1672,17.375,2528,29056,143
5438,1904,16.875,2960,27520,129
5439,2096,16.625,2848,26496,128
5440,1784,16.875,2400,27008,126
5441,1872,17.125,2432,26112,127.5
5442,1984,17.375,2928,25856,127.5
5443,2016,16.125,2768,26880,127
5444,1816,17,2544,26624,127
5445,1816,17.25,2736,26240,130
5446,1944,15.625,2720,27264,131
5447,1832,15.8125,2560,25856,134
5448,1800,16.75,2592,26624,135
5449,1800,16.5,2592,26240,136
5450,1752,15.875,2464,26880,133
5451,1744,15.4375,2512,23680,138
5454,1936,15.375,2752,26240,127
5455,1936,15.25,2656,25216,129
5456,1872,15,2688,25088,134
5457,1856,14.875,2544,26752,135
5458,1792,15.3125,2560,23424,140
5459,1840,15.3125,2560,24576,133
5460,1744,17.125,2608,25088,146
5461,1832,16.25,2400,25600,128
5462,1816,15.6875,2480,25728,127.5
5463,1792,15.625,2400,26496,125
5464,1808,15.0625,2480,24832,125
5465,1656,15.3125,2528,25984,126
5466,1768,14.8125,2624,36096,127.5
5467,1736,14.375,2368,26752,122.5
5468,1712,15.125,2496,27136,133
5469,1552,14.625,2576,25984,120
5470,1560,14,2368,26752,125.5
5471,1800,14.4375,2560,26496,125.5
5472,1800,14.125,2544,27264,126
5474,1760,15,2560,31616,140
5476,1832,15,2720,27136,125
5477,1752,15.125,2496,27136,128
5478,1648,15.25,2736,27648,124.5
5479,1720,15.1875,2480,27392,127
5480,1752,15.3125,1984,24320,124.5
5481,1664,15.25,2464,28160,134
5482,1760,15.4375,2512,25472,131
5484,1792,15.75,3072,24704,133
5485,1768,15.75,2592,23168,137
5486,1752,15.8125,2576,26752,126.5
5487,1824,15.6875,2592,33280,140
5490,1672,16.125,2560,25088,114
5491,1768,15.4375,2704,24960,123.5
5492,1728,15.875,2624,25472,128
5493,1864,16.375,2352,26240,121
5494,1880,15.5,2272,26752,140
5495,1736,15.9375,2288,25344,130
5496,1736,15.625,2592,24448,131
5497,1792,16.125,2608,25600,112.5
5498,1760,16.875,2912,25472,121
5499,1848,17.25,2864,24320,108.5
5500,1824,17.375,2288,24192,130
5501,1888,19.25,2944,42496,124.5
5502,1896,17.625,2608,29952,110
5504,1904,16.5,2672,26112,118.5
5505,1904,16.625,2784,22784,115.5
5506,1896,17.125,2656,25216,136
5507,1880,17.625,2544,24192,120
5508,1824,16.5,2496,25088,111.5
5509,1816,15.9375,2336,24064,109.5
5510,1704,16.125,2768,27008,106.5
5511,1760,15.8125,2496,28032,105
5512,1672,16.125,2528,26624,105
5513,1728,14.875,2256,24704,112
5514,1672,16.75,2576,26240,111
5515,1664,15.6875,2560,26240,114.5
5517,1760,16,2336,25344,120
5518,1768,16.25,2656,25600,122
5519,1752,16.5,2576,25344,121.5
5521,1784,16.625,2640,27776,122
5524,1792,15.25,2752,24832,120
5525,1816,15.0625,2208,25984,121
5526,1800,15.9375,2432,25984,124
5527,1808,15.25,2576,23424,116
5529,1832,15.75,2784,26240,119
5530,1824,15.6875,2608,27136,123.5
5531,1832,16.875,2336,28672,125
5532,1872,15.9375,2576,28288,122.5
5534,1936,16.75,2432,25984,116
5536,2008,17.125,2832,28416,117.5
5537,1960,16.125,2448,26112,125.5
5539,1952,15.9375,2752,38400,125
5541,1952,15.0625,2720,25088,127.5
5542,1904,15.625,2912,26624,121
5543,1928,15.5,2816,28672,129
5544,1920,15.375,2288,25472,127.5
5545,1992,14.9375,2336,26880,122.5
5546,1992,15.5,2464,27904,132
5547,2080,14.8125,2256,27008,113
5548,1784,16.125,2112,26880,116.5
5549,2040,15.1875,2448,28288,118.5
5550,1928,14.875,2496,27904,123
5551,2000,15.4375,2592,24576,125
5552,1936,16.25,2448,25344,131
5553,2032,15.8125,2448,26240,123.5
5554,1832,17,2512,40704,125.5
5555,1968,15.875,2624,25600,126
5556,1952,15.5,2384,27264,133
5557,2064,16.125,2416,27776,128
5558,1920,17.5,2400,24832,123.5
5559,1912,14.8125,2624,33280,128
5560,2024,15,2496,24704,122.5
5562,1856,16.25,2512,34816,121.5
5563,1976,14.75,2640,25344,121.5
5564,1968,14.75,2224,27264,123.5
5565,1928,15.1875,2272,26880,121.5
5566,1952,14.6875,2512,26496,119
5567,1840,14.5625,2400,27008,121.5
5568,1864,14.875,2720,27648,119
5569,1912,14.875,2624,30464,129
5570,1896,14,2624,25600,119.5
5571,1984,14.5625,2528,32512,120.5
5572,1944,15.125,2688,28160,115
5574,1992,14.625,2576,25728,115
5575,1936,15.125,2480,25344,118
5576,1848,15.125,2400,25088,117
5578,2040,15.3125,2384,26368,122
5581,1864,16.75,2480,24960,124
5582,1752,15.125,2544,24320,120
5583,2064,15.6875,2464,25856,124.5
5584,1928,15.625,2640,27136,124
5585,1816,17,2736,28928,122
5586,1856,15.875,2608,56576,123
5587,1984,15.875,2560,23808,119.5
5588,1808,16.375,2384,26368,129
5589,2024,16,2672,24576,123
5590,1976,17.25,2576,26368,129
5591,1824,16.125,2560,25856,131
5592,1888,16.125,2592,27264,134
5593,1960,15.9375,2496,26496,133
5594,2024,16.25,2176,25856,138
5595,1768,16,2896,26496,126.5
5596,2176,16.5,2384,27392,134
5597,1856,17.375,2688,27008,126.5
5598,2080,17.375,2464,27904,125.5
5599,1824,17.375,2464,26368,129
5600,1736,16.75,2608,27392,126.5
5601,1752,16.375,2176,22784,130
5602,1648,16,2304,25088,125
5603,1824,15.6875,2368,27264,129
5604,1784,15.25,2624,24448,130
5605,1944,15.5625,2352,24576,134
5607,1920,15.5625,2352,24576,141
5608,2008,15.8125,2704,25856,125.5
5609,2128,15.375,2336,26112,139
5610,1992,15.75,2816,26624,137
5611,1704,14.9375,2480,24320,130
5613,1792,16.125,2656,24320,119.5
5614,1960,16.625,2688,24064,117.5
5615,1896,16.5,2368,24960,122.5
5616,1952,16.875,2432,24960,125.5
5617,1912,17.125,2416,25088,135
5618,2048,17,2576,24832,130
5619,1992,15.625,2688,37120,122
5620,2024,14.875,2912,24832,121
5621,1952,15.5625,2400,24064,124.5
5622,1952,15.375,2480,24704,127
5623,1968,16.25,2576,23936,120.5
5624,1912,15.1875,2336,23680,129
5625,2064,15.5,2688,37632,129
5626,2096,15.375,2400,24576,124.5
5627,1832,15.75,2720,23808,134
5628,1952,15.1875,2496,24704,121.5
5629,1744,16.875,2560,25216,123
5630,1928,16.125,2400,50176,122.5
5632,1824,16.5,2496,24576,127
5633,1856,16.875,2432,24064,126
5634,1944,17,1808,26368,129
5635,2032,16.25,2400,24576,129
5636,1816,15.25,2336,25216,128
5638,1912,18.75,2416,25088,126
5640,2080,16,2208,23808,126
5641,2288,17.125,2128,25344,127
5642,2128,16.125,2688,27648,127
5643,1768,15.25,2336,23680,131
5644,1976,14.3125,2448,23296,135
5645,1896,16.5,2352,25088,140
5646,2144,14.125,2304,32000,137
5648,1568,19.125,2912,32000,132
5649,1832,15.75,2688,40960,139
5650,1784,14.25,2688,23424,134
5651,1720,15,2720,25856,146
5652,1784,14.3125,2896,24704,142
5653,1840,14.0625,2688,23808,135
5654,1896,15.5,2272,23552,137
5655,2080,16,2880,23168,128
5656,1688,14.1875,2944,25984,132
5658,1680,16.5,2832,25728,133
5659,1704,15.1875,2256,24448,129
5660,1800,13.4375,2912,23424,130
5661,1760,16,2608,23296,128
5662,1752,15,2896,25216,125
5663,1640,16.125,2800,25600,128
5664,1704,14.375,2496,27008,120.5
5665,1672,14.75,2608,23296,133
5667,1672,13.9375,2608,25728,128
5669,1792,14.5625,2576,25728,131
5670,1840,15,2624,24064,130
5671,2080,14.1875,2400,25344,128
5674,1960,15.1875,2576,26496,118
5675,1848,14.875,2608,25984,114
5676,1920,15.125,2176,25984,123
5677,1872,15.3125,2384,26112,121
5678,2024,15.625,2336,26368,123
5679,1792,14.1875,2544,27520,126
5680,1904,15.25,2576,26624,124.5
5681,1848,15.125,2496,28800,123.5
5682,1896,14.25,2496,39424,127
5683,1888,16.25,2672,29952,128
5684,1880,14.375,2640,26880,126.5
5685,1712,15.125,2656,32000,135
5686,1768,14.3125,2880,26496,129
5687,1880,14,2624,31232,140
5688,1776,14.125,2624,25984,132
5689,1816,14.6875,2672,26368,133
5690,1768,14.75,2720,26624,126.5
5691,1680,14.0625,2752,49920,120
5692,1728,14.125,2464,25984,123.5
5693,1712,14.3125,2896,25600,127.5
5694,1688,14.5625,2880,27136,126.5
5695,1800,14.875,2800,25600,131
5696,1792,14.875,2800,24832,131
5697,1840,15.1875,2592,26880,130
5698,1792,15.5,2752,24960,131
5699,1856,15.3125,2736,27008,128
5701,1880,15.375,2752,23808,128
5702,1832,16.125,2448,24320,131
5703,1784,15.1875,2752,23552,133
5704,1816,16.5,2784,25984,136
5705,1888,16.625,2656,24320,133
5706,1912,16.375,2736,25216,134
5707,1872,15.8125,2656,25984,133
5708,1848,14.6875,2448,24704,131
5709,1848,14.6875,2624,23296,140
5711,1576,14.6875,2880,24832,134
5712,1768,16.75,2896,25088,122.5
5713,1704,15.6875,2688,24448,124.5
5714,1672,15.1875,2816,25856,140
5715,1744,15.25,2848,24320,132
5716,1752,15.4375,2784,23936,138
5717,1752,15.8125,2624,24576,132
5718,1752,14.5,2928,25472,123
5719,1736,15.5,2592,23808,135
5721,1768,15.1875,2864,26368,127.5
5722,1864,16,1976,25472,131
5723,1824,16.125,2720,25088,124
5724,1864,15.625,2656,23552,133
5725,1872,14.625,2384,25088,124.5
5726,1872,15.8125,2496,23808,135
5728,1864,16,2688,24960,131
5729,1944,16.625,2544,26240,124.5
5730,1912,16.75,2736,22144,137
5731,1840,16.625,2624,25216,115.5
5733,1832,15.625,2672,24704,120
5734,1992,15.8125,2544,45056,139
5735,1992,16.875,2784,26112,120
5736,1912,15.75,2736,27008,120
5737,1936,14.9375,2576,26496,123
5739,2048,16.75,2480,27008,135
5740,2080,16,2480,24832,133
5741,1992,16.625,2512,24960,125.5
5742,2112,15.625,2416,24704,127
5743,2040,16.125,2528,26624,125
5744,1952,17.375,2416,26368,134
5745,1944,17.25,2480,26240,122
5746,1952,15.3125,2512,26624,127.5
5747,1952,15.875,2512,27008,122.5
5748,1848,15.5,2560,27648,122
5749,1992,14.3125,2544,75776,122
5750,1944,15.125,2592,25984,120.5
5751,1992,15.0625,2384,27776,135
5752,1984,15.6875,2176,25600,125
5753,1776,15.25,2336,24320,126.5
5754,2048,14.6875,2416,25344,130
5755,2024,15.625,2672,25984,128
5756,1928,15.375,2656,27264,128
5757,1976,15,2208,26624,129
5758,1864,15,2608,28416,128
5761,1984,14.6875,2704,25728,124
5762,1832,15.5625,2416,25088,137
5763,1856,16,2464,25856,129
5764,1848,15.1875,2400,26624,135
5765,1816,16.25,2592,26368,134
5766,1800,14.9375,2640,27776,117
5767,1808,15.125,2416,34304,127
5769,1864,14.875,2528,24704,123
5770,1928,15.75,2832,47872,131
5771,1864,14.875,2688,26752,131
5772,1704,14.8125,2576,23296,127
5773,1888,14.75,2672,25344,137
5774,1864,14.5,2640,25472,120.5
5775,1920,14.6875,2576,25216,126
5776,1976,14,2656,26240,129
5777,1912,14.25,2512,24064,131
5778,1984,15.0625,2432,24448,123
5779,1864,14.125,2336,23936,130
5781,1784,14.5625,2736,25088,121.5
5782,1984,14.875,2752,25600,119
5783,1848,15.8125,2528,24960,127
5784,1864,15.1875,2592,25216,123
5785,2080,15.25,2544,24704,127
5786,1856,15.3125,2656,24576,124
5787,2040,15.1875,2464,24576,126.5
5789,1928,15.6875,2784,27520,125
5790,1960,15.3125,2672,25216,124.5
5791,1736,15.5625,2576,25984,124.5
5792,1784,15,2352,25344,124.5
5793,1768,15.1875,2256,24192,125
5794,1816,15.0625,2592,24448,126.5
5796,1832,14.6875,2480,23680,132
5797,1688,15.1875,2336,21760,128
5798,1808,15.6875,2224,24832,127
5801,1920,15.8125,2288,24064,125.5
5802,1952,15.375,2416,24960,128
5803,1872,15.6875,2336,27392,130
5804,1912,16.875,2224,27776,124.5
5805,1952,16.25,2528,23936,127.5
5806,1888,15.9375,2496,21888,122.5
5807,1760,15.8125,2480,23040,126
5808,1912,16.625,2736,22656,131
5809,1816,16.75,2640,22912,129
5811,1808,16.5,2960,25088,130
5812,1808,16.875,2928,23680,133
5813,1864,16.875,2912,26624,126.5
5815,1824,17.25,2992,25344,126
5816,1936,17,2928,24704,126.5
5818,1912,16.75,2800,25600,126
5819,1864,16.125,2928,25088,121.5
5820,1872,15.9375,2704,24064,129
5821,1888,16.5,2736,24192,122
5822,1944,16.375,2480,25984,120
5823,1944,16.625,2720,25984,122.5
5825,1848,16.625,2704,24448,125.5
5826,1792,16.75,2784,25600,126.5
5827,1856,14.4375,2736,23936,132
5828,1928,15.5,2688,24960,129
5831,1712,15.75,2544,25088,127
5832,1808,15.125,2784,26496,135
5833,1808,15.875,2592,27520,126.5
5834,1928,16,2464,25216,139
5835,1816,16,2336,25344,137
5836,1808,15.8125,2496,24576,126
5837,1760,16.5,2672,27008,129
5841,1848,15.5625,2736,24960,137
5842,1792,16.5,2624,26112,134
5843,1848,16.125,2512,24064,131
5844,1824,16.25,2592,25728,130
5845,1800,15.9375,2352,26368,131
5846,1880,15.875,2544,25216,123.5
5847,1784,15.4375,2624,25984,134
5848,1752,15.3125,2480,52992,130
5849,1928,15.25,2880,26496,137
5851,1760,15.3125,2864,25728,127.5
5852,1816,15.625,2640,27392,127.5
5853,1952,15.1875,2576,25088,127.5
5854,1848,15.75,2528,32000,131
5855,1824,16.375,2672,41728,134
5856,1776,16.375,2608,29312,131
5857,1832,15.25,2656,26624,132
5858,1768,15.1875,2528,28544,133
5859,1928,14.4375,2464,27648,131
5860,1856,14.6875,2432,29056,126
5861,1856,14,2336,28032,132
5862,1736,14,2608,26368,132
5863,1816,14.6875,2784,25984,127
5864,1848,15.1875,2592,25984,138
5865,1904,14.5625,2688,25472,126.5
5867,1800,14.4375,2040,24192,126.5
5868,1832,14.375,2560,32128,135
5869,1776,14.25,2368,26752,134
5870,1824,14.875,2480,41216,123.5
5871,1744,14.5,2224,27136,128
5872,1704,14.625,2528,26624,132
5873,1816,14.25,2400,23936,125
5875,1840,13.875,2640,26752,130
5876,1744,14.6875,2768,25216,126.5
5877,1832,14.75,2752,24832,129
5878,1832,15.125,2704,24960,122.5
5879,1712,15.4375,2432,25088,125.5
5880,1696,15.4375,2560,25600,119
5881,1888,14.875,2912,24192,121.5
5882,1824,14.9375,2448,26240,124.5
5883,1800,15.125,2544,25600,123
5884,1752,16.375,2576,26496,128
5885,1864,15.25,2976,25088,130
5886,1856,15.375,2416,24064,132
5887,1920,15.5,2400,25856,139
5889,1944,16.5,2560,25472,130
5890,1856,16.5,2272,26368,122.5
5891,1816,16.625,2560,23808,126.5
5893,1800,16.625,2400,24576,129
5894,1832,15.125,2592,31360,125.5
5895,1864,15.25,2656,25856,131
5896,1952,15.5625,2064,26880,132
5897,1872,16.25,2688,26368,130
5900,1896,16.125,2304,25216,129
5901,1928,14.875,2384,25344,128
5902,1832,15.875,2400,24704,129
5903,1840,15.125,2608,24320,131
5904,1728,15.9375,2416,27136,130
5905,1992,14.875,2528,24576,120.5
5906,1712,16,2704,25856,134
5907,1808,15.8125,2592,24320,120.5
5908,2000,15.8125,2400,25984,125
5909,2032,15.25,2592,26240,119
5910,1864,16.125,2512,24192,119
5911,1784,15.75,2368,23936,123.5
5912,1824,15.75,2496,24320,124
5913,1776,16.125,2432,24960,126
5914,1848,16.375,2304,24192,125.5
5915,1864,16.5,2512,23552,126
5916,1696,16.5,2480,24448,127
5917,1848,15.8125,2400,23424,127
5919,1960,16,2448,24448,127.5
5920,2016,15.75,2544,26240,129
5921,1880,17.125,2496,24832,128
5922,1984,16.625,2448,25984,130
5923,1912,15.4375,2240,24192,130
5925,1896,15.125,2352,24832,132
5926,1864,15.1875,2384,26112,132
5927,1848,14.875,2336,25600,129
5928,1712,16.25,2320,26368,133
5929,1808,14.375,2336,24448,132
5931,2000,15.375,2176,28416,132
5932,1832,14.5625,2288,26880,137
5933,1808,14.1875,2384,25856,133
5934,1912,16,2352,22912,131
5935,1968,15.625,2224,24064,127
5936,1872,15.25,2432,23808,136
5937,2048,14.875,2336,25344,135
5938,1960,15.25,2272,25216,132
5940,2080,14.5,2368,23296,127.5
5941,2176,14.8125,2016,24192,131
5942,2000,15.75,2192,26240,141
5943,1976,15.6875,2304,26112,139
5945,2016,15.625,2256,23936,132
5946,1976,14.8125,2224,25216,131
5947,1920,16.125,2544,25088,127.5
5948,1904,16.25,2208,25472,130
5949,1928,16.375,2432,27520,131
5951,1760,16.375,2512,25088,132
5953,1768,16,2480,25600,129
5954,1744,16.25,2512,25600,131
5955,1880,15.5625,2368,24448,141
5956,1880,15.1875,2224,24192,130
5957,1760,15,2496,25088,135
5958,1832,15.5625,2432,24192,125.5
5960,1840,16.875,2544,24960,129
5961,1888,15,2496,25984,136
5962,1880,14.8125,2464,26624,135
5964,1896,16.375,2256,24960,128
5965,1768,14.1875,2544,24832,134
5966,1856,15,2256,24960,128
5967,1816,14.5625,2352,25344,140
5969,1856,15.5625,2368,24960,135
5970,1848,14.875,2384,25600,123.5
5971,1872,16.25,2384,26624,138
5972,1800,16.125,2592,29696,125
5973,1736,14.875,2336,25344,128
5974,1792,16,2336,25984,120.5
5976,1544,17.75,2384,26496,124.5
5978,1816,13.9375,2128,25344,124.5
5979,1864,15.5625,2288,26752,127
5980,1824,15,2064,26112,132
5981,1824,15.1875,1608,25728,130
5982,1872,16.875,2560,25344,131
5984,1824,13.0625,2528,25984,129
5985,1832,13.3125,2400,25472,137
5986,1808,14.625,2192,24960,131
5987,1904,15.5,2096,24320,142
5988,1864,14.375,2464,27008,129
5989,1944,14.5625,2464,26496,128
5990,1904,16.875,2640,26496,127.5
5991,2032,14.5,2256,24704,127.5
5993,2080,15.0625,2848,26112,135
5995,2040,14.125,2352,28032,128
5996,1928,14.625,2400,26240,129
5997,1896,14.5625,2336,25984,131
5998,1944,15.375,2640,26752,130
5999,1720,16.375,2496,25856,134
6000,1848,14.875,2720,26880,137
6001,1752,15.8125,2896,55296,141
6002,1784,15.875,2560,25472,136
6003,1696,15.875,2528,24448,135
6004,1680,15,2592,25600,131
6005,1712,14.3125,2208,23552,128
6006,1720,15.0625,2400,24704,122
6008,1784,15.8125,2400,23936,119
6009,1744,15.6875,2272,25984,124
6010,1696,17,2256,27264,128
6012,1808,13.25,2528,26368,117.5
6014,1816,14.125,2768,26368,112.5
6015,1792,14.25,2832,27136,119.5
6016,1736,14.4375,2944,29056,117.5
6018,1888,12.875,2960,28032,111
6019,1752,14.4375,2784,26368,110.5
6020,1976,13.625,2848,31232,115.5
6021,1816,14.1875,2704,29312,116.5
6022,2032,13.625,3008,28544,110.5
6023,1984,15.375,2944,27264,115.5
6024,2000,14.625,2800,28032,113.5
6025,1960,14.375,2976,29312,106
6027,2048,13.375,2432,31616,108.5
6028,1912,14.6875,2624,26240,114
6029,2024,13.5625,2624,64768,106
6031,1912,14.8125,2816,25216,106.5
6032,1840,15.1875,2928,24832,114
6033,1832,14.875,2880,25984,105
6034,1832,14.9375,2480,26496,106.5
6036,1800,13.3125,2784,25856,109.5
6037,1800,13.25,2848,27136,109.5
6038,1920,14.875,2624,25216,118.5
6039,1904,14.5625,2656,61440,109.5
6040,1888,14.4375,2992,26624,113
6041,1904,14.4375,2704,26368,111
6042,1976,13.875,2496,25472,113.5
6043,1960,14.5625,2992,84480,114.5
6044,2008,14.875,2752,25344,116
6045,2048,15.125,2720,25984,116
6046,1912,14.9375,2592,25344,111.5
6048,1968,15.5625,2688,25472,113
6049,2024,15.125,2992,25984,127.5
6050,1984,16,2864,41216,126.5
6053,1856,15.1875,2624,25472,110
6055,1848,15.25,2336,63232,111.5
6056,1824,14.8125,2528,24960,112
6057,1760,15.0625,2592,26624,114
6058,1840,14.375,2464,26752,117
6059,1928,15.25,2544,25216,128
6060,1880,15.25,1976,24960,118.5
6061,1936,15.9375,2416,23808,118
6063,2000,15.75,2608,25984,114.5
6064,1960,15.1875,2816,22656,117.5
6065,1832,16,2800,29696,124
6066,1760,15.75,2352,24704,118.5
6067,2000,15.5,2352,24576,115
6069,1992,16.5,2688,25088,119
6070,2048,16.375,2592,23680,126.5
6071,2000,16.125,2448,25984,122
6072,2080,16,2736,28160,128
6073,1976,15.8125,2528,24832,124.5
6074,1904,16.25,2720,24704,126.5
6075,2008,15.875,2336,25216,126.5
6076,2032,16.125,2448,25088,124
6077,1968,15.6875,1920,26240,125
6078,1904,15.4375,2208,25216,126
6079,1760,15.625,2176,26624,125
6080,1944,15.25,2384,26368,126
6081,1880,14.6875,2496,25472,125
6082,1888,15.0625,2640,25600,123.5
6083,1712,15.6875,2544,27520,120.5
6085,1840,15.9375,2624,26368,125.5
6086,1704,15.25,2576,25088,127.5
6087,1848,16.5,2320,26880,129
6088,1856,15.125,2608,25344,131
6089,1760,16.5,2352,25600,130
6090,1712,15.8125,2784,24704,123
6091,1760,15.9375,2448,24832,126.5
6092,1832,15.875,2688,25472,127
6093,1824,16.5,2432,25856,131
6094,1864,17,2848,25984,131
6095,1864,16.375,2656,27392,126
6096,1952,15.9375,2560,25728,124
6097,1968,16,2336,26368,131
6098,2048,16.25,2480,30208,127
6099,2024,16.75,2112,27136,128
6101,2040,16,2640,45568,133
6102,2032,15.6875,2592,28416,129
6104,2128,16.375,2480,25984,122
6105,2048,16.75,2368,26240,128
6106,2112,16.125,2416,23936,128
6107,1976,17.25,2640,23296,127.5
6108,1888,17,2384,25472,121
6109,1992,17.875,2256,49664,129
6111,1960,15.5,2800,29440,130
6113,1968,17,2368,24960,126
6114,1992,17.75,2672,24448,125.5
6115,1912,15.375,2704,25344,119.5
6116,1928,15.5625,2688,23168,122
6117,1928,15.8125,2320,24576,120.5
6118,1944,16.625,2816,24576,121.5
6119,1936,15.75,2592,25216,122.5
6120,2016,15.9375,2336,25728,122.5
6121,2064,15.625,2944,22912,126.5
6123,1952,17.125,2816,26240,125.5
6125,2064,15.9375,2944,26368,124.5
6126,2112,15.6875,2896,27136,121.5
6129,2064,15.25,2944,27904,128
6130,2160,16,3120,25984,127.5
6131,2112,16.125,3120,26752,127.5
6132,1968,16,3264,24064,124
6134,2096,15.375,2912,26112,133
6135,2224,15.25,2528,29056,130
6137,1816,15.5,2976,36096,129
6138,1880,15.9375,2784,27392,132
6140,2112,15.5,3136,26496,132
6143,1960,15.125,2720,24576,129
6144,2008,15.375,2864,26240,127
6147,1976,15.375,2624,27520,125
6148,2016,15.25,2384,24448,126.5
6149,2112,15.125,2576,44032,118
6150,2192,14.5,2880,30848,122.5
6151,2016,17.375,2656,25984,122.5
6152,1816,16.375,2928,27904,126
6153,2224,17.125,2432,25216,124.5
6154,2040,15.0625,2640,26496,127.5
6155,2176,15.0625,2320,25984,126
6156,1904,15.6875,2464,26880,130
6157,1944,14.8125,1992,43776,127.5
6158,2080,15.8125,2560,28288,129
6159,2016,15.4375,2720,26240,132
6160,1968,15,2704,27136,129
6161,1992,14.9375,2880,29056,133
6162,2096,15.5,2656,26496,132
6163,2096,15.5,2256,28672,132
6165,2160,15,2624,26368,126
6167,2048,15.4375,2656,27392,124
6168,2040,15.625,2800,26368,127
6170,2112,14.875,2512,24704,119.5
6171,2064,14.8125,2304,25728,122.5
6174,2080,14.6875,2960,24704,126.5
6175,2000,14.375,2672,24064,131
6176,2112,15.5625,2816,24832,134
6178,2048,15.375,2800,24832,128
6179,2008,15.75,2752,24960,134
6180,2000,15.8125,2800,24320,132
6181,2112,15.9375,2832,46592,126.5
6182,1928,15.1875,2752,30848,129
6183,1896,15.75,2768,23936,127.5
6184,2048,15.875,2432,25472,134
6185,1968,14.6875,2736,24192,131
6186,2040,16.25,2784,24704,132
6187,2112,17,2608,25088,132
6188,2000,14.9375,2592,23552,130
6190,2160,15.9375,2880,37888,133
6192,1784,15.8125,2832,25728,122
6193,1960,14.8125,2800,26112,125
6194,1920,16.25,2640,29824,125.5
6196,1960,16.125,2352,25344,128
6197,2040,16.5,2736,26112,130
6198,2032,15.5625,2592,25856,132
6199,1832,14.6875,2448,23680,126
6200,2096,15.6875,2384,24320,124.5
6201,2112,16.375,2624,26368,124
6202,2112,15.25,2800,33280,124
6203,2144,14.9375,2352,26496,134
6204,1896,15.8125,2720,23296,129
6206,2080,15.75,2800,24064,128
6207,2040,16.125,2496,24320,133
6208,2240,16.125,2880,23296,124.5
6209,2208,14.375,2496,25728,131
6210,2048,15.5625,2640,23424,128
6211,2112,15.25,2496,39936,132
6212,2176,14.625,2544,22912,139
6213,2224,14.6875,2672,22528,135
6214,2024,14.75,2640,22144,134
6215,1936,14.8125,2736,24448,126
6216,2144,15.25,2480,23424,121.5
6217,2160,16.125,2496,24320,124
6218,2000,14.625,2688,24448,131
6219,1952,14.1875,2464,24192,125.5
6220,2112,15.125,2528,32256,134
6221,2176,15.625,2608,23296,124
6222,1888,14.6875,2656,23040,127.5
6223,1968,16.125,2400,24832,130
6224,1928,15.4375,2496,24960,130
6225,1984,15.375,2496,22784,133
6226,2008,15.625,2496,25088,130
6229,2024,15.3125,2416,23936,127.5
6230,1904,15,2496,43264,120.5
6232,2064,14.6875,2576,24960,121.5
6233,2024,15.75,2480,25856,125
6234,1824,15.1875,2592,25216,124.5
6235,1816,15.25,2528,24576,129
6236,1848,14.625,2480,25728,131
6237,1904,15,2544,26752,130
6239,1848,14,2464,25600,135
6240,1928,14,2608,25600,134
6241,1920,13.4375,2320,24320,134
6242,1912,14,2448,26112,141
6243,1960,14.625,2480,27648,131
6244,1912,14.3125,1856,25856,135
6245,1896,14.875,2320,24704,141
6246,2000,13.875,2432,23936,133
6248,1952,14.4375,2400,24960,136
6249,1920,14.1875,2448,23680,123
6250,1920,14.125,2480,25216,124.5
6251,1920,14.375,2608,27776,126
6252,1880,13.8125,2544,23808,127
6253,1904,13.875,2656,25088,134
6254,1944,13.9375,2592,24832,131
6255,1976,13.625,2080,23168,134
6256,1640,15,2272,24704,125.5
6257,2016,14.5,2848,21888,134
6258,1904,14.5625,2400,22272,124.5
6259,1976,14.4375,2544,23168,134
6260,1968,15.75,2416,26240,120.5
6261,1960,15.5625,2688,26496,122.5
6262,1984,14.1875,2416,23168,129
6265,1960,15.125,2480,24448,128
6266,1840,15,2720,26240,125
6267,1960,14.9375,2592,23552,122
6268,1952,14.6875,2720,22016,119.5
6269,1960,14.6875,2720,23296,119.5
6270,1696,14.5625,2832,24064,121.5
6271,1960,14.75,2816,21760,122
6273,1936,16,2512,22912,123
6274,1840,13.3125,2560,22656,127.5
6275,1848,12.8125,2800,23424,120
6276,1856,13.125,2688,33792,128
6277,2064,13.5,2832,23040,128
6278,1864,14.625,2624,21504,135
6280,1712,16.125,2832,23040,125
6281,1632,16.25,2576,24064,126
6282,2040,15.375,2912,21888,130
6283,2192,15.1875,2896,23808,132
6284,1928,14.6875,2736,22272,127
6285,1960,13.875,2752,22912,132
6286,1808,13.6875,2560,23296,130
6287,1800,13.9375,2560,22912,130
6289,1752,15.3125,2656,23040,130
6290,1968,15.5625,2320,21760,130
6291,1856,15.3125,2624,23040,130
6292,2064,14.3125,2560,23168,130
6293,2024,14.75,2496,22144,124.5
6294,1936,14.75,2608,23168,130
6295,1712,15,2336,22272,131
6296,1872,14.75,2464,21888,133
6297,1936,14.5,2720,23936,132
6298,1984,14.5625,2704,23296,133
6300,1896,14.0625,2464,39168,126
6301,1888,15.0625,2592,24576,130
6302,1880,14.875,2704,24832,130
