Step,Spectral Kaiming,Align Adam RMS,Spectral MuP
14100,2.7017805576324463,2.7141406536102295,2.699471950531006
14102,2.696676254272461,2.7092506885528564,2.6937239170074463
14106,2.7055513858795166,2.719684362411499,2.7035036087036133
14112,2.6758201122283936,2.687960624694824,2.6728851795196533
14113,2.7003774642944336,2.712161064147949,2.696969509124756
14114,2.7090866565704346,2.7212071418762207,2.705625534057617
14115,2.689690589904785,2.7028746604919434,2.687187671661377
14116,2.712768077850342,2.725745201,2.7100958824157715
14117,2.7006149291992188,2.71333909,2.6978983879089355
14120,2.696089029312134,2.707746744155884,2.692612409591675
14122,2.688244104385376,2.7014803886413574,2.6850433349609375
14125,2.695385217666626,2.708341598510742,2.6927528381347656
14130,2.691704511642456,2.705024242401123,2.688786745071411
14131,2.7076303958892822,2.720247983932495,2.705228805541992
14134,2.704069137573242,2.7153923511505127,2.701211452484131
14137,2.690338611602783,2.704333782196045,2.688314437866211
14138,2.695629596710205,2.7087721824645996,2.693244218826294
14139,2.6879048347473145,2.7014312744140625,2.685420036315918
14141,2.6872644424438477,2.699695348739624,2.6852641105651855
14142,2.6811623573303223,2.693969249725342,2.678360939025879
14144,2.7122726440429688,2.724517345428467,2.7095694541931152
14146,2.711536407470703,2.7235660552978516,2.708374500274658
14149,2.6942150592803955,2.7064497470855713,2.6915578842163086
14151,2.6884512901306152,2.7013211250305176,2.6857717037200928
14153,2.678730010986328,2.701883316040039,2.6826133728027344
14154,2.689480781555176,2.702540159225464,2.685490608215332
14155,2.691918373,2.7061312198638916,2.692078113555908
14158,2.6822826862335205,2.6954269409179688,2.6829633712768555
14162,2.694984197616577,2.7071144580841064,2.692243814468384
14163,2.705498695373535,2.7180118560791016,2.702660083770752
14168,2.6830966472625732,2.6970930099487305,2.6817071437835693
14170,2.693589687347412,2.706251621246338,2.6914753913879395
14171,2.687364101409912,2.7004504203796387,2.685357093811035
14175,2.690615416,2.7037811279296875,2.6880083084106445
14176,2.715765953063965,2.7287745475769043,2.713684082
14178,2.681688070297241,2.6944429874420166,2.6788806915283203
14182,2.699335813522339,2.712158203,2.6966843605041504
14183,2.6866133213043213,2.699388027191162,2.684203863143921
14186,2.6860811710357666,2.698695421218872,2.684037208557129
14187,2.7116079330444336,2.724931240081787,2.7094507217407227
14192,2.694434404373169,2.7068376541137695,2.6913084983825684
14193,2.6927480697631836,2.705317974090576,2.690220832824707
14194,2.6949949264526367,2.7077343463897705,2.6924219131469727
14195,2.6857683658599854,2.699005365371704,2.6848690509796143
14202,2.6939897537231445,2.708359718322754,2.6925816535949707
14203,2.688060998916626,2.7015700340270996,2.6864287853240967
14206,2.692361354827881,2.705266237258911,2.688872814178467
14207,2.699390172958374,2.712292432785034,2.696812152862549
14208,2.6917169094085693,2.7042670249938965,2.6882898807525635
14214,2.699679374694824,2.712338924407959,2.6965699195861816
14215,2.7037718296051025,2.7171452045440674,2.701185464859009
14217,2.6964516639709473,2.7089085578918457,2.6940696239471436
14220,2.695270061,2.708005905151367,2.692213535308838
14223,2.6819844245910645,2.6946308612823486,2.679415702819824
14226,2.696739435195923,2.7095961570739746,2.694901704788208
14228,2.688375711,2.7021985054016113,2.686908006668091
14230,2.684901237487793,2.698065757751465,2.6824183464050293
14232,2.699953317642212,2.712221384048462,2.6972479820251465
14233,2.6618216037750244,2.6750423908233643,2.659701347351074
14244,2.685044050216675,2.698611021,2.6831812858581543
14246,2.698620319366455,2.711444616317749,2.695998191833496
14247,2.6984448432922363,2.711803913116455,2.6964588165283203
14251,2.6929166316986084,2.7058498859405518,2.690272808074951
14253,2.679762840270996,2.6922369,2.676470994949341
14254,2.6999125480651855,2.712369918823242,2.6970009803771973
14256,2.6848227977752686,2.698577880859375,2.683441400527954
14257,2.696563720703125,2.708425521850586,2.693906545639038
14261,2.6954829692840576,2.707695960998535,2.691610813140869
14263,2.6779086589813232,2.689969301223755,2.675025463104248
14266,2.681272268295288,2.6936421394348145,2.6784138679504395
14267,2.676027774810791,2.6892495155334473,2.6730504035949707
14269,2.7013285160064697,2.7146799564361572,2.6987409591674805
14276,2.6968400478363037,2.7103140354156494,2.6945528984069824
14277,2.6761245727539062,2.6886978149414062,2.6730685234069824
14278,2.6871883869171143,2.7000913619995117,2.6843390464782715
14279,2.6937265396118164,2.706291675567627,2.690614700317383
14280,2.7025866508483887,2.715336322784424,2.700418234
14281,2.694931745529175,2.708242654800415,2.692470073699951
14282,2.703636646270752,2.716080427,2.7010679244995117
14283,2.686882972717285,2.6988933086395264,2.6841843128204346
14287,2.693300247192383,2.7065627574920654,2.692190647125244
14292,2.698060989379883,2.709306240081787,2.6948466300964355
14293,2.695769786834717,2.7079522609710693,2.6926865577697754
14295,2.6811585426330566,2.6938416957855225,2.677546977996826
14297,2.7006309032440186,2.7125566005706787,2.697178363800049
14298,2.7003934383392334,2.7128043174743652,2.696587562561035
14299,2.6837406158447266,2.696995496749878,2.681107283
14301,2.7140958309173584,2.7266478538513184,2.7112722396850586
14303,2.6985323429107666,2.711226224899292,2.696363687515259
14305,2.6949708461761475,2.708322286605835,2.6929147243499756
14306,2.699944019317627,2.7138965129852295,2.6976253986358643
14307,2.6889352798461914,2.702158212661743,2.6863045692443848
14310,2.6979494094848633,2.7104129791259766,2.6955394744873047
14318,2.6982128620147705,2.7114946842193604,2.6953330039978027
14319,2.7112314701080322,2.7233195304870605,2.708467483520508
14320,2.6754720211029053,2.688286066055298,2.672852039337158
14322,2.706519127,2.7190520763397217,2.704094886779785
14327,2.7130086421966553,2.7255258560180664,2.709644317626953
14331,2.6920664310455322,2.705185890197754,2.689861297607422
14332,2.683807373046875,2.6964774131774902,2.6816487312316895
14337,2.694340705871582,2.706080198287964,2.691545009613037
14338,2.6942200660705566,2.7071785926818848,2.6922736167907715
14340,2.6946935653686523,2.706970453262329,2.6924092769622803
14342,2.6967368125915527,2.709779739379883,2.694519043
14343,2.6772735118865967,2.6906228065490723,2.6749372482299805
14344,2.6974573135375977,2.7111423015594482,2.6954798698425293
14345,2.685091018676758,2.6985723972320557,2.6834750175476074
14347,2.689228057861328,2.7027363777160645,2.6872472763061523
14349,2.690751552581787,2.7040610313415527,2.6874237060546875
14359,2.6834046840667725,2.696960926055908,2.681602954864502
14360,2.6781232357025146,2.6904618740081787,2.675825595855713
14367,2.683753014,2.6968398094177246,2.6810317039489746
14370,2.6971516609191895,2.7114949226379395,2.694742441177368
14371,2.6800241470336914,2.693240165710449,2.676877975463867
14375,2.6966495513916016,2.708281993865967,2.6935224533081055
14378,2.678023099899292,2.690621852874756,2.6745991706848145
14380,2.682454824447632,2.6950583457946777,2.680088520050049
14381,2.701270341873169,2.7141194343566895,2.699295997619629
14383,2.699615955352783,2.712432861328125,2.6975603103637695
14385,2.7136073112487793,2.7246580123901367,2.710226058959961
14388,2.6973581314086914,2.710932493209839,2.694392681121826
14390,2.6945862770080566,2.7071282863616943,2.691633701324463
14392,2.6834869384765625,2.6964640617370605,2.6812379360198975
14395,2.6874196529388428,2.6995043754577637,2.684896469116211
14399,2.7081522941589355,2.720409870147705,2.7057924270629883
14400,2.6915063858032227,2.7039966583251953,2.688629150390625
14402,2.6787877082824707,2.6912238597869873,2.6755123138427734
14403,2.687161445617676,2.699213981628418,2.6840310096740723
14405,2.6893699169158936,2.701406478881836,2.6857762336730957
14406,2.6863291263580322,2.69978404,2.6837081909179688
14412,2.7029058933258057,2.715975761413574,2.700611114501953
14415,2.6727681159973145,2.6860036849975586,2.669715404510498
14419,2.688263177871704,2.700685501098633,2.685326099395752
14423,2.702465295791626,2.714902639389038,2.6993634700775146
14425,2.6912338733673096,2.7027645111083984,2.6874027252197266
14430,2.682777166366577,2.6954941749572754,2.6796586513519287
14437,2.6949288845062256,2.707740068435669,2.691969871520996
14438,2.689777135848999,2.701749086380005,2.687047004699707
14440,2.686566114425659,2.6997177600860596,2.6842665672302246
14442,2.6924402713775635,2.7048451900482178,2.6896605491638184
14443,2.6912598609924316,2.7034549713134766,2.688354015350342
14446,2.6766014099121094,2.690239191055298,2.673395872116089
14447,2.666820526123047,2.6805243492126465,2.663757324
14448,2.6859378814697266,2.698892116546631,2.683372735977173
14449,2.684967041015625,2.697927474975586,2.6823086738586426
14450,2.6921510696411133,2.705273151397705,2.6899189949035645
14452,2.6863741874694824,2.699899911880493,2.683910369873047
14455,2.6925926208496094,2.704934597015381,2.6891353130340576
14457,2.7007360458374023,2.7134671211242676,2.6982245445251465
14458,2.6940665245056152,2.7081069946289062,2.691122531890869
14461,2.6735122203826904,2.6862854957580566,2.671998977661133
14462,2.6773176193237305,2.6902871131896973,2.675589084625244
14463,2.6927332878112793,2.7050604820251465,2.690018653869629
14464,2.698096752166748,2.7111358642578125,2.6962180137634277
14471,2.6977953910827637,2.7117838859558105,2.6969265937805176
14472,2.6791906356811523,2.6922860145568848,2.677086353302002
14474,2.7053263187408447,2.7181506156921387,2.7029037475585938
14478,2.691631794,2.704113245010376,2.688596725463867
14479,2.683060884475708,2.6961746215820312,2.6807303428649902
14480,2.7023353576660156,2.714202880859375,2.6998953819274902
14482,2.6829371452331543,2.6958959102630615,2.680084705352783
14483,2.687636613845825,2.699838161468506,2.684187889099121
14484,2.676238536834717,2.689220905303955,2.673022747039795
14485,2.6742820739746094,2.686358929,2.6709671020507812
14486,2.6899232864379883,2.7017271518707275,2.6865367889404297
14487,2.695070266723633,2.707097291946411,2.692291259765625
14488,2.6860058307647705,2.698209762573242,2.683593511581421
14489,2.6768412590026855,2.6910383701324463,2.6740341186523438
14495,2.6870198249816895,2.699373722076416,2.6841769218444824
14498,2.6876256465911865,2.700404405593872,2.6857430934906006
14503,2.697538375854492,2.709876298904419,2.6940135955810547
14505,2.693425416946411,2.706282615661621,2.6910955905914307
14506,2.6902213096618652,2.702455759048462,2.686966896057129
14508,2.7022316455841064,2.714592456817627,2.6997461318969727
14510,2.682206630706787,2.6947286128997803,2.6806344985961914
14512,2.672875404,2.685577630996704,2.6708035469055176
14513,2.6908841133117676,2.703740358352661,2.6884868144989014
14516,2.6827571392059326,2.6957850456237793,2.679877281188965
14517,2.672564983,2.685579299926758,2.669877052307129
14518,2.706531524658203,2.7201125621795654,2.704253673553467
14520,2.676043987,2.6896753311157227,2.6726861000061035
14521,2.6838269233703613,2.696795701980591,2.681107283
14527,2.687201499938965,2.700751781463623,2.6841320991516113
14528,2.6944050788879395,2.706369638442993,2.691169261932373
14530,2.6832430362701416,2.6947665214538574,2.6810736656188965
14538,2.679105758666992,2.6928343772888184,2.676356315612793
14540,2.6939384937286377,2.707125186920166,2.691627025604248
14541,2.6876821517944336,2.700226306915283,2.6851181983947754
14547,2.6877670288085938,2.7009739875793457,2.6854519844055176
14548,2.682936668395996,2.6954550743103027,2.6802620887756348
14552,2.683947801589966,2.6972861289978027,2.681474208831787
14553,2.6873421669006348,2.700195789337158,2.683405637741089
14556,2.683800220489502,2.696319818496704,2.681032180786133
14557,2.700690746307373,2.7129721641540527,2.698115825653076
14559,2.6854732036590576,2.698908567428589,2.6827845573425293
14563,2.6821887493133545,2.694833993911743,2.679330825805664
14566,2.6780450344085693,2.6905364990234375,2.6755928993225098
14567,2.682431221008301,2.6948482990264893,2.679536819458008
14568,2.6740169525146484,2.6865148544311523,2.6710586547851562
14571,2.6877548694610596,2.700864791870117,2.685295581817627
14574,2.6794776916503906,2.6928040981292725,2.676633834838867
14576,2.6713922023773193,2.6839170455932617,2.668372154
14577,2.689784526824951,2.703124523162842,2.686885356903076
14580,2.672240734100342,2.6856637001037598,2.6705493927001953
14581,2.692422389984131,2.7064664363861084,2.690147876739502
14587,2.694751024246216,2.7079756259918213,2.6912600994110107
14590,2.680417537689209,2.6935698986053467,2.6786794662475586
14592,2.6917243003845215,2.705460786819458,2.6896510124206543
14593,2.690048933029175,2.7029757499694824,2.687300682067871
14594,2.681466817855835,2.6940066814422607,2.6780614852905273
14596,2.6821887493133545,2.696195125579834,2.6796083450317383
14600,2.682617188,2.695694685,2.6800968647003174
14607,2.6912617683410645,2.7037439346313477,2.6887192726135254
14611,2.6883842945098877,2.701451301574707,2.685401439666748
14612,2.6875789165496826,2.7009224891662598,2.6849234104156494
14613,2.698181629180908,2.7116641998291016,2.6947975158691406
14616,2.696103811264038,2.709608316421509,2.6933300495147705
14619,2.6801998615264893,2.6937549114227295,2.6770429611206055
14624,2.6770923137664795,2.689681292,2.6745433807373047
14627,2.6677029132843018,2.681199550628662,2.6651835441589355
14630,2.690795898,2.7041923999786377,2.6890180110931396
14631,2.687417507171631,2.701106548309326,2.6859309673309326
14632,2.694091797,2.7074172496795654,2.6926751136779785
14635,2.6938042640686035,2.706367254257202,2.6907784938812256
14637,2.6956372261047363,2.707076072692871,2.6927409172058105
14639,2.6852025985717773,2.6971678733825684,2.6822824478149414
14640,2.6778316497802734,2.691014528274536,2.6751961708068848
14641,2.6739790439605713,2.6865406036376953,2.6710948944091797
14643,2.6776468753814697,2.691079855,2.674346446990967
14646,2.690129041671753,2.703152894973755,2.6877973079681396
14647,2.6861674785614014,2.6994621753692627,2.683431864
14653,2.6877543926239014,2.699706792831421,2.683718681335449
14654,2.6809048652648926,2.6935012340545654,2.677856206893921
14655,2.680365562438965,2.6924870014190674,2.677199125289917
14656,2.6875181198120117,2.7004141807556152,2.684615135192871
14661,2.690060615539551,2.702221155166626,2.687762498855591
14664,2.700221061706543,2.7132725715637207,2.697289228439331
14666,2.6743335723876953,2.6868233680725098,2.6708712577819824
14668,2.6971821784973145,2.7096545696258545,2.693019390106201
14671,2.699613332748413,2.7118947505950928,2.6969974040985107
14672,2.6919524669647217,2.7047016620635986,2.689824342727661
14673,2.6901233196258545,2.7029712200164795,2.6884374618530273
14676,2.6974925994873047,2.7115063667297363,2.6954917907714844
14678,2.6988584995269775,2.7121477127075195,2.6969473361968994
14679,2.6980364322662354,2.7113304138183594,2.695052146911621
14681,2.684988021850586,2.6985116004943848,2.6815648078918457
14683,2.6929373741149902,2.7064719200134277,2.690204620361328
14685,2.6811273097991943,2.694338798522949,2.6783108711242676
14686,2.6823983192443848,2.6964056491851807,2.6802518367767334
14688,2.690033197402954,2.70273757,2.6899023056030273
14689,2.690101146697998,2.706298351287842,2.6882550716400146
14690,2.6931655406951904,2.705080032348633,2.6901206970214844
14691,2.6846680641174316,2.6956992149353027,2.6822245121002197
14693,2.6948444843292236,2.706921100616455,2.6920289993286133
14694,2.6892101764678955,2.700828790664673,2.6851511001586914
14696,2.682215690612793,2.6942429542541504,2.679208278656006
14698,2.6795122623443604,2.6918396949768066,2.676574707
14699,2.678633451461792,2.691704273223877,2.6761441230773926
14700,2.6798837184906006,2.692974090576172,2.6766090393066406
14706,2.689227581,2.702667236328125,2.6871538162231445
14709,2.6944074630737305,2.7070531845092773,2.6920509338378906
14710,2.681046247,2.6935410499572754,2.6785731315612793
14711,2.7025251388549805,2.7152035236358643,2.699978828430176
14714,2.694582223892212,2.7070326805114746,2.6912782192230225
14716,2.6776247024536133,2.6903698444366455,2.675067901611328
14718,2.687770366668701,2.7013583183288574,2.6849398612976074
14719,2.6856040954589844,2.698709011077881,2.6827852725982666
14722,2.693260908126831,2.706625461578369,2.6910452842712402
14723,2.6898248195648193,2.703253746032715,2.686575412750244
14724,2.684412956237793,2.6969716548919678,2.681426525115967
14725,2.693667173,2.7070844173431396,2.6901307106018066
14727,2.694392204284668,2.707730770111084,2.691366672515869
14734,2.692803144454956,2.705416679382324,2.688305377960205
14736,2.6709208488464355,2.6842284202575684,2.6682605743408203
14737,2.669227361679077,2.6821401119232178,2.666964530944824
14738,2.6911230087280273,2.703526020050049,2.6883440017700195
14741,2.681413412094116,2.693526268005371,2.677785873413086
14743,2.6788644790649414,2.6909499168395996,2.6756653785705566
14744,2.686757802963257,2.698871136,2.6847686767578125
14746,2.686246156692505,2.699111223220825,2.6832799911499023
14747,2.677354097366333,2.6898717880249023,2.6731905937194824
14748,2.690519332885742,2.7033560276031494,2.687706947
14750,2.6780381202697754,2.6924455165863037,2.6767048835754395
14753,2.6759469509124756,2.689164400100708,2.672267198562622
14754,2.6821107864379883,2.6950693130493164,2.678464889526367
14757,2.679511308670044,2.6933913230895996,2.678496837615967
14758,2.6827876567840576,2.6959829330444336,2.6810717582702637
14761,2.678229331970215,2.690934658050537,2.6767630577087402
14763,2.6822636127471924,2.6945762634277344,2.679948329925537
14764,2.695160150527954,2.7062461376190186,2.692045211791992
14771,2.678924083709717,2.6917672157287598,2.676182270050049
14772,2.6769888401031494,2.690605401992798,2.6737771034240723
14775,2.686492681503296,2.699580669403076,2.6839895248413086
14776,,,2.6830861568450928
14777,2.688220739364624,2.700317621231079,2.684823751449585
14778,2.675654172897339,2.6886072158813477,2.6722042560577393
14779,2.697887659072876,2.7105934619903564,2.694601058959961
14781,2.6880173683166504,2.7002811431884766,2.684891700744629
14782,2.675457000732422,2.6887686252593994,2.6738460063934326
14783,2.6714162826538086,2.683647632598877,2.6684980392456055
14785,2.6742305755615234,2.6868581771850586,2.6707351207733154
14787,2.6770827770233154,2.6895253658294678,2.673713207244873
14788,2.684825897216797,2.697227954864502,2.6819024085998535
14789,2.685065746307373,2.6971795558929443,2.6815342903137207
14793,2.679619312286377,2.6927542686462402,2.676462411880493
14798,2.6890475749969482,2.7017102241516113,2.686340093612671
14799,2.690129280090332,2.7017650604248047,2.687479019165039
14801,2.6768100261688232,2.689681292,2.674374580383301
14805,2.684037208557129,2.6966049671173096,2.681131362915039
14806,2.6889631748199463,2.701693296432495,2.6863770484924316
14809,2.689382791519165,2.702911138534546,2.687492847442627
14810,2.686324119567871,2.6987991333007812,2.683194160461426
14815,2.6854958534240723,2.6979498863220215,2.682227849960327
14817,2.684725046157837,2.697434186935425,2.680706501
14818,2.6903035640716553,2.702798843383789,2.686556339263916
14823,2.676110268,2.6894776821136475,2.674238681793213
14826,2.7010881900787354,2.712552547454834,2.698200225830078
14827,2.6575095653533936,2.669245719909668,2.6555514335632324
14828,2.6952531337738037,2.7075908184051514,2.6932594776153564
14831,2.688289165496826,2.7009224891662598,2.684366226196289
14841,2.662522077560425,2.674149513244629,2.6582815647125244
14842,2.676844358444214,2.688732862472534,2.6733970642089844
14843,2.6946523189544678,2.7070467472076416,2.691748619
14844,2.6935417652130127,2.7060253620147705,2.691166877746582
14845,2.686094045639038,2.699956178665161,2.6843373775482178
14849,2.6772003173828125,2.690042257,2.6742095947265625
14850,2.6773924827575684,2.6916210651397705,2.6753435134887695
14852,2.672835111618042,2.685676336288452,2.6699604988098145
14862,2.681389093399048,2.6938815116882324,2.678781032562256
14864,2.680279255,2.693847894668579,2.6774792671203613
14867,2.6840124130249023,2.6972579956054688,2.6813995838165283
14868,2.671492099761963,2.6846487522125244,2.668694257736206
14870,2.6767876148223877,2.6898605823516846,2.673668861
14871,2.6857309341430664,2.6981544494628906,2.6825242042541504
14872,2.6836538314819336,2.695868492126465,2.679863452911377
14873,2.684196949005127,2.6973955631256104,2.6816024780273438
14874,2.6955223083496094,,2.6935911178588867
14875,2.681612968444824,2.694343090057373,2.6795129776000977
14876,2.6779394149780273,2.6909987926483154,2.6752500534057617
14877,2.685913324356079,2.6991820335388184,2.6835713386535645
14879,2.699821710586548,2.713137388,2.697669029
14881,2.6726746559143066,2.6849896907806396,2.6692521572113037
14884,2.691453695297241,2.703857422,2.687641143798828
14885,2.6803793907165527,2.692582130432129,2.6764047145843506
14887,2.679893970489502,2.6923439502716064,2.6762256622314453
14889,2.6863131523132324,2.6987595558166504,2.682065010070801
14892,2.679561138153076,2.692009449005127,2.6774277687072754
14894,2.673917055130005,2.6866278648376465,2.6710000038146973
14895,2.677171230316162,2.6889047622680664,2.673454761505127
14896,2.6701903343200684,2.6823325157165527,2.667379618
14898,2.675443410873413,2.6891415119171143,2.672842025756836
14899,2.6891355514526367,2.7017412185668945,2.6861774921417236
14900,2.667835235595703,2.680508852005005,2.6661171913146973
14903,2.680093765258789,2.6927833557128906,2.676708698272705
14904,2.681074380874634,2.693316936,2.677203416824341
14905,2.6910908222198486,2.703852891921997,2.6869378089904785
14906,2.668818950653076,2.6818158626556396,2.6648268699645996
14907,2.680234432220459,2.693849563598633,2.677790403366089
14908,2.6869049072265625,2.699958086013794,2.6844992637634277
14909,2.6663248538970947,2.679270029067993,2.6644163131713867
14910,2.683143138885498,2.696063519,2.6812329292297363
14912,2.693531036376953,2.7074978351593018,2.6920762062072754
14915,2.6931979656219482,2.705674409866333,2.6902928352355957
14917,2.6996517181396484,2.713243246078491,2.6971821784973145
14919,2.681527853012085,2.6941440105438232,2.6793155670166016
14922,2.689181327819824,2.7020158767700195,2.6862118244171143
14925,2.685114860534668,2.6983840465545654,2.682424545288086
14929,2.701249361038208,2.713860511779785,2.6981453895568848
14932,2.6900758743286133,2.701728105545044,2.686978816986084
14933,2.680558919906616,2.6920578479766846,2.6772990226745605
14935,2.692111015319824,2.7042031288146973,2.689279079437256
14938,2.6686017513275146,2.680927276611328,2.666463613510132
14940,2.676692485809326,2.6901767253875732,2.675154209136963
14942,2.666821241378784,2.679380416870117,2.665027141571045
14945,2.670849323272705,2.6827173233032227,2.6678004264831543
14949,2.671088457107544,2.684032917022705,2.667445659637451
14954,2.668546199798584,2.6812496185302734,2.666459321975708
14955,2.689894676208496,2.7027533054351807,2.686767578
14956,2.6698365211486816,2.6837823390960693,2.6675937175750732
14957,2.679339886,2.6921985149383545,2.6755568981170654
14959,2.6921839714050293,2.704982280731201,2.6884706020355225
14960,2.686654567718506,2.699434518814087,2.683758259
14963,2.6724894046783447,2.6862192153930664,2.669727325439453
14968,2.6665542125701904,2.679764747619629,2.664290428161621
14974,2.6778955459594727,2.6903021335601807,2.674035072
14976,2.686079740524292,2.698432683944702,2.683070659637451
14978,2.6876397132873535,2.7007339000701904,2.6846487522125244
14981,2.6746034622192383,2.688361167907715,2.672791004180908
14983,2.6636853218078613,2.6766481399536133,2.6609814167022705
14984,2.664858102798462,2.6784415245056152,2.662512779
14985,2.6804697513580322,2.6937694549560547,2.678333282470703
14986,2.670625686645508,2.6834044456481934,2.6671266555786133
14987,2.676738977432251,2.6897172927856445,2.6739931106567383
14989,2.681121349334717,2.6943109035491943,2.6775190830230713
14991,2.687091351,2.700218677520752,2.683924674987793
14992,2.6904149055480957,2.7029905319213867,2.687084674835205
14996,2.689764976501465,2.7018468379974365,2.686387538909912
14998,2.6600046157836914,2.6723551750183105,2.656252145767212
15003,2.693075418,2.704376459121704,2.6893434524536133
15004,2.676668405532837,2.6917777061462402,2.673909902572632
15005,2.673233985900879,2.6842904090881348,2.6692700386047363
15007,2.679974079,2.6912996768951416,2.678213596343994
15008,2.688070536,2.699906111,2.685731887817383
15012,2.6613001823425293,2.6731438636779785,2.658576011657715
15014,2.680497884750366,2.6945109367370605,2.678678035736084
15016,2.6798481941223145,2.6917266845703125,2.676776885986328
15017,2.6815125942230225,2.6938252449035645,2.678412914276123
15020,2.6964638233184814,2.7085273265838623,2.6935737133026123
15021,2.6826231479644775,2.6958389282226562,2.680161476135254
15027,2.667964458465576,2.680713176727295,2.6662659645080566
15028,2.6943318843841553,2.7074649333953857,2.6919758319854736
15029,2.6751413345336914,2.6881773471832275,2.672933578491211
15030,2.686563730239868,2.6987948417663574,2.6840410232543945
15031,2.663349151611328,2.675625801086426,2.660031795501709
15033,2.674776792526245,2.6881213188171387,2.6732277870178223
15034,2.6995177268981934,2.7127230167388916,2.697071075439453
15037,2.6681244373321533,2.680614471435547,2.664947509765625
15041,2.672884464263916,2.6844329833984375,2.669083595275879
15042,2.6939263343811035,2.7062175273895264,2.6908178329467773
15043,2.6819803714752197,2.694472312927246,2.678471565246582
15044,2.6716408729553223,2.684483528137207,2.6690897941589355
15048,2.689575195,2.7019431591033936,2.685483694076538
15051,2.6772305965423584,2.6902241706848145,2.6740245819091797
15055,2.6883578300476074,2.700396776199341,2.6821537017822266
15056,2.6668477058410645,2.6793673038482666,2.6608691215515137
15060,2.691777467727661,2.705864191055298,2.6898560523986816
15064,2.6619796752929688,2.675677537918091,2.6604373455047607
15065,2.672135829925537,2.685002088546753,2.6700353622436523
15066,2.680792808532715,2.6937739849090576,2.677565574645996
15071,2.686269760131836,2.699218988418579,2.6838927268981934
15072,2.6604392528533936,2.6737709045410156,2.658277988433838
15077,2.696591854095459,2.7087714672088623,2.6940550804138184
15078,2.6861400604248047,2.698323965072632,2.6838788986206055
15084,2.681853771209717,2.6944451332092285,2.6793642044067383
15086,2.677154541015625,2.690066099,2.6756749153137207
15088,2.6879160404205322,2.7013583183288574,2.685028076171875
15089,2.6927452087402344,2.7061736583709717,2.689023256
15091,2.6792616844177246,2.6922078132629395,2.6763319969177246
15092,2.6802995204925537,2.692030191421509,2.677122116088867
15097,2.691668987,2.704125165939331,2.688513994216919
15098,2.661400795,2.6737914085388184,2.6586785316467285
15099,2.6841275691986084,2.696661949157715,2.6806960105895996
15100,2.679529905319214,2.6914732456207275,2.676398277282715
15101,2.6605656147003174,2.6727795600891113,2.657264232635498
15104,2.6727163791656494,2.684737444,2.6699793338775635
15108,2.682586669921875,2.6957969665527344,2.680818796157837
15110,2.669433116912842,2.6832220554351807,2.665867328643799
15111,2.6680800914764404,2.6804699897766113,2.665259361
15114,2.6804749965667725,2.6932904720306396,2.6781764030456543
15118,2.679013967514038,2.691675901412964,2.6763525009155273
15120,2.684830665588379,2.696554660797119,2.6809890270233154
15123,2.6748533248901367,2.6872456073760986,2.6719019412994385
15124,2.6790378093719482,2.691593647003174,2.676551342010498
15128,,,2.6742992401123047
15130,2.6724822521209717,2.684577703475952,2.668983221054077
15132,2.6765105724334717,2.6893467903137207,2.6732161045074463
15137,2.6730093955993652,2.6858012676239014,2.670881509780884
15138,2.674020290374756,2.687208652496338,2.6724581718444824
15140,2.667597532272339,2.681500196456909,2.6655712127685547
15142,2.666358470916748,2.6798007488250732,2.6632273197174072
15146,2.690789222717285,2.7038872241973877,2.6882894039154053
15147,2.6847591400146484,2.697939157485962,2.6822142601013184
15149,2.6730761528015137,2.685436487197876,2.6705660820007324
15150,2.6783485412597656,2.690328359603882,2.6751997470855713
15151,2.663916826248169,2.6759278774261475,2.6602821350097656
15152,2.6938982009887695,2.7082979679107666,2.694077968597412
15154,2.6678614616394043,2.6808786392211914,2.6658172607421875
15155,2.6811561584472656,2.6946780681610107,2.6781105995178223
15157,2.694040298461914,2.706181049346924,2.6918535232543945
15158,2.683703660964966,2.6952168941497803,2.6810250282287598
15159,2.6716456413269043,2.6844747066497803,2.669098377227783
15162,2.6656086444854736,2.678191661834717,2.6627354621887207
15165,2.6749157905578613,2.687502861022949,2.672048568725586
15166,2.676922082901001,2.6896908283233643,2.673588752746582
15169,2.673164129257202,2.6856753826141357,2.6710405349731445
15171,2.678438663482666,2.691056728363037,2.675738811
15172,2.663147449493408,2.6759040355682373,2.660074472427368
15173,2.6752357482910156,2.688279151916504,2.671983242034912
15175,2.6762847900390625,2.688901186,2.6730332374572754
15177,2.660195827484131,2.6729023456573486,2.6566460132598877
15179,2.672165870666504,2.684323310852051,2.6695244312286377
15182,2.6704773902893066,2.684377431869507,2.668233871459961
15183,2.6594579219818115,2.671905279159546,2.6576266288757324
15184,2.6830952167510986,2.6961464881896973,2.680687904
15186,2.6883456707000732,2.701575517654419,2.6855947971343994
15187,2.6610870361328125,2.674130678,2.6583521366119385
15188,2.6666502952575684,,2.6634840965270996
15190,2.679008960723877,2.6915547847747803,2.6768147945404053
15192,2.6745054721832275,2.686816453933716,2.6711599826812744
15195,2.675492763519287,2.688159465789795,2.6735267639160156
15198,2.6869168281555176,2.698920488357544,2.684455394744873
15199,2.6700823307037354,2.6825268268585205,2.6676814556121826
15206,2.688612699508667,2.7013978958129883,2.6861188411712646
15207,2.6728103160858154,2.685918092727661,2.671332836151123
