Step,all split,split ffn only,split qkv only
8978,2.7830567359924316,2.796186923980713,2.7850873470306396
8979,2.770223617553711,2.7832272052764893,2.770284891
8980,2.784111261367798,2.796354293823242,2.7833778858184814
8982,2.778750419616699,2.790668487548828,2.7782304286956787
8983,2.785123348236084,2.797520875930786,2.7849881649017334
8984,2.776822805404663,2.7875046730041504,2.777040719985962
8986,,2.7832562923431396,2.769536018371582
8988,,2.7903530597686768,2.7780892848968506
8989,2.777113914489746,2.791121006011963,2.7780187129974365
8991,,2.784935951,2.771437406539917
8993,,2.781024932861328,2.766977310180664
8994,2.7733047008514404,2.7878217697143555,2.7748496532440186
8997,,2.7862815856933594,2.774780273
8998,2.7887933254241943,2.8009109497070312,2.7895069122314453
9000,2.7810020446777344,2.7940056324005127,2.782454252243042
9002,,2.780529499053955,2.7674083709716797
9003,2.764991044998169,2.7766408920288086,2.7636680603027344
9007,,2.7962660789489746,2.7837862968444824
9008,2.7663116455078125,2.778913736343384,2.7662692070007324
9009,2.760664463043213,2.773693084716797,2.760187864303589
9010,2.775836468,2.7863197326660156,2.7754440307617188
9012,2.768831253051758,2.7822394371032715,2.7702555656433105
9013,,2.7921512126922607,2.778822898864746
9014,,2.794879436,2.781691551208496
9015,,2.7711548805236816,2.75769043
9016,,2.796492815,2.7826876640319824
9017,2.769181013,2.7823314666748047,2.769143581390381
9018,2.776662826538086,2.7887539863586426,2.777470588684082
9019,2.779693365097046,2.790955066680908,2.781524181365967
9020,2.767470359802246,2.7802481651306152,2.768798589706421
9021,2.7746682167053223,2.7876782417297363,2.7767817974090576
9022,,2.788339853286743,2.775646686553955
9023,2.781538963317871,2.7958250045776367,2.7826051712036133
9024,2.7955620288848877,2.8078272342681885,2.795409679412842
9025,,2.800034999847412,2.7886242866516113
9026,2.7922120094299316,2.802311420440674,2.792531728744507
9027,2.7614541053771973,2.7744393348693848,2.762204170227051
9028,2.775282859802246,2.7880382537841797,2.7759621143341064
9030,,2.7806835174560547,2.767822266
9031,2.7650671005249023,2.778338670730591,2.7663426399230957
9032,2.788778781890869,2.8036413192749023,2.7906312942504883
9033,,2.783127784729004,2.7709593772888184
9034,,2.7887120246887207,2.778062343597412
9035,2.775559425354004,2.7875828742980957,2.7767481803894043
9036,,2.7921319007873535,2.7812538146972656
9038,2.7892580032348633,2.8018641471862793,2.7921133041381836
9039,,2.791679620742798,2.780742883682251
9041,,2.7860631942749023,2.773256778717041
9042,2.777780294418335,2.7925570011138916,2.7776882648468018
9044,2.7760472297668457,2.7900500297546387,2.7767720222473145
9046,,2.7883217334747314,2.7754335403442383
9047,2.7843246459960938,2.7977471351623535,2.785015821456909
9048,,2.802539825439453,2.7895078659057617
9052,,2.785433530807495,2.770846366882324
9053,,2.7882018089294434,2.773844003677368
9054,,2.787562608718872,2.7733566761016846
9055,2.7690982818603516,2.7827792167663574,2.768285036087036
9056,,2.801283836364746,2.7859275341033936
9057,2.7786576747894287,2.7920100688934326,2.7797393798828125
9058,2.776608706,2.792106866836548,2.7787632942199707
9060,2.783071994781494,2.7965126037597656,2.782649517059326
9062,2.7774698734283447,2.791360855102539,2.777621269226074
9065,2.7888169288635254,2.799759864807129,2.789032220840454
9066,2.773592472076416,2.7847700119018555,2.772132396697998
9068,2.777891159057617,2.791313648223877,2.7773239612579346
9069,2.771402121,2.7851169109344482,2.7724945545196533
9071,2.7762653827667236,2.7909510135650635,2.77734375
9072,,2.777993679046631,2.7649037837982178
9073,,2.7919299602508545,2.7803564071655273
9074,2.7765445709228516,2.789980173110962,2.777941942214966
9075,2.782191753387451,2.794651508331299,2.7820615768432617
9076,,2.7796730995178223,2.766944408416748
9077,,2.783853054046631,2.7716352939605713
9078,,2.7896366119384766,2.7774031162261963
9079,,2.7891361713409424,2.7761337757110596
9080,,,2.7826783657073975
9084,,2.7926626205444336,2.7791268825531006
9086,2.785489082336426,2.799518585205078,2.7853336334228516
9087,,2.796926975250244,2.782189369
9088,,2.793210744857788,2.7792680263519287
9089,2.7723190784454346,2.786820411682129,2.7732670307159424
9091,,2.779548168182373,2.7654008865356445
9092,2.7728428840637207,2.7854576110839844,2.7721364498138428
9094,2.7664685249328613,2.7788889408111572,2.7652902603149414
9095,,2.783518075942993,2.7700271606445312
9096,2.795945405960083,2.8096554279327393,2.7963273525238037
9097,2.7771430015563965,2.7900264263153076,2.7770822048187256
9098,,2.7777297496795654,2.765491485595703
9100,,2.7766995429992676,2.763888359069824
9101,,2.7884716987609863,2.773855209350586
9103,2.7774085998535156,2.792633056640625,2.778726816177368
9104,2.769421100616455,2.7829649448394775,2.770089626312256
9105,2.781224489212036,2.7935121059417725,2.7807812690734863
9106,,2.7786715030670166,2.7655670642852783
9107,2.794663429260254,2.807777166366577,2.7956063747406006
9108,2.7721869945526123,2.785444974899292,2.7707746028900146
9109,2.7849202156066895,2.7983086109161377,2.7844669818878174
9110,2.7698116302490234,2.783041239,2.7697489261627197
9111,,2.8013498783111572,2.7882766723632812
9112,2.779766082763672,2.7940561771392822,2.7810354232788086
9114,2.770109176635742,2.7826907634735107,2.7710063457489014
9115,,2.7857258319854736,2.772813558578491
9117,2.773895740509033,2.786468982696533,2.774397134780884
9120,2.7730391025543213,2.7859835624694824,2.7720394134521484
9121,,2.791304827,2.7794394493103027
9123,2.7504124641418457,2.7614707946777344,2.7515945434570312
9126,,2.786423444747925,2.774196147918701
9129,,2.782001495361328,2.7704038619995117
9130,,2.7795376777648926,2.768043279647827
9131,,2.798480272293091,2.7854247093200684
9132,,2.802213668823242,2.787512779
9134,2.774399518966675,2.789405584335327,2.7744016647338867
9135,2.760190010070801,2.7736196517944336,2.7622599601745605
9136,,2.788503408432007,2.775372266769409
9138,,2.7771568298339844,2.7652835845947266
9139,,2.784299850463867,2.771124839782715
9141,,2.7753825187683105,2.7605040073394775
9142,2.7676925659179688,2.7812747955322266,2.767404794692993
9143,2.7540946006774902,2.7663581371307373,2.7539777755737305
9144,2.779163360595703,2.791715145111084,2.7816760540008545
9146,2.787562608718872,2.803635597229004,2.7895681858062744
9147,2.7690720558166504,2.7849209308624268,2.772190570831299
9148,2.7512481212615967,2.765300989151001,2.7542777061462402
9150,,2.779926061630249,2.7668938636779785
9151,,2.7881293296813965,2.775829315185547
9152,,2.803703546524048,2.791609048843384
9153,,2.7858476638793945,2.775059223175049
9154,2.7678046226501465,2.779275417327881,2.767016887664795
9156,2.7639503479003906,2.7769381999969482,2.764486789703369
9157,,2.802616834640503,2.7903921604156494
9158,,2.7820467948913574,2.769951343536377
9159,2.763726234436035,2.7774250507354736,2.7655744552612305
9161,,2.7930431365966797,2.778384208679199
9163,2.7787904739379883,2.794226884841919,2.7800135612487793
9164,2.7829391956329346,2.7968854904174805,2.7835569381713867
9166,2.762378692626953,2.7741808891296387,2.7603304386138916
9167,2.7538862228393555,2.7660439014434814,2.753477096557617
9168,2.7612531185150146,2.774384021759033,2.761049270629883
9169,2.780392646789551,2.7929229736328125,2.780259132385254
9170,,2.7932167053222656,2.7810637950897217
9171,2.7620015144348145,2.7749807834625244,2.762291908
9172,,2.7964069843292236,2.7815189361572266
9174,2.7773702144622803,2.788236379623413,2.778411626815796
9175,2.7723536491394043,2.783372402191162,2.7739639282226562
9177,2.7579617500305176,2.7696876525878906,2.758997678756714
9178,2.7433838844299316,2.755380868911743,2.744770050048828
9179,,2.789299249649048,2.7763965129852295
9180,2.7758288383483887,2.789496421813965,2.7772645950317383
9183,2.778574228286743,2.7920827865600586,2.7787911891937256
9184,2.786759138,2.798370838165283,2.7870852947235107
9186,,2.7795703411102295,2.7679100036621094
9189,2.763296365737915,2.7761077880859375,2.763481855392456
9190,2.7834272384643555,2.7948923110961914,2.7820827960968018
9191,2.7714831829071045,2.784639358520508,2.7716991901397705
9192,,2.8058910369873047,2.7933778762817383
9193,,2.802077293395996,2.789788246154785
9194,2.7823948860168457,2.7957732677459717,2.7830424308776855
9196,,2.796293020248413,2.7831599712371826
9197,2.790727376937866,2.804356575012207,2.7900147438049316
9198,2.769422769546509,2.7847225666046143,2.771047592163086
9199,2.7813634872436523,2.796096086502075,2.782086133956909
9200,,2.763429641723633,2.7505335807800293
9203,,2.774705648422241,2.762420415878296
9204,,2.7713875770568848,2.7590270042419434
9207,,2.7978854179382324,2.786219358444214
9209,2.772458791732788,2.783693313598633,2.773360013961792
9211,2.770610809326172,2.7836670875549316,2.770637035369873
9212,2.7550997734069824,2.7713284492492676,2.7556347846984863
9213,,2.7796831130981445,2.7649545669555664
9214,2.787717819213867,2.8012962341308594,2.787343740463257
9215,2.778250217437744,2.791923999786377,2.7779200077056885
9216,2.7736387252807617,2.7864298820495605,2.772671937942505
9217,2.77695632,2.788846015930176,2.7767457962036133
9221,2.770636796951294,2.7845051288604736,2.771852970123291
9222,,2.786693811416626,2.7725634574890137
9223,2.779388904571533,2.7924535274505615,2.7784197330474854
9229,2.7583250999450684,2.7705912590026855,2.7596917152404785
9230,,2.7753384113311768,2.763772726
9234,,2.7843477725982666,2.7704296112060547
9235,,2.792524814605713,2.779547691345215
9236,,2.796604871749878,2.7825541496276855
9237,2.758965015411377,2.7729544639587402,2.7593560218811035
9239,,2.7892606258392334,2.7759664058685303
9241,,2.7918922901153564,2.7789289951324463
9243,2.7816007137298584,2.7941789627075195,2.7811009883880615
9244,2.7766759395599365,2.7900984287261963,2.778913974761963
9246,2.765866994857788,2.778993844985962,2.7661967277526855
9248,2.754021406173706,2.768331289291382,2.755061626434326
9249,,2.7932305335998535,2.779848575592041
9250,,2.8009798526763916,2.7862014770507812
9252,,2.7782819271087646,2.766578435897827
9254,2.7613916397094727,2.7739927768707275,2.762946128845215
9255,2.783310890197754,2.795247793197632,2.7825536727905273
9256,2.782379627227783,2.795593262,2.783123493
9257,,2.7755112648010254,2.7626757621765137
9258,,2.771653175354004,2.7579779624938965
9259,,2.7931108474731445,2.779236078262329
9260,,2.780522584915161,2.7678234577178955
9262,2.768903970718384,2.7827558517456055,2.769061326980591
9263,2.7896065711975098,2.803332567214966,2.7902133464813232
9264,,2.7936530113220215,2.7820217609405518
9267,2.7845239639282227,2.798992156982422,2.7861220836639404
9268,,2.793565034866333,2.7814273834228516
9269,2.7733702659606934,2.786865234,2.7745423316955566
9271,2.771571159362793,2.785353183746338,2.7718374729156494
9277,2.7600350379943848,2.7726972103118896,2.759831190109253
9280,2.756321907043457,2.767850399017334,2.7557075023651123
9283,,2.782153844833374,2.768556833267212
9284,,2.7765965461730957,2.7626700401306152
9285,2.764859199523926,2.779811143875122,2.765350341796875
9286,2.773491621017456,2.7866172790527344,2.7736282348632812
9288,,2.7746164798736572,2.762037992477417
9289,,2.7886288166046143,2.776573419570923
9290,2.7860958576202393,2.799748182296753,2.7869997024536133
9291,2.7818613052368164,2.7956011295318604,2.7840917110443115
9292,,2.7741854190826416,2.762204170227051
9295,,2.7803781032562256,2.767064094543457
9297,2.758420229,2.772230625152588,2.760456085205078
9298,,2.7796225547790527,2.7665600776672363
9299,2.7694103717803955,2.784506320953369,2.7693076133728027
9300,2.7759745121002197,2.7912235260009766,2.7754034996032715
9304,2.7708964347839355,2.785026788711548,2.771944761276245
9305,2.7580292224884033,2.7724571228027344,2.7591755390167236
9307,,2.7922842502593994,2.7796850204467773
9308,,2.7858521938323975,2.771592140197754
9309,2.7628815174102783,2.7741570472717285,2.7596423625946045
9310,2.773189067840576,2.7863101959228516,2.7726149559020996
9312,,2.778683901,2.764899969100952
9315,,2.7847938537597656,2.773474693
9316,2.7790355682373047,2.791043996810913,2.7789907455444336
9317,,2.7811129093170166,2.769683361053467
9318,,2.7710862159729004,2.759593963623047
9320,,2.789102316,2.7758607864379883
9322,2.7593512535095215,2.770587921142578,2.7586278915405273
9324,2.776002883911133,2.788648843765259,2.7755532264709473
9325,2.7720937728881836,2.785111904144287,2.7735579013824463
9326,,2.7752299308776855,2.763231039047241
9328,,2.7851076126098633,2.772029399871826
9329,,2.7843992710113525,2.7728183269500732
9331,2.7636430263519287,2.7744455337524414,2.7632031440734863
9332,2.7671730518341064,2.7780463695526123,2.766364574432373
9333,2.7728471755981445,2.785830497741699,2.7726633548736572
9334,2.7721424102783203,2.785438060760498,2.772134542
9337,2.766777515411377,2.778756618499756,2.766552448272705
9338,2.766082286834717,2.778906822,2.767460584640503
9339,2.758650541305542,2.771881580352783,2.759345293045044
9340,2.7681732177734375,2.7814369201660156,2.767507791519165
9341,2.7752010822296143,2.7878167629241943,2.774916172027588
9342,,2.7783803939819336,2.7637760639190674
9343,2.759632110595703,2.772749900817871,2.759854793548584
9344,2.7705044746398926,2.7841689586639404,2.7730305194854736
9345,,2.774384021759033,2.762496233
9346,,2.7890660762786865,2.7773122787475586
9347,2.7677197456359863,2.7824597358703613,2.770317554473877
9348,2.781682014465332,2.794294595718384,2.782583713531494
9349,2.7648043632507324,2.778373956680298,2.764352321624756
9350,,2.7717742919921875,2.7581632137298584
9351,2.7490463256835938,2.7615485191345215,2.748185634613037
9353,2.759732246398926,2.7734932899475098,2.761465072631836
9354,,2.7739686965942383,2.763136625289917
9355,,2.7883620262145996,2.7759628295898438
9356,2.7640163898468018,2.7772655487060547,2.7640364170074463
9357,,2.7736034393310547,2.761155366897583
9358,,2.7683258056640625,2.7562804222106934
9360,,2.763122797012329,2.7496752738952637
9361,2.7646329402923584,2.7796833515167236,2.765249252319336
9362,,2.7658724784851074,2.7519659996032715
9363,,2.7886252403259277,2.7753360271453857
9364,2.7656445503234863,2.777270793914795,2.7650363445281982
9366,,2.785492420196533,2.771940231323242
9367,2.760857582092285,2.776395797729492,2.760517120361328
9368,,2.7837588787078857,2.7690727710723877
9370,,2.7725348472595215,2.7605581283569336
9371,2.7652945518493652,2.778137445449829,2.765717029571533
9372,2.780938148498535,2.7948102951049805,2.7811686992645264
9375,2.772313356399536,2.7860605716705322,2.7727017402648926
9376,2.74830699,2.7626302242279053,2.748079776763916
9377,,2.7640085220336914,2.749770164489746
9380,2.7734498977661133,2.7857301235198975,2.7719664573669434
9382,2.7707319259643555,2.7821028232574463,2.770771026611328
9383,2.7697386741638184,2.7819747924804688,2.769411087036133
9384,2.776278018951416,2.788560152053833,2.7756705284118652
9385,2.7680115699768066,2.7817556858062744,2.7687699794769287
9386,2.7582173347473145,2.7721667289733887,2.758716344833374
9387,,2.7941060066223145,2.7815682888031006
9391,2.753415584564209,2.7690670490264893,2.754377603530884
9392,,2.778136730194092,2.7656805515289307
9394,,2.786552906036377,2.7731380462646484
9395,2.7626054286956787,2.7764341831207275,2.7643091678619385
9398,2.7546000480651855,2.766085624694824,2.7532477378845215
9399,2.783252000808716,2.794747829437256,2.7831645011901855
9400,2.7837655544281006,2.7951741218566895,2.7830216884613037
9401,2.780642509460449,2.792499065,2.7792420387268066
9403,2.7730295658111572,2.7855050563812256,2.7727437019348145
9404,,2.7660410404205322,2.753030776977539
9405,,2.785327672958374,2.7725467681884766
9407,,2.771989345550537,2.758456230163574
9408,,2.7842726707458496,2.771453857421875
9411,,2.7943809032440186,2.781433105
9413,,2.7856810092926025,2.772514820098877
9416,,2.785024881362915,2.771171808242798
9417,,2.788346052,2.776233434677124
9420,,2.798851251602173,2.7853879928588867
9422,,2.781315326690674,2.7683162689208984
9423,,2.7782509326934814,2.7661571502685547
9424,2.7727696895599365,2.7864222526550293,2.773066997528076
9425,2.768198013305664,2.780056953430176,2.767608642578125
9426,,2.789254665374756,2.776963949203491
9427,2.749354362487793,2.7611775398254395,2.7489852905273438
9428,2.7664551734924316,2.778663396835327,2.7676236629486084
9430,2.7591171264648438,2.7726540565490723,2.7609193325042725
9431,2.7646138668060303,2.777420997619629,2.7652854919433594
9432,2.7533040046691895,2.7661969661712646,2.753293037414551
9433,,2.7862346172332764,2.7737104892730713
9434,2.7751970291137695,2.788879395,2.7753868103027344
9435,2.750098705291748,2.765545368,2.752307415008545
9436,2.777407646179199,2.7920925617218018,2.780174970626831
9437,2.769935131072998,2.783329725265503,2.771399736404419
9438,2.757462978363037,2.7707107067108154,2.760409355163574
9439,2.7591190338134766,2.7712273597717285,2.7610974311828613
9440,,2.7878341674804688,2.775495767593384
9441,2.763228416442871,2.7768003940582275,2.764012336730957
9442,,2.781234026,2.767914295196533
9443,2.7605478763580322,2.7737503051757812,2.760373115539551
9445,2.7701475620269775,2.7848401069641113,2.7716283798217773
9446,2.772336245,2.7863290309906006,2.7736804485321045
9447,2.750290632247925,2.7640936374664307,2.7519500255584717
9448,2.7719407081604004,2.7855477333068848,2.7720069885253906
9449,2.7917866706848145,2.805859327316284,2.7932581901550293
9450,2.7716212272644043,2.7860443592071533,2.7731986045837402
9452,,2.7808940410614014,2.7673516273498535
9456,2.7710728645324707,2.783841609954834,2.7713871002197266
9457,2.7694458961486816,2.782600164413452,2.7701570987701416
9458,,2.807257652282715,2.7948343753814697
9459,2.7732372283935547,2.7851834297180176,2.773402214050293
9460,,2.781210422515869,2.768697977
9461,,2.7772021293640137,2.7647929191589355
9462,,2.7669413089752197,2.754194736480713
9463,,2.7857089042663574,2.774202346801758
9465,2.7524566650390625,2.764237642288208,2.7522454261779785
9466,2.7662410736083984,2.7803802490234375,2.766496419906616
9467,,2.7796108722686768,2.7660484313964844
9468,2.760437488555908,2.774014711380005,2.761265993118286
9469,,2.789834499359131,2.7760684490203857
9471,2.7786242961883545,2.7911550998687744,2.7784805297851562
9472,2.7794382572174072,2.792334557,2.7804181575775146
9473,2.770484209060669,2.7820935249328613,2.7692904472351074
9474,2.7621376514434814,2.7733066082000732,2.7618513107299805
9475,,2.783738613128662,2.7720863819122314
9476,,2.792525053024292,2.7800045013427734
9477,,2.776911973953247,2.7642998695373535
9478,,2.7903923988342285,2.7776851654052734
9480,,2.7719979286193848,2.759305000305176
9483,,2.7681479454040527,2.7569260597229004
9485,2.7622272968292236,2.7728142738342285,2.760591983795166
9486,2.757174015045166,2.7696645259857178,2.757688522338867
9487,2.7700045108795166,2.782458543777466,2.7715468406677246
9488,2.7727930545806885,2.785599708557129,2.7748255729675293
9490,2.7666916847229004,2.780351161956787,2.7671585083007812
9491,2.7714293003082275,2.7839126586914062,2.772033214569092
9493,,2.771778106689453,2.759744167327881
9494,2.7799158096313477,2.7922191619873047,2.7806167602539062
9496,2.7675862312316895,2.780855178833008,2.767695665359497
9498,,2.7709460258483887,2.7578816413879395
9500,2.7645158767700195,2.7751941680908203,2.763718605041504
9502,,2.7939343452453613,2.781120777130127
9503,2.7649412155151367,2.777208089828491,2.7657604217529297
9504,,2.768523931503296,2.7562170028686523
9505,,2.768772602081299,2.759047269821167
9506,,2.793484687805176,2.781687021255493
9508,,2.778146266937256,2.764674663543701
9509,2.755126476287842,2.7686338424682617,2.7551615238189697
9510,2.766251802444458,2.7790942192077637,2.7656757831573486
9511,2.7639899253845215,2.776907444000244,2.763592243
9512,2.7762811183929443,2.7880241870880127,2.7750909328460693
9513,2.766047239303589,2.778578519821167,2.765216588973999
9514,2.758780002593994,2.771489381790161,2.758096694946289
9516,,2.7741544246673584,2.7611820697784424
9518,,2.7691664695739746,2.7555482387542725
9519,2.754117012023926,2.766944169998169,2.757059097290039
9520,,2.7852163314819336,2.7737021446228027
9521,2.763155460357666,2.775357723236084,2.763631820678711
9523,2.763059139251709,2.776252508163452,2.7635343074798584
9524,,2.771270513534546,2.758708953857422
9525,,2.7813360691070557,2.768988609313965
9526,,2.791393756866455,2.778453826904297
9528,,2.7802865505218506,2.767319679260254
9529,2.778423547744751,2.789806604385376,2.7766847610473633
9531,2.7656636238098145,2.778895854949951,2.765047073364258
9532,2.7711756229400635,2.7845375537872314,2.770843029022217
9533,2.7526910305023193,2.765882730484009,2.7523040771484375
9534,2.763859748840332,2.779614210128784,2.7661378383636475
9535,,2.7838938236236572,2.7722129821777344
9536,2.7567124366760254,2.771142006,2.758605480194092
9542,,2.758315324783325,2.7443509101867676
9543,2.7592382431030273,2.772629976272583,2.759023427963257
9545,2.7650928497314453,2.777855873,2.7656216621398926
9546,,2.7906739711761475,2.7775166034698486
9548,2.756922721862793,2.7705307006835938,2.758089780807495
9549,2.7529778480529785,2.765289306640625,2.752657651901245
9550,,2.7820396423339844,2.768094539642334
9551,,2.7932114601135254,2.7816052436828613
9552,,2.7865161895751953,2.7732019424438477
9554,,2.7720987796783447,2.7589898109436035
9555,2.760960102081299,2.7744991779327393,2.762012004852295
9557,2.7684848308563232,2.7808680534362793,2.7668731212615967
9558,2.7754411697387695,2.787490129470825,2.7741146087646484
9559,2.767984390258789,2.7821168899536133,2.767822266
9560,2.7672622203826904,2.780785561,2.7673091888427734
9562,2.7754383087158203,2.7886312007904053,2.775909423828125
9563,,2.780069351196289,2.7675158977508545
9565,,2.7697277069091797,2.7571539878845215
9569,,2.784768581390381,2.7725229263305664
9570,2.7837119102478027,2.7968761920928955,2.785468101501465
9572,2.7759828567504883,2.788264036178589,2.777402877807617
9573,2.7626023292541504,2.774409294128418,2.763037682
9574,,2.7798049449920654,2.7663586139678955
9576,,2.798980712890625,2.786785125732422
9577,,2.7833926677703857,2.771704674
9581,,2.764059543609619,2.7522521018981934
9582,,2.766482353210449,2.7547149658203125
9583,2.7616779804229736,2.773765802383423,2.762359619140625
9584,,2.790771722793579,2.777010440826416
9587,2.776962995529175,2.7884860038757324,2.7757298946380615
9589,,2.7467923164367676,2.7337286472320557
9590,2.774958610534668,2.7895150184631348,2.776346445083618
9591,2.787675380706787,2.8027918338775635,2.788912773132324
9592,,2.782578706741333,2.7708680629730225
9593,,2.7773096561431885,2.7651336193084717
9594,,2.7806313037872314,2.769887924194336
9595,,2.775838613510132,2.7632193565368652
9596,,2.7800710201263428,2.767177104949951
9597,,2.7670698165893555,2.7551002502441406
9599,2.7609505653381348,2.772892951965332,2.7606019973754883
9600,2.7678351402282715,2.7796897888183594,2.767449140548706
9601,2.7500364780426025,2.763563632965088,2.7507941722869873
9602,,2.7720963954925537,2.7591214179992676
9606,2.7540903091430664,2.7675812244415283,2.7549309730529785
9607,2.7498950958251953,2.764784574508667,2.7514781951904297
9608,2.761117935180664,2.7754669189453125,2.7622950077056885
9609,,2.7989182472229004,2.7867023944854736
9610,,2.785534143447876,2.7726690769195557
9613,2.7603673934936523,2.7739198207855225,2.7620341777801514
9614,,2.778008460998535,2.766411542892456
9615,,2.7675578594207764,2.7563023567199707
9617,2.7697503566741943,2.7818849086761475,2.7703051567077637
9619,,2.771019936,2.759758234024048
9620,2.7727231979370117,2.7848618030548096,2.772547721862793
9621,2.7644734382629395,2.776716709136963,2.763887405395508
9622,2.75807786,2.7708182334899902,2.757716655731201
9623,2.766740322113037,2.7794599533081055,2.7676591873168945
9624,,2.7819247245788574,2.770049810409546
9626,,2.780809164047241,2.7671380043029785
9627,2.7683281898498535,2.7821459770202637,2.769785165786743
9629,2.7565386295318604,2.7702159881591797,2.757432460784912
9630,2.7674999237060547,2.779815196990967,2.7685561180114746
9631,2.7536911964416504,2.7663025856018066,2.7557172775268555
9634,2.7685203552246094,2.781053304672241,2.768110752105713
9635,2.761242151260376,2.773871421813965,2.7610831260681152
9636,2.7699365615844727,2.7830960750579834,2.7715115547180176
9637,,2.7785704135894775,2.7680389881134033
9638,2.7663724422454834,2.7794485092163086,2.768077850341797
9639,2.786975622177124,2.7996206283569336,2.788343906402588
9640,,2.796433448791504,2.7838895320892334
9641,,2.7901296615600586,2.778362512588501
9642,2.760098457336426,2.771790027618408,2.760495424
9643,,2.777700424194336,2.7666685581207275
9644,,2.788113594055176,2.775451898574829
9646,2.756747245788574,2.7713162899017334,2.7580342292785645
9648,,2.7870328426361084,2.7745532989501953
9649,2.782341241836548,2.7956621646881104,2.7827024459838867
9650,2.7592763900756836,2.7703208923339844,2.7579360008239746
9651,2.760356903076172,2.772982597351074,2.7596020698547363
9652,2.768052339553833,2.7808263301849365,2.768120288848877
9653,2.7784366607666016,2.792309284210205,2.7786521911621094
9654,,2.773083209991455,2.7591772079467773
9655,2.7574243545532227,2.771944522857666,2.7585513591766357
9656,,2.764387369155884,2.750063419342041
9657,,2.7861216068267822,2.7743098735809326
9658,2.7867493629455566,2.798413038253784,2.787409543991089
9659,,2.7733993530273438,2.7614052295684814
9660,2.7678022384643555,2.7808096408843994,2.7684457302093506
9661,2.7517294883728027,2.7642712593078613,2.752350330352783
9662,2.749621629714966,2.761772871017456,2.7499077320098877
9663,2.760207176208496,2.7736010551452637,2.761333703994751
9664,,2.7934603691101074,2.7800025939941406
9666,,2.7671945095062256,2.7544097900390625
9668,,2.768324613571167,2.7575860023498535
9669,2.752696990966797,2.767807960510254,2.7539420127868652
9670,,2.786433458328247,2.774475336074829
9671,2.7614409923553467,2.7741615772247314,2.7617640495300293
9672,,2.786191463470459,2.7729334831237793
9673,2.758678913116455,2.770491838,2.756918430328369
9674,,2.7916674613952637,2.778634786605835
9675,2.764091730117798,2.7773966789245605,2.7632617950439453
9676,,2.7675888538360596,2.754455804824829
9677,,2.771216393,2.7653722763061523
9678,2.780675172805786,2.792357921600342,2.7760818004608154
9680,,2.7777719497680664,2.7673768997192383
9681,,2.769085168838501,2.7608392238616943
9682,2.7784953117370605,2.7877111434936523,2.7772305011749268
9684,2.751596450805664,2.760910749435425,2.749715566635132
9685,2.764406442642212,2.7746312618255615,2.764009475708008
9686,,2.7877914905548096,2.777005910873413
9687,,2.779494524002075,2.769038677215576
9688,,2.7647013664245605,2.7546074390411377
9689,2.7437217235565186,2.7563815116882324,2.7448949813842773
9691,,2.7839818000793457,2.772047758102417
9692,,2.764165163040161,2.7529942989349365
9693,2.7552123069763184,2.765709161758423,2.756033420562744
9694,2.7497618198394775,2.7623910903930664,2.7505416870117188
9695,2.759772777557373,2.7720866203308105,2.759610652923584
9697,2.776683807373047,2.789891242980957,2.7779457569122314
9698,,2.7656707763671875,2.754894256591797
9699,2.774056911468506,2.785639762878418,2.774043560028076
9700,,2.7652201652526855,2.752180576324463
9701,2.7577977180480957,2.7701196670532227,2.7584140300750732
9702,2.768143415,2.7824325561523438,2.7688796520233154
9704,2.761610746383667,2.774418354034424,2.7619543075561523
9706,2.7731947898864746,2.78660512,2.7725729942321777
9707,2.7621359825134277,2.7744669914245605,2.7629499435424805
9710,,2.7797515392303467,2.7679688930511475
9712,2.7708075046539307,2.783708333969116,2.7687206268310547
9713,,2.785266399383545,2.7719340324401855
9714,2.7700345516204834,2.7828733921051025,2.7683846950531006
9716,,2.7631185054779053,2.751884698867798
9717,,2.7722158432006836,2.7604269981384277
9718,2.768949031829834,2.782390832901001,2.769397735595703
9719,2.761934518814087,2.775649070739746,2.7627649307250977
9720,2.775498390197754,2.7886972427368164,2.7773849964141846
9721,2.7806830406188965,2.7919421195983887,2.7811081409454346
9723,,2.7992632389068604,2.787996768951416
9725,,2.7674198150634766,2.7546262741088867
9726,2.765655994415283,2.778576612472534,2.7651400566101074
9727,,2.768390417098999,2.757101535797119
9729,,2.8019356727600098,2.791788339614868
9731,2.7577104568481445,2.768270969390869,2.757506847381592
9732,2.7626237869262695,2.774815797805786,2.7630817890167236
9733,,2.784278392791748,2.772012233734131
9735,2.7759828567504883,2.790098190307617,2.7768185138702393
9736,,2.7612271308898926,2.7499325275421143
9737,2.7548317909240723,2.766937732696533,2.7557015419006348
9738,2.7766077518463135,2.790881633758545,2.7784457206726074
9739,,2.7730495929718018,2.7617578506469727
9741,2.766575574874878,2.778803825378418,2.7673838138580322
9742,,2.783963680267334,2.772005081176758
9744,2.758077621459961,2.771310806274414,2.7582993507385254
9746,,2.775251626968384,2.7613208293914795
9747,,2.769145965576172,2.7576255798339844
9748,,2.7793474197387695,2.768632650375366
9749,2.757857322692871,2.769134283065796,2.7590219974517822
9750,2.770688533782959,2.7840166091918945,2.7715392112731934
9752,2.7798595428466797,2.791645050048828,2.779831886291504
9753,2.766890048980713,2.7785933017730713,2.766685962677002
