Step,radius 2,radius 0.5,radius 0.1,radiu 0.01,radius 1
14719,2.6752161979675293,2.6742963790893555,2.699951648712158,3.4653892517089844,2.658031940460205
14722,2.682982921600342,2.681582212,2.7074480056762695,3.477703094482422,2.665652037
14723,2.6807494163513184,2.6779332160949707,2.7039716243743896,3.4723305702209473,2.6628904342651367
14724,2.672135829925537,2.672231912612915,2.697880268096924,3.4668776988983154,2.6564292907714844
14725,2.6809873580932617,2.68235445,2.7065186500549316,3.476494073867798,2.665525197982788
14727,2.682887077331543,2.6835920810699463,2.7075119018554688,3.4748635292053223,2.667013407
14734,2.679758071899414,2.682009696960449,2.7047557830810547,3.471503734588623,2.6644372940063477
14736,2.6592791080474854,2.6596789360046387,2.6842503547668457,3.4553282260894775,2.6438779830932617
14737,2.6566033363342285,2.6579484939575195,2.682821035385132,3.4461586475372314,2.642498016357422
14738,2.6793155670166016,2.6789653301239014,2.7046406269073486,3.472982406616211,2.6642558574676514
14741,2.6699376106262207,2.6695046424865723,2.6949241161346436,3.4654884338378906,2.6534976959228516
14743,2.666613817214966,2.6671671867370605,2.692664146,3.456343173980713,2.6503827571868896
14744,2.674593210220337,2.676332950592041,2.700430393218994,3.4660110473632812,2.6583337783813477
14747,2.664311408996582,2.6656951904296875,2.6904778480529785,3.458052635192871,2.648818254470825
14748,2.6782355308532715,2.681022882461548,2.704880952835083,3.476214647293091,2.6625611782073975
14750,2.6664538383483887,2.6679153442382812,2.6925041675567627,3.4635047912597656,2.6506099700927734
14753,2.6636955738067627,2.663952112197876,2.6931309700012207,3.4627268314361572,2.648303508758545
14754,2.6716420650482178,2.6708180904388428,2.6973624229431152,3.4635329246520996,2.653655529022217
14757,2.669435977935791,2.6692113876342773,2.6953954696655273,3.459322929382324,2.6530604362487793
14758,2.672323226928711,2.672785520553589,2.7001125812530518,3.464740276,2.656015157699585
14763,2.6703860759735107,2.670020580291748,2.6974387168884277,3.4617838859558105,2.654245376586914
14764,2.681274652481079,2.682007312774658,2.7084851264953613,3.4780516624450684,2.665989875793457
14771,2.6677017211914062,2.6666150093078613,2.6929116249084473,3.457509994506836,2.6514453887939453
14772,2.665329933166504,2.6647660732269287,2.6916580200195312,3.454525947570801,2.6493608951568604
14777,2.6807570457458496,2.6765544414520264,2.699923515319824,3.4710311889648438,2.660029411315918
14778,2.6635239124298096,2.6628637313842773,2.6881937980651855,3.4573495388031006,2.647552967071533
14779,2.6865458488464355,2.685396671295166,2.710758686065674,3.4796395301818848,2.670055866241455
14781,2.676398754119873,2.6777522563934326,2.7020697593688965,3.4754953384399414,2.6597654819488525
14782,2.6651787757873535,2.6654438972473145,2.6896629333496094,3.457850456237793,2.648073912
14783,2.6595840454101562,2.660210609436035,2.6853013038635254,3.454855442047119,2.6430933475494385
14785,2.6608333587646484,2.662898302078247,2.6874821186065674,3.451012134552002,2.6462650299072266
14787,2.6641435623168945,2.665409803390503,2.690805196762085,3.4585390090942383,2.6485538482666016
14788,2.6740379333496094,2.6731483936309814,2.6986236572265625,3.4675192832946777,2.6560137271881104
14789,2.6726748943328857,2.6720023155212402,2.6986610889434814,3.4620847702026367,2.6573293209075928
14793,2.667691707611084,2.669285774230957,2.692497491836548,3.4583511352539062,2.652625560760498
14798,2.675844908,2.6764438152313232,2.702162265777588,3.471296787261963,2.6607909202575684
14799,2.678124428,2.6786575317382812,2.702509880065918,3.466130495071411,2.6620757579803467
14801,2.664238929748535,2.6653952598571777,2.6904101371765137,3.4612183570861816,2.6492807865142822
14805,2.671574592590332,2.6728720664978027,2.697193145751953,3.4606685638427734,2.656588077545166
14806,2.677171468734741,2.6776845455169678,2.7019104957580566,3.464672327041626,2.6619763374328613
14809,2.6779112815856934,2.6783523559570312,2.702768325805664,3.4700217247009277,2.661816120147705
14810,2.6746444702148438,2.6741504669189453,2.700704336166382,3.468756675720215,2.6581783294677734
14815,2.6728193759918213,2.675370931625366,2.6980578899383545,3.4662671089172363,2.658193588256836
14817,2.6716365814208984,2.6724088191986084,2.696749210357666,3.4679689407348633,2.656630039215088
14818,2.677079677581787,2.6803793907165527,2.703176498413086,3.4697346687316895,2.661619186401367
14823,2.6643741130828857,2.665248155593872,2.691371202468872,3.459463357925415,2.6482715606689453
14826,2.6899964809417725,2.689177989959717,2.7151131629943848,3.4820079803466797,2.6720705032348633
14827,2.645918846130371,2.648608684539795,2.6714158058166504,3.4367103576660156,2.6293296813964844
14828,2.684005022,2.6847710609436035,2.708709478378296,3.4756147861480713,2.666486978530884
14831,2.6743855476379395,2.6762003898620605,2.7007946968078613,3.4680254459381104,2.6587932109832764
14841,2.6485512256622314,2.6488044261932373,2.6776654720306396,3.4448649883270264,2.633087635040283
14842,2.6631598472595215,2.6631863117218018,2.691962957382202,3.4608471393585205,2.6482574939727783
14843,2.6834306716918945,2.6827657222747803,2.7095041275024414,3.472930431365967,2.666919708251953
14844,2.683417797088623,2.6813788414001465,2.7096192836761475,3.473038673400879,2.666452169418335
14845,2.675625801086426,2.674417257,2.699887990951538,3.4652273654937744,2.658529281616211
14849,2.6650924682617188,2.665456771850586,2.6910412311553955,3.4622249603271484,2.6491503715515137
14850,2.666118860244751,2.666074752807617,2.6932179927825928,3.4549341201782227,2.6503899097442627
14852,2.6600685119628906,2.6613733768463135,2.685342311859131,3.454066753387451,2.6445460319519043
14862,2.6697516441345215,2.6697540283203125,2.6943306922912598,3.4590511322021484,2.654719591140747
14864,2.668065071105957,2.668975353240967,2.6938178539276123,3.463038921356201,2.6528172492980957
14867,2.6723437309265137,2.6725192070007324,2.697920322418213,3.461898088,2.656341075897217
14868,2.659106731414795,2.658897638320923,2.684948444366455,3.4544410705566406,2.6431150436401367
14870,2.665015221,2.6666572093963623,2.6920268535614014,3.4632749557495117,2.6486527919769287
14871,2.673373222351074,2.6747195720672607,2.699861526489258,3.465484142303467,2.657636880874634
14872,2.671506404876709,2.6732020378112793,2.696748733520508,3.4581642150878906,2.6556084156036377
14873,2.6727681159973145,2.6739418506622314,2.699011803,3.464174986,2.656736373901367
14875,2.669461250305176,2.670037269592285,2.695742607116699,3.4647059440612793,2.653714179992676
14876,2.6661882400512695,2.6663453578948975,2.6914210319519043,3.4555726051330566,2.6507883071899414
14877,2.6747560501098633,2.6749775409698486,2.699298858642578,3.466949939727783,2.658930778503418
14879,2.6896724700927734,2.6898465156555176,2.7136473655700684,3.478656768798828,2.6728568077087402
14881,2.6603798866271973,2.661130428314209,2.686892509460449,3.4467945098876953,2.6446218490600586
14884,2.678501844406128,2.6791300773620605,2.7075910568237305,3.4737300872802734,2.662961483001709
14885,2.6678926944732666,2.6677260398864746,2.692078113555908,3.455583333969116,2.6522531509399414
14887,2.666585683822632,2.6678102016448975,2.692531108856201,3.458352565765381,2.652315139770508
14889,2.6722617149353027,2.6736350059509277,2.6992642879486084,3.4645919799804688,2.657341480255127
14892,2.6684298515319824,2.6673974990844727,2.6926496028900146,3.4590086936950684,2.652172088623047
14894,2.6622555255889893,2.6615829467773438,2.687662124633789,3.451892852783203,2.645681142807007
14895,2.664945602416992,2.6643483638763428,2.690730571746826,3.450338840484619,2.648756504058838
14896,2.657921314239502,2.657449722290039,2.6829638481140137,3.4476077556610107,2.6424789428710938
14898,2.664795160293579,2.6637845039367676,2.6896862983703613,3.448793888092041,2.6486005783081055
14899,2.677431106567383,2.6763978004455566,2.702517032623291,3.4692397117614746,2.6611311435699463
14900,2.656963348388672,2.655757427215576,2.6813786029815674,3.440403461456299,2.639492988586426
14903,2.667882204055786,2.6678943634033203,2.692995787,3.4572391510009766,2.652073383331299
14904,2.6687726974487305,2.669140338897705,2.6941444873809814,3.4564125537872314,2.652538776397705
14905,2.678725242614746,2.6778907775878906,2.705005645751953,3.4691998958587646,2.6624338626861572
14906,2.656552791595459,2.656644582748413,2.681610345840454,3.4488461017608643,2.641162395477295
14907,2.667929172515869,2.6672449111938477,2.694481611251831,3.4592983722686768,2.6525120735168457
14908,2.675255060195923,2.6746554374694824,2.6998562812805176,3.4663844108581543,2.6593875885009766
14909,2.6534335613250732,2.653517723083496,2.679190158843994,3.447582244873047,2.6386609077453613
14910,2.669931650161743,2.6707282066345215,2.697299003601074,3.4644088745117188,2.655010461807251
14912,2.6820316314697266,2.682328701019287,2.708397626876831,3.4723968505859375,2.6667299270629883
14915,2.6805930137634277,2.681797504425049,2.708322525024414,3.4721410274505615,2.6647591590881348
14917,2.6874547004699707,2.6874465942382812,2.7132833003997803,3.4806110858917236,2.671414852142334
14919,2.6693928241729736,2.668684720993042,2.695528507232666,3.467308521270752,2.6532411575317383
14922,2.6765542030334473,2.676093578338623,2.702436685562134,3.4716343879699707,2.660830497741699
14925,2.6736984252929688,2.6729395389556885,2.698988914489746,3.4656031131744385,2.657649278640747
14929,2.6888372898101807,2.6890132427215576,2.7145423889160156,3.481713295,2.673837184906006
14932,2.6777381896972656,2.6773569583892822,2.703320264816284,3.4701950550079346,2.6616761684417725
14933,2.6675028800964355,2.6671268939971924,2.6936497688293457,3.458350182,2.6516880989074707
14935,2.679283618927002,2.679865837097168,2.706073045730591,3.471055507659912,2.663663148880005
14938,2.656346321105957,2.658531427383423,2.6812496185302734,3.4397025108337402,2.641326904296875
14940,2.664668560028076,2.665231704711914,2.6894164085388184,3.4581146240234375,2.649447202682495
14942,2.654844284057617,2.655811309814453,2.679586649,3.4437129497528076,2.638901472091675
14945,2.658217668533325,2.659235715866089,2.6833934783935547,3.4484496116638184,2.6424341201782227
14949,2.658781051635742,2.659384250640869,2.6844253540039062,3.449458599090576,2.643113136291504
14954,2.6562325954437256,2.6564507484436035,2.6828489303588867,3.444951057434082,2.641301393508911
14955,2.6780078411102295,2.6777751445770264,2.7037861347198486,3.4687159061431885,2.6631789207458496
14956,2.6579935550689697,2.6585676670074463,2.6873598098754883,3.450993537902832,2.6425745487213135
14957,2.665743589401245,2.6664412021636963,2.6930456161499023,3.460231304168701,2.6509504318237305
14959,2.6799707412719727,2.679126262664795,2.704914093017578,3.472736358642578,2.6642603874206543
14960,2.6744894981384277,2.674649953842163,2.6997570991516113,3.455380916595459,2.659297466278076
14963,2.6612274646759033,2.6601622104644775,2.6872496604919434,3.454437255859375,2.6437387466430664
14968,2.655329704284668,2.6546435356140137,2.681783437728882,3.447925567626953,2.6395177841186523
14974,2.6647191047668457,2.6640589237213135,2.6905696392059326,3.450861930847168,2.647864818572998
14976,2.6753664016723633,2.673297166824341,2.6991100311279297,3.4610257148742676,2.6577486991882324
14978,2.6762261390686035,2.6754488945007324,2.7014827728271484,3.470604181289673,2.6603505611419678
14981,2.6632299423217773,2.6629676818847656,2.689101457595825,3.4543426036834717,2.646991729736328
14983,2.6530723571777344,2.6516430377960205,2.677781343460083,3.441976786,2.635720729827881
14984,2.653825283050537,2.653844118118286,2.6793313026428223,3.4414684772491455,2.6376240253448486
14985,2.6687710285186768,2.669365644454956,2.6980113983154297,3.457787514,2.6530041694641113
14986,2.6577811241149902,2.6577703952789307,2.6834354400634766,3.4512786865234375,2.641446590423584
14987,2.6641290187835693,2.664240837097168,2.6924514770507812,3.457667589187622,2.648021697998047
14989,2.668327808380127,2.668797254562378,2.695049524307251,3.453808307647705,2.6523118019104004
14991,2.6744496822357178,2.6746482849121094,2.702716112136841,3.4639675617218018,2.6591782569885254
14992,2.6776621341705322,2.6781699657440186,2.7043235301971436,3.4720706939697266,2.662121057510376
14996,2.675914764404297,2.678269624710083,2.703144073486328,3.4619524478912354,2.6615355014801025
15003,2.6794519424438477,2.6803958415985107,2.708026409,3.467268228530884,2.6642062664031982
15004,2.671598196029663,2.675269603729248,2.707414150238037,3.4566617012023926,2.649017333984375
15005,2.661226749420166,2.6627862453460693,2.689300537109375,3.452169895172119,2.6439642906188965
15007,2.671060324,2.6711785793304443,2.6965298652648926,3.452612877,2.652231216430664
15008,2.6772847175598145,2.6783158779144287,2.7062015533447266,3.464176654815674,2.6609392166137695
15012,2.649339437484741,2.6502485275268555,2.676316499710083,3.4384193420410156,2.632869005203247
15014,2.6692752838134766,2.6697752475738525,2.697909116744995,3.462688446044922,2.653210163116455
15016,2.6675660610198975,2.668733596801758,2.6939914226531982,3.454174518585205,2.652040481567383
15017,2.6688294410705566,2.6700634956359863,2.696113109588623,3.459745168685913,2.6528494358062744
15020,2.6838178634643555,2.684889316558838,2.7117769718170166,3.468829393386841,2.668386220932007
15021,2.669701337814331,2.6712565422058105,2.698598623275757,3.4604663848876953,2.654162883758545
15027,2.655052661895752,2.656942129135132,2.682631254196167,3.4441027641296387,2.6393496990203857
15028,2.681365489959717,2.6823084354400635,2.708430290222168,3.471312999725342,2.666574001312256
15029,2.6629748344421387,2.664231538772583,2.6896791458129883,3.4597880840301514,2.647573471069336
15030,2.6740925312042236,2.674196481704712,2.6999685764312744,3.465613365,2.6582860946655273
15031,2.6503405570983887,2.650897503,2.6763904094696045,3.4428062438964844,2.6345138549804688
15033,2.664260149002075,2.6631336212158203,2.689115524291992,3.450167655944824,2.647287368774414
15034,2.6875457763671875,2.687702178955078,2.7138819694519043,3.478400707244873,2.6720449924468994
15037,2.655673027038574,2.6560702323913574,2.682481288909912,3.444002866744995,2.6397171020507812
15041,2.6591334342956543,2.6610772609710693,2.686734676361084,3.4525039196014404,2.643902063369751
15042,2.6833314895629883,2.6815249919891357,2.708249331,3.4716649055480957,2.6652069091796875
15043,2.669510841369629,2.6687912940979004,2.694554090499878,3.464294910430908,2.6536054611206055
15044,2.659813404083252,2.6599745750427246,2.6862857341766357,3.4472129344940186,2.643608808517456
15048,2.6769003868103027,2.6784820556640625,2.703103781,3.4644534587860107,2.660912514
15051,2.664625883102417,2.6657373905181885,2.6903250217437744,3.4609322547912598,2.6479856967926025
15055,2.668431282043457,2.6730570793151855,2.691131353378296,3.4561288356781006,2.6576194763183594
15056,2.653780460357666,2.660095215,2.679363250732422,3.449021816253662,2.636204719543457
15060,2.681278705596924,2.682187319,2.707475185394287,3.476480007171631,2.664872169494629
15064,2.6505870819091797,2.653374671936035,2.6782562732696533,3.4389050006866455,2.634922504425049
15065,2.6603057384490967,2.6622064113616943,2.687112808227539,3.4499213695526123,2.644749879837036
15066,2.668802023,2.670288324356079,2.693850517272949,3.4569640159606934,2.652132511138916
15071,2.6746742725372314,2.6753430366516113,2.7078750133514404,3.4649736881256104,2.658670425415039
15077,2.6835503578186035,2.684197425842285,2.7114498615264893,3.475895404815674,2.668179988861084
15078,2.6731131076812744,2.673729897,2.7013988494873047,3.462728500366211,2.6576757431030273
15084,2.6704745292663574,2.669844150543213,2.6954212188720703,3.4589319229125977,2.6541330814361572
15086,2.665691375732422,2.665630817,2.6903133392333984,3.453533649,2.649869918823242
15088,2.67578125,2.6748299598693848,2.7054717540740967,3.4661333560943604,2.6592230796813965
15089,2.680011272,2.6788339614868164,2.706245183944702,3.4733762741088867,2.663247585296631
15091,2.6673057079315186,2.6672260761260986,2.6946310997009277,3.460780382156372,2.6498610973358154
15092,2.6686367988586426,2.666670322418213,2.694977045059204,3.4546103477478027,2.6512763500213623
15097,2.680189609527588,2.678736925125122,2.705049991607666,3.4697699546813965,2.6635396480560303
15099,2.671553134918213,2.671175479888916,2.6998672485351562,3.456782817840576,2.6563334465026855
15100,2.6668639183044434,2.6666769981384277,2.6934008598327637,3.4543700218200684,2.651151180267334
15101,2.6478772163391113,2.6484529972076416,2.6748311519622803,3.435802936553955,2.6326241493225098
15108,2.6708459854125977,2.6718931198120117,2.699734687805176,3.460585594177246,2.6546459197998047
15110,2.658618927001953,2.6561076641082764,2.6829376220703125,3.4490413665771484,2.6405835151672363
15111,2.6550886631011963,2.6554524898529053,2.6809043884277344,3.445331335067749,2.6396515369415283
15114,2.6685938835144043,2.669562339782715,2.6948776245117188,3.463318109512329,2.6528563499450684
15118,2.6660985946655273,2.667281150817871,2.694416046142578,3.451509952545166,2.650914192199707
15120,2.672123908996582,2.6721155643463135,2.699130058288574,3.4627928733825684,2.655728816986084
15123,2.6627912521362305,2.6628167629241943,2.689133882522583,3.453671932220459,2.6464104652404785
15124,2.666849374771118,2.6672654151916504,2.6928367614746094,3.456833839416504,2.6512186527252197
15130,2.660123109817505,2.6601521968841553,2.6861698627471924,3.4459269046783447,2.6436004638671875
15132,2.664401054382324,2.664517641067505,2.689319372177124,3.4484901428222656,2.6482975482940674
15137,2.6610374450683594,2.6602306365966797,2.6866397857666016,3.4469871520996094,2.644765615463257
15138,2.6615004539489746,2.660815715789795,2.687922239303589,3.453728675842285,2.6455512046813965
15140,2.6563515663146973,2.655911922454834,2.6818647384643555,3.440617322921753,2.639472484588623
15142,2.6531565189361572,2.653899908065796,2.6803739070892334,3.447042942047119,2.638219118118286
15146,2.6791083812713623,2.679062843322754,2.704390287399292,3.4692327976226807,2.662400007247925
15147,2.672290563583374,2.6722774505615234,2.69817853,3.457376242,2.656595230102539
15149,2.660208225250244,2.660402297973633,2.6862411499023438,3.4471707344055176,2.644709587097168
15150,2.6657369136810303,2.6661641597747803,2.6912989616394043,3.4613449573516846,2.649738073348999
15151,2.650617837905884,2.650312900543213,2.6760308742523193,3.4391493797302246,2.6350884437561035
15152,2.6823980808258057,2.6827874183654785,2.708554744720459,3.4652912616729736,2.6670563220977783
15154,2.6565747261047363,2.6550276279449463,2.681105613708496,3.4457907676696777,2.6405186653137207
15155,2.6688642501831055,2.6686453819274902,2.693591594696045,3.455636501312256,2.6526150703430176
15157,2.680932045,2.681586265563965,2.7061591148376465,3.467906951904297,2.666074752807617
15158,2.6716909408569336,2.6707186698913574,2.6961634159088135,3.4554340839385986,2.655094861984253
15159,2.659698963165283,2.6597001552581787,2.684882164001465,3.4520668983459473,2.6428730487823486
15162,2.6550002098083496,2.6543779373168945,2.678504467010498,3.441927433013916,2.637087821960449
15165,2.6641452312469482,2.663635015487671,2.689244031906128,3.4519715309143066,2.646900177001953
15166,2.663973093032837,2.664125442504883,2.6909260749816895,3.4585180282592773,2.647798776626587
15169,2.661299228668213,2.6614346504211426,2.686568260192871,3.4487593173980713,2.645183801651001
15173,2.663693428039551,2.663947343826294,2.687689781188965,3.447664737701416,2.6469571590423584
15175,2.6638882160186768,2.664247989654541,2.688525676727295,3.450824499130249,2.6477954387664795
15177,2.646685838699341,2.647212028503418,2.672659397125244,3.4387645721435547,2.6313459873199463
15179,2.660409688949585,2.6610851287841797,2.6858344078063965,3.4476704597473145,2.643477439880371
15182,2.658867835998535,2.6582858562469482,2.687389612197876,3.4495749473571777,2.6419777870178223
15183,2.6499390602111816,2.648869037628174,2.673583984,3.4298996925354004,2.632066011428833
15184,2.670335054397583,2.6721813678741455,2.698380470275879,3.465792179107666,2.654925584793091
15186,2.6766319274902344,2.676711320877075,2.701892852783203,3.467386007,2.6595239639282227
15187,2.648430824279785,2.6495652198791504,2.6751773357391357,3.4347922801971436,2.6328885555267334
15190,2.667567729949951,2.667346954345703,2.6937367916107178,3.450181245803833,2.651007652282715
15192,2.6623215675354004,2.662285804748535,2.6885898113250732,3.4494264125823975,2.6453285217285156
15195,2.663647413253784,2.663672447,2.690265179,3.452962875366211,2.647604227
15198,2.6745710372924805,2.6752777099609375,2.700300693511963,3.459960699081421,2.658355951309204
15199,2.6579625606536865,2.6590795516967773,2.683746099472046,3.4480209350585938,2.6413707733154297
15206,2.676250696182251,2.677757978439331,2.702029228210449,3.466388702392578,2.6600594520568848
15207,2.6606733798980713,2.662672758102417,2.6879682540893555,3.4532999992370605,2.6451518535614014
15208,2.6714470386505127,2.6714911460876465,2.6960973739624023,3.4515018463134766,2.6554529666900635
15209,2.662076950073242,2.6618494987487793,2.687358856201172,3.4503962993621826,2.645822286605835
15210,2.660892963409424,2.659827709197998,2.685756206512451,3.444298267364502,2.645158052444458
15219,2.6648247241973877,2.6658575534820557,2.6918628215789795,3.456341267,2.6495773792266846
15223,2.6631505489349365,2.662963390350342,2.6896631717681885,3.4533114433288574,2.646775722503662
15226,2.6614153385162354,2.661130905151367,2.685671329498291,3.4437763690948486,2.6444320678710938
15227,2.6861701011657715,2.6864418983459473,2.7110841274261475,3.470177173614502,2.6693921089172363
15228,2.662430525,2.6624693870544434,2.6877694129943848,3.4482274055480957,2.6450705528259277
15230,2.653785467147827,2.6554698944091797,2.6797358989715576,3.4356274604797363,2.637096405029297
15233,2.673628807067871,2.6751012802124023,2.6987528800964355,3.466763973236084,2.657094955444336
15234,2.6675221920013428,2.668056011199951,2.693171739578247,3.4577622413635254,2.6506128311157227
15235,2.659432888031006,2.660398006439209,2.6847188472747803,3.4471185207366943,2.643035888671875
15236,2.646634101867676,2.6478357315063477,2.6721534729003906,3.432824135,2.631002187728882
15239,2.6747498512268066,2.6755552291870117,2.6999385356903076,3.460681438446045,2.6576032638549805
15240,2.677555561065674,2.6786108016967773,2.703580141067505,3.465660572052002,2.661280393600464
15241,2.657899856567383,2.658869981765747,2.682737350463867,3.447136640548706,2.6414849758148193
15243,2.6665520668029785,2.669290065765381,2.690652609,3.4484992027282715,2.652371406555176
15245,2.664404869,2.664273262023926,2.6880452632904053,3.4508163928985596,2.645559310913086
15249,2.6626925468444824,2.662376880645752,2.6871843338012695,3.4507460594177246,2.6464145183563232
15253,2.663599729537964,2.6632511615753174,2.689603328704834,3.4514899253845215,2.646831989
15261,2.6550214290618896,2.654298782348633,2.6783437728881836,3.439049243927002,2.6385104656219482
15268,2.6804046630859375,2.676389694213867,2.702489137649536,3.4626007080078125,2.6602675914764404
15283,2.6563990116119385,2.6559970378875732,2.682863951,3.4488773345947266,2.6398444175720215
15285,2.6768431663513184,2.675762176513672,2.7008275985717773,3.46138072,2.659902811050415
15286,2.6565604209899902,2.656352996826172,2.682894706726074,3.4482505321502686,2.6396360397338867
15290,2.671369791030884,2.6717405319213867,2.695671319961548,3.4602150917053223,2.6545708179473877
15294,2.667717456817627,2.6673853397369385,2.6925718784332275,3.4514079093933105,2.651465416
15296,2.654870033,2.6555163860321045,2.680906295776367,3.4428226947784424,2.6386001110076904
15297,2.674030303955078,2.674872398376465,2.6993143558502197,3.458822727203369,2.657670021057129
15298,2.6484436988830566,2.6516542434692383,2.6746034622192383,3.4355626106262207,2.6331286430358887
15303,2.6658363342285156,2.667022943496704,2.690617322921753,3.4473283290863037,2.6503241062164307
15304,2.6565706729888916,2.6574769020080566,2.681922435760498,3.4463672637939453,2.6413121223449707
15307,2.651024580001831,2.651646137237549,2.6751692295074463,3.4373984336853027,2.635049819946289
15308,2.662835121154785,2.6643528938293457,2.6869072914123535,3.4488778114318848,2.6470489501953125
15310,2.675114154815674,2.6762466430664062,2.7013025283813477,3.4643423557281494,2.659958839416504
15311,2.6536402702331543,2.655724048614502,2.6800379753112793,3.445704460144043,2.638213872909546
15314,2.675642967224121,2.677745819091797,2.699630022,3.4575610160827637,2.659562349319458
15316,2.643480062484741,2.644071340560913,2.6695427894592285,3.4331860542297363,2.6277313232421875
15318,2.6715235710144043,2.670501947402954,2.6963706016540527,3.454076051712036,2.6539626121520996
15320,2.641935348510742,2.6401772499084473,2.666332244873047,3.4243717193603516,2.624800682067871
15323,2.662886858,2.658843994140625,2.6841158866882324,3.4495444297790527,2.6436612606048584
15324,2.6685967445373535,2.668262004852295,2.693162679672241,3.4538328647613525,2.6514878273010254
15326,2.6476330757141113,2.646416187286377,2.6726698875427246,3.4313273429870605,2.631132125854492
15327,2.6531596183776855,2.6511223316192627,2.678452491760254,3.440877914428711,2.6357951164245605
15328,2.656338691711426,2.6555447578430176,2.6824188232421875,3.446981906890869,2.6404924392700195
15330,2.6645286083221436,2.664404869,2.6897823810577393,3.452786922454834,2.648357391357422
15333,2.6771652698516846,2.6781606674194336,2.702444314956665,3.461249351501465,2.661176919937134
15336,2.674999237060547,2.6759583950042725,2.701326370239258,3.4598891735076904,2.6594111919403076
15339,2.6591951847076416,2.658742666244507,2.684344769,3.4482975006103516,2.6421432495117188
15342,2.654743194580078,2.6551146507263184,2.679884672164917,3.439610242843628,2.640109062194824
15343,2.6704962253570557,2.6712045669555664,2.6961002349853516,3.460280418395996,2.6546006202697754
15347,2.6483192443847656,2.647583246231079,2.6738672256469727,3.4316458702087402,2.6320652961730957
15350,2.6511969566345215,2.652095317840576,2.676988124847412,3.439702272415161,2.6348023414611816
15351,2.6543636322021484,2.653838872909546,2.6805872917175293,3.441952705383301,2.6370956897735596
15354,2.6742019653320312,2.6740710735321045,2.70045805,3.4650611877441406,2.658057928085327
15355,2.6545512676239014,2.6548399925231934,2.6801929473876953,3.439399003982544,2.639117718
15363,2.661571502685547,2.6603145599365234,2.685701608657837,3.4469945430755615,2.6451151371002197
15366,2.6594433784484863,2.6580843925476074,2.6839849948883057,3.4409854412078857,2.6423754692077637
15367,2.6778461933135986,2.6775102615356445,2.7027835845947266,3.4619665145874023,2.6618571281433105
15370,2.6538052558898926,2.653656244277954,2.677295684814453,3.4379491806030273,2.6380324363708496
15371,2.6746697425842285,2.6729578971862793,2.6983094215393066,3.4573378562927246,2.657881975
15374,2.659033775,2.6579527854919434,2.6834726333618164,3.441626787185669,2.6424996852874756
15376,2.6555163860321045,2.655221939086914,2.6800429821014404,3.438490867614746,2.640178680419922
15378,2.6474106311798096,2.6468164920806885,2.6716549396514893,3.430647373199463,2.6309924125671387
15382,2.664217710494995,2.6643707752227783,2.6895203590393066,3.449187755584717,2.648599147796631
15384,2.674938440322876,2.674774169921875,2.701467514038086,3.4593923091888428,2.6586129665374756
15385,2.6642651557922363,2.663980246,2.6892611980438232,3.451503276824951,2.6476211547851562
15386,2.6632189750671387,2.6622467041015625,2.6891164779663086,3.446617603302002,2.6472787857055664
15387,2.667370557785034,2.6653170585632324,2.6922616958618164,3.4531121253967285,2.649595260620117
15390,2.644941568374634,2.643604040145874,2.6689321994781494,3.422110080718994,2.6267776489257812
15393,2.6691274642944336,2.669027090072632,2.6930172443389893,3.4543073177337646,2.652256727218628
15401,2.663431167602539,2.6615073680877686,2.687013626098633,3.4465410709381104,2.6467909812927246
15402,2.6570017337799072,2.655595064163208,2.6805951595306396,3.4388492107391357,2.6398093700408936
15405,2.6523208618164062,2.650989532470703,2.677398204803467,3.435696840286255,2.635766029
15407,2.650376081466675,2.649712324142456,2.675246000289917,3.432831287384033,2.6336870193481445
15408,2.671393871307373,2.671405315,2.696593761444092,3.4602675437927246,2.6551778316497803
15410,2.6678686141967773,2.6675267219543457,2.691843032836914,3.4517252445220947,2.650286912918091
15411,2.6697564125061035,2.670433282852173,2.6953816413879395,3.453214168548584,2.653710126876831
15417,2.651021957397461,2.6529080867767334,2.6781811714172363,3.435788154602051,2.6349010467529297
15418,2.6619086265563965,2.662652015686035,2.6879191398620605,3.4471330642700195,2.645993232727051
15422,2.649820327758789,2.649235963821411,2.6748948097229004,3.4392621517181396,2.6334025859832764
15423,2.6601645946502686,2.6603007316589355,2.684983015060425,3.448740243911743,2.644592285
15424,2.672116756439209,2.671551228,2.696218490600586,3.4603333473205566,2.656358003616333
15429,2.665844440460205,2.667217254638672,2.6918649673461914,3.4510412216186523,2.650794506072998
15431,2.6509954929351807,2.6514620780944824,2.6761603355407715,3.4344186782836914,2.6352720260620117
15432,2.6585075855255127,2.6598663330078125,2.683685541152954,3.4405746459960938,2.642523765563965
15434,2.6663968563079834,2.666712999343872,2.6951146125793457,3.4512710571289062,2.650684118270874
15435,2.6572840213775635,2.657210350036621,2.6815993785858154,3.441364288330078,2.6401758193969727
15439,2.663388729095459,2.6638364791870117,2.688973903656006,3.4461135864257812,2.6475329399108887
15441,2.660524368286133,2.660966396331787,2.685898542404175,3.452388048171997,2.644284725189209
15442,2.6569907665252686,2.657061815261841,2.681844711303711,3.440537929534912,2.640988349914551
15444,2.6786601543426514,2.6796677112579346,2.7035696506500244,3.465580701828003,2.662341594696045
15445,2.663189649581909,2.6626169681549072,2.689087390899658,3.44785738,2.6472229957580566
